sepal.length	variety
6.6	Versicolor
8.2	Versicolor
6.5	Versicolor
11.3	Virginica
10.7	Virginica
7.1	Setosa
10.8	Virginica
9.4	Virginica
7.5	Setosa
6.5	Setosa
7.5	Setosa
9.7	Setosa
7.4	Virginica
6.0	Versicolor
7.0	Versicolor
11.4	Virginica
7.2	Versicolor
9.7	Setosa
6.9	Virginica
11.0	Virginica
4.4	Setosa
9.8	Versicolor
7.0	Versicolor
4.8	Setosa
7.0	Setosa
5.8	Setosa
7.2	Virginica
7.9	Virginica
10.7	Virginica
11.1	Versicolor
8.9	Setosa
11.1	Virginica
6.1	Setosa
8.5	Setosa
6.6	Versicolor
8.2	Virginica
10.1	Versicolor
7.5	Versicolor
7.6	Setosa
10.9	Virginica
9.0	Versicolor
10.4	Virginica
9.8	Virginica
7.5	Virginica
10.0	Virginica
8.7	Versicolor
4.4	Setosa
6.6	Setosa
9.8	Virginica
7.0	Versicolor
4.9	Setosa
6.8	Virginica
10.8	Versicolor
7.1	Setosa
9.2	Versicolor
7.5	Versicolor
5.0	Setosa
5.2	Setosa
7.7	Setosa
10.5	Virginica
6.8	Setosa
8.0	Setosa
6.2	Versicolor
6.8	Virginica
10.2	Virginica
6.9	Virginica
6.1	Setosa
8.3	Versicolor
11.7	Virginica
8.0	Setosa
11.7	Virginica
8.8	Setosa
5.9	Setosa
7.1	Versicolor
6.8	Setosa
8.6	Virginica
6.9	Setosa
6.3	Versicolor
7.6	Virginica
8.7	Setosa
6.4	Setosa
10.7	Versicolor
8.0	Setosa
7.7	Virginica
8.4	Virginica
7.2	Versicolor
9.1	Setosa
9.4	Setosa
5.6	Setosa
7.0	Setosa
8.0	Versicolor
6.1	Versicolor
10.0	Versicolor
8.7	Virginica
11.2	Virginica
12.2	Virginica
6.9	Setosa
6.9	Virginica
8.1	Setosa
8.9	Versicolor
10.6	Virginica
9.3	Virginica
8.4	Setosa
7.9	Virginica
7.7	Versicolor
