petal.length	petal.width	variety
7.8	1.5	Versicolor
7.2	3.0	Versicolor
7.4	5.8	Virginica
9.6	6.4	Virginica
4.5	5.3	Versicolor
4.5	4.0	Versicolor
4.6	2.1	Setosa
9.9	3.6	Virginica
5.5	1.9	Setosa
1.2	3.2	Setosa
4.6	0.2	Setosa
7.1	5.8	Versicolor
6.7	5.8	Virginica
5.5	3.3	Versicolor
5.5	2.6	Virginica
6.0	6.2	Versicolor
6.6	2.8	Virginica
5.6	3.2	Virginica
7.1	1.9	Versicolor
4.3	3.7	Setosa
1.5	3.2	Setosa
5.2	4.0	Virginica
2.5	3.7	Setosa
7.5	3.0	Versicolor
3.8	2.3	Setosa
7.6	2.8	Virginica
8.5	1.3	Versicolor
7.2	5.2	Versicolor
4.0	0.7	Setosa
5.8	6.4	Virginica
5.0	0.4	Setosa
4.9	3.8	Setosa
5.5	3.5	Versicolor
5.9	2.6	Virginica
2.9	1.6	Setosa
4.1	2.7	Setosa
8.7	3.3	Versicolor
8.4	4.3	Virginica
2.7	1.7	Setosa
2.4	0.7	Setosa
9.2	3.0	Virginica
5.3	4.8	Versicolor
9.6	4.6	Versicolor
7.0	3.6	Versicolor
3.0	1.7	Setosa
3.1	1.7	Setosa
9.3	4.3	Versicolor
4.7	2.0	Setosa
5.8	2.1	Virginica
9.9	5.5	Virginica
4.6	2.4	Setosa
6.0	4.8	Virginica
3.0	0.4	Setosa
5.0	1.6	Versicolor
9.0	2.5	Versicolor
1.9	4.3	Setosa
1.8	3.7	Setosa
4.4	4.7	Setosa
3.9	3.7	Setosa
10.0	7.0	Virginica
4.9	5.3	Virginica
6.6	6.0	Virginica
4.7	2.2	Setosa
5.6	2.2	Setosa
5.5	4.0	Virginica
4.3	5.5	Versicolor
5.5	6.0	Versicolor
6.0	5.2	Virginica
5.6	2.6	Virginica
7.8	3.3	Virginica
3.2	2.3	Setosa
9.4	5.5	Virginica
4.4	4.2	Setosa
7.4	5.3	Virginica
4.8	4.8	Virginica
4.1	2.0	Versicolor
5.8	3.7	Setosa
10.0	2.8	Virginica
8.7	4.9	Versicolor
7.2	2.1	Virginica
8.2	2.8	Versicolor
5.4	3.8	Versicolor
6.3	5.3	Virginica
3.4	0.7	Setosa
2.4	0.2	Setosa
7.2	3.1	Versicolor
5.1	5.8	Virginica
6.7	2.5	Versicolor
2.0	1.7	Setosa
9.4	5.0	Versicolor
4.1	1.7	Setosa
6.4	2.8	Virginica
8.6	3.5	Versicolor
7.5	1.0	Versicolor
2.0	3.2	Setosa
5.1	1.8	Versicolor
4.8	3.9	Versicolor
8.7	6.3	Virginica
9.0	4.0	Virginica
2.5	1.6	Setosa
8.6	6.0	Virginica
6.9	3.6	Versicolor
6.0	3.8	Virginica
9.6	4.3	Virginica
6.0	4.5	Versicolor
