sepal.width	petal.length	variety
3.0	7.4	Virginica
3.5	3.9	Setosa
5.2	2.5	Setosa
4.3	7.8	Versicolor
6.9	2.0	Setosa
6.4	5.4	Virginica
4.1	3.0	Setosa
7.2	9.6	Virginica
4.2	5.6	Virginica
3.8	6.7	Virginica
4.9	1.9	Setosa
7.7	1.9	Setosa
4.5	8.6	Versicolor
6.2	5.0	Virginica
3.1	8.4	Versicolor
3.9	1.7	Setosa
4.0	6.1	Virginica
4.3	7.2	Versicolor
3.5	7.7	Versicolor
4.7	3.5	Setosa
6.9	2.0	Setosa
5.4	8.2	Versicolor
6.5	8.0	Versicolor
6.1	6.1	Setosa
4.3	6.6	Virginica
4.5	4.4	Setosa
3.0	9.6	Virginica
5.2	6.8	Versicolor
7.2	2.0	Setosa
7.4	5.8	Versicolor
6.0	2.9	Setosa
5.3	9.4	Virginica
6.2	4.1	Versicolor
4.1	9.4	Virginica
6.3	7.5	Versicolor
3.3	5.1	Virginica
4.7	6.4	Versicolor
4.5	6.5	Versicolor
6.9	6.2	Setosa
7.6	2.0	Setosa
3.3	9.1	Versicolor
4.0	1.4	Setosa
7.5	9.6	Virginica
7.5	4.8	Setosa
6.6	5.5	Versicolor
4.4	3.9	Setosa
7.2	6.8	Virginica
5.3	5.1	Versicolor
7.1	3.5	Setosa
3.0	9.5	Virginica
5.3	8.5	Virginica
6.5	9.7	Virginica
4.0	1.6	Setosa
6.2	8.6	Versicolor
5.3	10.6	Virginica
4.0	5.2	Virginica
3.3	8.1	Virginica
8.0	3.1	Setosa
3.3	7.5	Versicolor
5.5	9.3	Virginica
4.7	6.8	Virginica
7.5	5.2	Setosa
4.0	6.0	Virginica
3.4	7.1	Versicolor
3.5	5.0	Versicolor
3.8	2.9	Setosa
7.0	7.4	Versicolor
4.2	5.5	Versicolor
6.8	3.6	Setosa
6.5	6.0	Virginica
4.9	7.6	Virginica
4.9	7.5	Versicolor
4.6	1.5	Setosa
7.8	6.2	Setosa
6.9	5.6	Versicolor
7.1	7.4	Virginica
8.0	2.5	Setosa
5.0	8.2	Versicolor
7.4	8.0	Versicolor
4.7	8.0	Virginica
7.4	3.4	Setosa
7.6	8.9	Versicolor
4.7	7.1	Virginica
4.0	4.3	Setosa
6.3	2.4	Setosa
6.2	6.7	Versicolor
6.4	1.8	Setosa
3.3	5.3	Virginica
3.6	6.1	Virginica
5.6	5.4	Setosa
6.2	1.9	Setosa
4.7	5.3	Setosa
2.4	3.8	Versicolor
3.3	5.4	Versicolor
4.4	8.3	Versicolor
6.8	6.7	Versicolor
4.8	6.2	Virginica
6.9	6.2	Versicolor
4.3	6.6	Virginica
5.3	4.5	Versicolor
7.4	2.1	Setosa
6.6	7.2	Versicolor
3.5	8.8	Virginica
5.7	8.2	Versicolor
5.0	7.0	Virginica
