petal.length	variety
6.4	Virginica
2.5	Setosa
5.1	Versicolor
8.3	Virginica
6.8	Virginica
4.9	Versicolor
4.9	Setosa
7.1	Virginica
7.5	Versicolor
1.4	Setosa
9.5	Versicolor
9.5	Virginica
6.4	Versicolor
2.2	Setosa
6.8	Versicolor
4.5	Setosa
5.0	Versicolor
3.8	Setosa
7.7	Versicolor
2.3	Setosa
9.2	Versicolor
6.4	Versicolor
4.7	Versicolor
5.7	Setosa
6.2	Virginica
2.4	Setosa
9.5	Virginica
5.6	Setosa
5.9	Setosa
8.6	Versicolor
9.2	Virginica
4.5	Versicolor
5.3	Versicolor
5.2	Setosa
8.1	Virginica
7.8	Virginica
6.8	Virginica
8.6	Versicolor
5.1	Setosa
5.5	Versicolor
6.7	Virginica
5.6	Virginica
6.1	Virginica
10.1	Virginica
4.3	Setosa
7.1	Versicolor
5.5	Setosa
8.0	Versicolor
9.2	Virginica
7.5	Versicolor
1.3	Setosa
5.0	Virginica
3.3	Setosa
4.0	Setosa
5.7	Versicolor
1.5	Setosa
1.9	Setosa
9.1	Virginica
8.4	Versicolor
2.0	Setosa
4.0	Versicolor
9.3	Virginica
8.0	Virginica
3.3	Setosa
5.8	Virginica
6.0	Versicolor
2.7	Setosa
7.7	Virginica
7.6	Virginica
4.6	Versicolor
7.3	Versicolor
5.9	Versicolor
2.6	Setosa
2.4	Setosa
7.2	Versicolor
5.4	Setosa
9.6	Virginica
8.6	Virginica
7.9	Virginica
7.6	Versicolor
7.6	Virginica
6.0	Virginica
6.4	Setosa
7.8	Virginica
7.5	Virginica
6.8	Versicolor
8.1	Virginica
6.1	Setosa
1.9	Setosa
6.7	Virginica
9.9	Virginica
7.3	Versicolor
5.1	Setosa
1.8	Setosa
6.1	Setosa
6.4	Virginica
3.0	Setosa
7.8	Versicolor
7.9	Virginica
5.5	Setosa
9.0	Versicolor
9.8	Virginica
7.6	Versicolor
8.4	Virginica
6.6	Virginica
