sepal.length	sepal.width	petal.length	petal.width	variety
11.2	6.6	8.4	4.9	Versicolor
6.0	5.9	7.3	1.1	Versicolor
6.8	6.1	5.0	3.2	Versicolor
8.2	7.8	9.2	5.6	Virginica
7.6	6.9	4.6	5.8	Versicolor
8.6	7.1	3.5	1.2	Setosa
10.2	4.4	5.2	2.3	Versicolor
10.7	5.5	9.3	6.3	Virginica
5.6	5.4	7.1	1.8	Versicolor
6.6	4.3	9.2	2.7	Versicolor
9.2	7.4	3.0	4.4	Setosa
9.5	4.9	6.7	5.5	Versicolor
9.4	7.4	3.2	2.7	Setosa
5.7	2.6	5.0	2.5	Versicolor
9.6	5.2	2.5	2.4	Setosa
6.4	8.2	2.5	1.7	Setosa
6.0	2.8	2.3	1.8	Setosa
5.1	7.9	2.5	3.2	Setosa
10.8	4.2	8.4	5.3	Virginica
8.2	3.8	8.3	5.3	Virginica
6.6	5.1	2.0	2.7	Setosa
10.7	5.1	6.9	2.3	Virginica
7.6	6.5	2.4	4.8	Setosa
5.7	6.4	4.4	3.7	Setosa
8.7	3.6	6.7	3.5	Versicolor
8.2	6.7	9.0	5.3	Virginica
7.2	3.5	9.0	6.5	Virginica
8.3	5.9	2.1	1.7	Setosa
7.7	4.1	3.0	1.6	Setosa
6.9	3.9	1.9	1.7	Setosa
7.3	4.0	9.0	5.6	Virginica
9.1	6.0	7.1	1.9	Versicolor
8.1	5.1	9.6	3.4	Virginica
9.5	4.0	5.0	2.3	Versicolor
6.3	6.6	3.1	3.7	Setosa
9.4	6.0	8.5	5.7	Virginica
6.9	5.6	9.4	2.6	Virginica
7.0	6.2	1.9	2.2	Setosa
8.4	4.2	6.3	4.8	Virginica
7.7	6.9	5.4	6.3	Virginica
9.4	4.6	7.5	3.8	Virginica
7.0	5.0	4.5	3.5	Versicolor
5.0	6.8	7.8	5.5	Versicolor
11.2	3.0	6.2	4.3	Virginica
7.8	6.2	9.6	2.9	Virginica
7.8	7.0	8.5	4.9	Virginica
4.9	4.6	4.4	0.1	Setosa
6.1	4.0	5.1	2.3	Versicolor
8.8	6.8	5.4	5.3	Versicolor
8.9	5.2	1.3	2.7	Setosa
9.8	6.9	8.3	2.3	Virginica
6.6	3.4	3.4	2.8	Setosa
10.1	6.9	8.2	3.4	Versicolor
6.7	3.4	6.8	1.3	Versicolor
7.8	6.3	9.1	2.5	Virginica
7.0	4.4	6.1	4.4	Setosa
9.1	3.0	6.5	2.0	Versicolor
8.0	6.9	3.5	2.2	Setosa
10.7	6.6	8.6	5.0	Virginica
6.6	5.8	1.5	2.3	Setosa
6.8	6.8	8.7	2.1	Versicolor
8.7	4.8	8.0	1.3	Versicolor
7.1	3.5	3.9	2.7	Setosa
6.5	4.7	8.6	2.6	Versicolor
7.3	6.2	4.6	5.0	Versicolor
6.8	3.2	5.6	6.4	Virginica
6.6	4.3	3.4	2.9	Setosa
7.1	5.8	7.9	4.5	Virginica
8.9	3.7	9.2	4.3	Virginica
11.0	5.5	6.8	4.7	Virginica
12.2	7.5	7.6	5.3	Virginica
6.2	7.2	4.4	4.4	Versicolor
12.2	5.3	10.2	3.0	Virginica
9.2	6.2	2.1	0.7	Setosa
6.4	4.9	4.3	3.4	Setosa
8.3	5.4	6.6	2.8	Virginica
10.2	4.5	7.8	5.1	Virginica
10.7	4.5	6.0	4.7	Versicolor
9.6	5.3	4.6	3.2	Setosa
11.9	4.3	7.9	6.5	Virginica
9.9	7.4	6.8	3.3	Versicolor
8.0	7.0	4.3	3.8	Setosa
6.5	3.0	7.8	3.3	Virginica
7.2	6.3	8.1	2.8	Versicolor
9.0	5.1	5.4	3.7	Setosa
7.5	5.0	6.0	1.8	Virginica
9.2	5.5	4.0	3.2	Setosa
9.4	7.2	5.3	2.4	Virginica
9.4	6.6	5.1	2.8	Virginica
5.8	5.0	3.1	1.1	Setosa
9.6	6.5	6.6	2.6	Virginica
10.0	6.7	7.6	4.5	Virginica
4.4	5.5	1.8	0.7	Setosa
10.3	4.9	9.6	5.9	Virginica
4.9	7.1	4.5	1.1	Setosa
5.4	3.6	6.0	0.2	Setosa
6.4	5.8	6.1	4.1	Virginica
10.2	6.1	7.1	4.9	Virginica
8.9	5.0	5.1	1.8	Virginica
5.4	5.4	5.2	3.4	Setosa
4.7	7.7	3.8	0.7	Setosa
7.4	3.4	3.0	4.9	Setosa
5.8	8.5	4.2	4.7	Setosa
7.0	5.5	9.7	5.0	Virginica
9.6	7.0	5.4	2.3	Virginica
