petal.width	variety
6.8	Virginica
3.0	Versicolor
3.5	Virginica
2.1	Virginica
4.8	Virginica
1.7	Virginica
3.7	Setosa
1.8	Virginica
0.2	Setosa
1.5	Versicolor
5.0	Versicolor
2.0	Versicolor
2.8	Versicolor
0.2	Setosa
1.7	Setosa
3.4	Versicolor
3.9	Setosa
1.7	Setosa
3.0	Virginica
1.2	Setosa
3.4	Versicolor
2.7	Setosa
2.1	Versicolor
3.3	Virginica
3.3	Virginica
3.9	Versicolor
1.8	Versicolor
1.2	Setosa
2.8	Virginica
6.8	Virginica
0.9	Setosa
1.8	Virginica
3.3	Versicolor
3.5	Setosa
2.2	Versicolor
2.7	Setosa
4.2	Setosa
2.8	Virginica
3.1	Setosa
1.3	Versicolor
2.7	Setosa
4.0	Versicolor
5.8	Virginica
6.0	Versicolor
6.6	Virginica
1.3	Versicolor
6.8	Virginica
0.4	Setosa
2.3	Virginica
1.6	Setosa
4.8	Virginica
0.7	Setosa
1.4	Versicolor
4.1	Versicolor
5.2	Versicolor
2.7	Setosa
4.5	Versicolor
1.6	Versicolor
0.8	Setosa
4.8	Setosa
3.6	Virginica
4.4	Versicolor
4.4	Virginica
3.5	Versicolor
2.0	Virginica
5.5	Versicolor
3.8	Virginica
6.5	Virginica
4.0	Virginica
4.0	Virginica
2.0	Versicolor
2.5	Virginica
1.1	Setosa
5.2	Virginica
1.2	Setosa
3.7	Setosa
4.8	Versicolor
2.1	Versicolor
6.5	Virginica
6.5	Virginica
5.3	Virginica
5.2	Versicolor
2.5	Versicolor
2.3	Virginica
1.2	Setosa
1.5	Versicolor
4.1	Virginica
5.2	Virginica
2.7	Setosa
1.6	Virginica
1.7	Versicolor
1.8	Virginica
1.3	Versicolor
4.5	Versicolor
5.5	Versicolor
2.6	Versicolor
3.2	Setosa
5.7	Virginica
2.4	Versicolor
4.7	Setosa
2.1	Virginica
1.2	Setosa
2.2	Setosa
3.7	Versicolor
0.2	Setosa
