sepal.length	sepal.width	petal.length	petal.width	variety
9.4	4.4	7.8	1.5	Versicolor
9.1	4.0	7.4	3.1	Virginica
10.4	7.3	10.4	2.5	Virginica
6.5	4.0	2.8	3.3	Setosa
5.5	6.9	4.6	1.9	Setosa
6.8	7.8	8.2	6.1	Versicolor
6.4	6.2	6.8	2.3	Virginica
10.4	4.5	6.1	5.8	Virginica
8.5	8.7	5.9	1.2	Setosa
10.7	3.6	8.6	4.9	Virginica
8.2	4.8	7.7	2.5	Virginica
6.7	7.3	4.6	3.3	Versicolor
7.4	6.7	9.0	4.0	Versicolor
6.3	7.2	8.4	3.2	Versicolor
6.4	4.4	5.0	3.4	Setosa
8.6	3.9	4.7	2.4	Versicolor
10.7	6.0	8.2	4.3	Virginica
7.9	2.9	6.8	4.8	Versicolor
6.3	4.8	9.6	5.9	Virginica
9.4	3.7	8.3	6.3	Versicolor
9.2	8.4	3.0	4.9	Setosa
8.1	3.0	4.4	3.6	Versicolor
9.3	3.8	4.9	4.8	Versicolor
10.1	3.0	7.9	5.4	Versicolor
12.1	6.5	7.1	2.6	Virginica
8.0	6.9	5.8	2.1	Versicolor
7.5	4.5	5.6	4.1	Setosa
6.8	5.5	4.2	2.2	Setosa
6.6	4.3	5.4	0.9	Setosa
7.8	3.0	5.4	1.6	Setosa
8.5	3.5	5.3	5.8	Virginica
8.7	5.7	9.5	6.3	Virginica
10.2	2.6	5.0	4.0	Versicolor
9.2	4.6	8.9	5.3	Virginica
6.3	4.7	7.1	5.9	Virginica
9.1	3.9	2.9	4.8	Setosa
7.6	3.7	6.7	5.3	Versicolor
8.9	4.8	5.6	3.7	Virginica
7.1	5.0	9.1	1.9	Versicolor
10.7	5.2	5.0	2.0	Versicolor
5.8	4.2	4.6	5.0	Versicolor
11.0	5.2	5.2	5.9	Versicolor
5.0	3.0	1.6	4.7	Setosa
6.7	4.0	8.2	3.2	Versicolor
7.4	3.1	10.0	6.3	Virginica
8.0	4.1	6.4	3.2	Versicolor
6.8	5.4	4.6	4.7	Setosa
9.3	6.4	9.8	3.3	Virginica
9.2	3.8	2.2	1.8	Setosa
8.6	4.1	2.0	3.2	Setosa
8.5	5.5	2.3	1.2	Setosa
8.5	2.7	7.6	4.1	Versicolor
6.5	5.3	5.3	5.5	Versicolor
7.2	5.0	5.8	5.1	Virginica
6.0	5.3	3.3	2.3	Setosa
5.4	4.0	6.0	2.7	Virginica
9.6	3.5	4.5	2.6	Versicolor
10.1	3.0	5.6	4.8	Versicolor
9.6	3.9	7.1	1.8	Versicolor
8.5	5.3	8.0	5.8	Versicolor
8.6	7.0	2.4	4.2	Setosa
5.6	7.2	5.0	4.9	Setosa
9.8	3.4	7.6	3.9	Virginica
9.5	3.9	6.5	4.1	Versicolor
8.9	5.9	3.2	4.9	Setosa
7.3	5.0	10.0	6.1	Virginica
6.7	6.4	5.4	2.8	Virginica
8.0	6.0	5.0	2.8	Versicolor
7.2	3.9	4.4	3.7	Setosa
8.6	7.8	4.1	2.2	Setosa
9.4	7.6	2.9	1.1	Setosa
6.0	2.4	4.7	2.0	Versicolor
7.4	5.9	2.2	3.7	Setosa
6.1	5.3	3.5	4.3	Setosa
10.7	3.4	5.8	1.8	Versicolor
11.4	3.8	10.6	5.4	Virginica
11.4	6.1	5.4	6.6	Virginica
5.4	6.6	4.0	2.2	Setosa
7.1	6.4	4.6	3.8	Versicolor
6.9	6.1	6.1	6.3	Virginica
10.3	6.7	7.9	6.3	Virginica
9.5	3.4	6.0	2.7	Setosa
7.2	3.3	8.5	3.8	Versicolor
9.4	6.7	3.5	2.2	Setosa
7.8	4.8	6.8	5.4	Versicolor
8.1	6.0	5.0	3.5	Versicolor
8.2	6.6	10.1	5.0	Virginica
7.9	4.5	4.4	2.7	Setosa
5.7	7.7	1.6	3.7	Setosa
10.7	7.5	7.5	3.7	Versicolor
9.1	6.4	1.5	2.7	Setosa
9.2	4.1	8.2	3.0	Versicolor
7.0	6.5	5.7	2.5	Virginica
8.3	5.5	8.5	6.4	Virginica
9.3	6.6	3.6	0.7	Setosa
8.1	5.3	5.5	1.3	Versicolor
6.8	6.5	7.4	6.0	Versicolor
9.7	3.5	6.3	3.3	Virginica
7.3	5.4	6.1	5.8	Virginica
6.3	7.0	3.4	3.8	Setosa
6.9	4.0	3.8	3.2	Setosa
6.2	3.7	6.4	1.4	Versicolor
6.3	7.3	9.6	4.0	Virginica
11.4	7.1	6.9	1.5	Versicolor
10.2	3.8	6.8	3.8	Virginica
