sepal.length	sepal.width	petal.length	variety
10.3	7.2	8.6	Virginica
10.2	4.3	9.7	Virginica
8.3	5.2	5.5	Setosa
8.7	4.9	8.9	Virginica
8.4	2.9	3.3	Versicolor
9.5	5.7	6.0	Virginica
8.2	3.6	7.4	Virginica
9.4	6.2	2.0	Setosa
7.8	3.0	8.5	Virginica
9.0	4.5	9.0	Virginica
9.9	3.7	4.5	Versicolor
9.1	6.3	9.4	Virginica
8.4	4.8	10.1	Virginica
6.4	5.0	1.4	Setosa
10.7	4.3	8.8	Virginica
6.0	2.7	9.6	Versicolor
7.5	5.1	1.4	Setosa
5.5	7.1	5.4	Versicolor
7.5	2.7	4.0	Versicolor
10.1	3.8	7.0	Versicolor
8.2	5.4	2.4	Setosa
9.9	6.8	7.1	Virginica
9.3	4.7	7.1	Virginica
5.6	6.7	8.7	Versicolor
7.8	7.3	8.5	Virginica
6.9	5.7	5.3	Versicolor
5.1	4.0	3.5	Versicolor
5.3	4.5	4.6	Setosa
10.6	7.0	8.9	Virginica
10.4	6.6	10.0	Virginica
7.2	6.4	8.7	Versicolor
7.7	4.5	8.6	Virginica
7.2	4.7	8.5	Virginica
6.5	7.0	7.2	Virginica
6.6	5.5	5.9	Versicolor
10.4	5.7	7.3	Virginica
8.2	4.0	7.7	Versicolor
8.2	4.1	2.0	Setosa
6.4	7.0	7.5	Virginica
8.9	3.9	3.5	Setosa
5.5	3.8	3.3	Versicolor
6.2	2.8	8.6	Versicolor
8.9	6.9	5.8	Setosa
5.9	4.1	4.4	Setosa
7.4	6.0	1.8	Setosa
5.2	5.7	5.3	Setosa
10.7	7.6	9.6	Virginica
6.7	5.1	6.2	Versicolor
7.4	3.9	5.7	Setosa
6.4	7.5	6.7	Versicolor
9.2	5.3	8.2	Virginica
5.5	3.8	4.5	Versicolor
8.7	8.4	6.0	Setosa
7.4	6.2	6.3	Virginica
6.6	3.1	10.1	Virginica
7.3	3.6	3.1	Setosa
8.5	5.7	9.2	Versicolor
10.8	3.7	9.4	Virginica
9.2	3.2	2.6	Setosa
9.0	6.5	2.3	Setosa
5.9	4.5	5.0	Versicolor
6.2	7.0	8.0	Virginica
8.7	7.3	9.7	Virginica
7.9	4.6	7.4	Virginica
7.1	5.3	2.5	Setosa
7.9	7.6	6.9	Versicolor
9.4	5.1	5.0	Setosa
7.7	5.5	8.3	Virginica
6.7	3.0	9.0	Versicolor
9.2	6.4	6.8	Versicolor
9.8	7.0	5.7	Setosa
10.3	5.8	4.8	Versicolor
9.3	2.9	10.8	Virginica
7.9	2.8	10.6	Virginica
8.8	3.9	1.9	Setosa
5.5	6.7	4.2	Setosa
6.5	7.9	2.1	Setosa
9.7	4.6	7.1	Virginica
7.7	5.0	3.0	Setosa
10.1	3.4	5.1	Versicolor
9.0	7.5	6.1	Setosa
10.6	4.5	5.6	Versicolor
6.4	6.0	5.6	Virginica
7.3	2.7	8.6	Versicolor
11.1	7.4	7.1	Versicolor
7.1	5.5	5.9	Versicolor
4.9	3.6	2.0	Setosa
5.4	4.4	3.4	Setosa
7.8	2.3	5.9	Versicolor
9.0	6.3	1.8	Setosa
8.6	6.8	6.1	Setosa
10.5	7.0	8.3	Virginica
7.6	7.4	6.2	Versicolor
7.5	4.4	5.5	Versicolor
8.6	7.9	4.9	Setosa
6.5	5.2	9.6	Virginica
6.3	3.6	8.0	Versicolor
6.1	7.0	5.4	Setosa
6.7	7.1	5.9	Versicolor
5.4	4.9	5.7	Setosa
6.1	5.5	4.4	Setosa
7.5	5.5	5.8	Setosa
9.2	7.3	5.2	Setosa
8.0	6.9	7.7	Versicolor
8.8	7.3	6.1	Virginica
