sepal.width	variety
5.1	Versicolor
7.8	Virginica
4.8	Virginica
4.8	Versicolor
3.5	Virginica
6.3	Virginica
7.5	Setosa
4.7	Setosa
4.1	Virginica
5.6	Versicolor
4.7	Virginica
7.4	Virginica
6.7	Versicolor
4.0	Virginica
4.6	Virginica
7.2	Setosa
6.2	Versicolor
4.0	Setosa
5.4	Versicolor
7.7	Virginica
3.5	Versicolor
5.0	Versicolor
6.7	Virginica
4.2	Virginica
5.5	Setosa
5.2	Versicolor
3.2	Setosa
6.1	Setosa
5.8	Setosa
3.2	Versicolor
3.6	Setosa
6.4	Versicolor
6.4	Virginica
3.4	Setosa
7.0	Versicolor
3.0	Versicolor
7.8	Versicolor
6.8	Setosa
6.3	Versicolor
4.5	Virginica
5.2	Virginica
4.7	Virginica
5.7	Setosa
6.6	Setosa
3.2	Setosa
6.0	Setosa
5.1	Setosa
3.3	Versicolor
5.3	Virginica
3.6	Versicolor
5.8	Virginica
4.7	Virginica
6.8	Versicolor
3.9	Setosa
5.3	Setosa
4.7	Virginica
7.1	Virginica
3.2	Versicolor
4.3	Setosa
5.6	Versicolor
7.4	Setosa
4.5	Virginica
6.9	Setosa
6.7	Setosa
4.7	Versicolor
2.6	Virginica
6.4	Setosa
6.0	Setosa
2.8	Virginica
3.6	Virginica
4.2	Virginica
3.7	Versicolor
3.5	Virginica
3.8	Versicolor
4.2	Setosa
7.4	Setosa
3.9	Versicolor
7.0	Versicolor
7.4	Setosa
6.9	Virginica
3.6	Versicolor
4.5	Virginica
6.5	Versicolor
4.2	Versicolor
8.4	Setosa
5.9	Versicolor
4.0	Versicolor
6.3	Virginica
3.9	Versicolor
3.8	Versicolor
4.0	Virginica
7.5	Versicolor
4.5	Virginica
6.3	Setosa
5.5	Versicolor
6.3	Setosa
4.4	Virginica
2.9	Setosa
7.8	Setosa
5.9	Versicolor
3.0	Versicolor
6.4	Setosa
4.9	Versicolor
4.5	Versicolor
4.6	Setosa
