sepal.length	sepal.width	variety
8.4	5.7	Setosa
9.3	7.2	Versicolor
9.0	4.1	Setosa
8.4	3.4	Setosa
7.3	7.5	Setosa
6.3	7.8	Versicolor
8.7	3.8	Virginica
10.3	4.7	Virginica
10.7	6.6	Virginica
9.5	2.5	Versicolor
7.4	6.1	Setosa
10.0	7.0	Virginica
10.2	4.0	Virginica
8.4	7.1	Setosa
10.9	6.1	Virginica
10.1	6.3	Virginica
8.7	5.9	Setosa
8.2	7.1	Versicolor
9.2	5.4	Versicolor
7.6	4.6	Virginica
6.3	5.5	Setosa
8.1	5.5	Virginica
10.1	7.2	Versicolor
6.8	4.8	Virginica
7.2	8.1	Setosa
4.8	7.9	Setosa
9.0	3.3	Versicolor
9.9	3.8	Virginica
8.3	7.5	Setosa
7.0	7.2	Setosa
6.6	7.0	Versicolor
5.9	4.9	Setosa
6.7	7.8	Virginica
11.1	5.0	Versicolor
7.1	7.8	Setosa
7.4	4.2	Versicolor
9.4	6.8	Virginica
6.1	6.4	Versicolor
8.1	6.5	Setosa
10.2	6.3	Setosa
7.7	5.9	Versicolor
9.8	8.2	Setosa
9.4	3.5	Versicolor
6.5	5.9	Versicolor
5.4	6.9	Versicolor
6.7	3.2	Versicolor
8.0	5.5	Setosa
6.0	7.2	Versicolor
7.6	5.4	Versicolor
7.7	6.7	Virginica
8.4	3.2	Virginica
9.4	3.9	Setosa
8.7	6.5	Versicolor
11.3	4.0	Virginica
5.1	3.7	Setosa
6.6	2.8	Versicolor
12.2	5.8	Virginica
7.0	3.9	Versicolor
7.8	4.9	Setosa
5.6	8.1	Setosa
8.9	7.6	Setosa
8.4	6.2	Versicolor
6.3	3.2	Virginica
7.7	4.0	Versicolor
9.8	4.0	Setosa
9.4	3.4	Versicolor
6.3	4.8	Virginica
10.1	6.0	Versicolor
9.3	6.9	Virginica
8.7	6.3	Versicolor
7.2	4.0	Virginica
7.7	5.8	Virginica
11.2	5.5	Virginica
5.3	3.1	Setosa
9.7	6.2	Versicolor
9.4	6.1	Virginica
8.0	7.0	Virginica
10.7	4.6	Virginica
9.0	5.5	Setosa
6.4	3.0	Setosa
9.3	4.7	Versicolor
6.2	3.2	Setosa
6.8	6.2	Virginica
5.6	5.2	Setosa
8.9	6.0	Versicolor
5.0	2.5	Versicolor
10.7	6.1	Versicolor
11.7	5.5	Virginica
6.5	6.4	Versicolor
5.9	3.9	Setosa
9.1	3.9	Versicolor
8.1	6.8	Versicolor
9.9	5.4	Setosa
9.3	7.7	Virginica
7.0	7.2	Versicolor
6.0	6.6	Versicolor
6.1	3.1	Setosa
8.4	4.3	Virginica
9.5	7.2	Virginica
8.4	5.6	Virginica
9.2	7.7	Setosa
8.6	3.0	Versicolor
5.5	4.9	Setosa
5.6	7.8	Setosa
6.0	5.4	Setosa
