sepal.length	sepal.width	petal.length	petal.width	variety
5.6	6.5	5.9	1.8	Setosa
9.6	7.3	1.7	3.0	Setosa
6.7	6.5	5.2	4.3	Virginica
10.7	6.6	9.6	6.9	Virginica
8.5	4.5	6.1	3.6	Setosa
9.7	8.6	3.5	4.1	Setosa
7.0	3.3	7.8	1.5	Versicolor
8.5	6.8	6.5	5.3	Versicolor
8.7	5.9	5.3	3.8	Versicolor
8.4	4.2	2.8	2.2	Setosa
7.9	6.6	4.5	3.7	Setosa
9.5	7.0	6.0	3.3	Versicolor
6.4	2.9	6.3	3.8	Versicolor
8.1	7.5	7.4	2.4	Versicolor
6.4	7.0	2.9	3.7	Setosa
5.1	3.5	6.5	1.1	Versicolor
10.8	3.8	7.5	4.0	Virginica
8.5	6.3	1.4	0.7	Setosa
10.8	7.3	6.1	2.5	Virginica
7.1	7.0	7.5	6.0	Versicolor
7.1	6.0	5.9	4.1	Versicolor
6.9	7.2	6.3	3.3	Versicolor
9.8	5.4	10.1	6.9	Virginica
9.3	4.2	8.4	5.2	Versicolor
9.1	8.3	2.6	4.2	Setosa
5.5	2.9	7.7	2.0	Versicolor
6.2	4.2	1.3	0.7	Setosa
6.7	4.8	8.0	3.8	Versicolor
10.9	7.1	7.5	1.8	Virginica
6.8	2.7	9.4	5.8	Virginica
9.7	4.0	9.8	2.3	Virginica
9.3	4.5	4.9	4.1	Setosa
6.5	3.5	8.0	3.5	Versicolor
10.2	7.3	2.7	0.3	Setosa
5.2	4.2	6.4	2.9	Versicolor
9.4	7.9	5.3	4.4	Setosa
11.6	5.5	7.4	3.1	Virginica
6.7	7.2	2.6	0.2	Setosa
9.1	7.6	5.5	3.7	Setosa
7.2	5.0	5.7	3.7	Versicolor
9.5	3.9	6.0	3.6	Versicolor
4.8	6.0	1.1	0.1	Setosa
7.5	7.5	7.7	5.5	Virginica
5.5	5.7	5.7	1.2	Setosa
6.0	2.2	7.0	5.0	Versicolor
4.9	6.0	8.5	2.7	Virginica
9.0	6.3	5.1	5.0	Versicolor
7.4	4.6	5.4	2.1	Setosa
9.0	4.4	4.6	2.4	Setosa
6.8	7.7	9.9	5.3	Virginica
9.0	4.6	3.4	2.2	Setosa
6.5	5.7	3.9	2.7	Setosa
8.0	6.0	6.0	6.3	Virginica
5.8	2.8	6.6	4.4	Virginica
7.3	4.4	3.9	4.2	Setosa
9.5	7.5	2.8	1.2	Setosa
8.8	2.9	10.1	5.3	Virginica
6.0	6.5	2.1	2.2	Setosa
8.7	5.6	10.4	5.3	Virginica
5.3	4.2	3.0	4.7	Setosa
9.6	3.2	5.2	3.8	Versicolor
6.6	7.4	4.7	5.4	Versicolor
10.3	3.3	8.2	1.6	Versicolor
6.2	3.5	5.0	1.7	Setosa
8.5	5.7	6.6	5.1	Versicolor
9.7	8.3	9.2	3.2	Virginica
10.0	7.2	6.6	6.5	Virginica
4.9	3.6	2.5	3.6	Setosa
7.4	5.9	4.0	4.9	Setosa
6.4	4.4	3.7	1.7	Setosa
10.1	6.5	6.9	5.3	Virginica
11.4	7.3	10.6	2.4	Virginica
7.7	6.4	8.4	3.8	Virginica
6.3	4.2	9.6	6.4	Virginica
9.2	7.6	6.4	2.4	Versicolor
10.4	3.0	6.7	2.0	Versicolor
9.7	8.9	3.5	0.9	Setosa
6.7	3.3	7.7	2.5	Virginica
10.7	7.0	10.1	4.3	Virginica
10.3	4.0	7.5	5.9	Virginica
7.5	3.8	4.8	1.3	Setosa
9.4	6.6	5.9	4.1	Virginica
8.6	3.9	3.0	4.2	Setosa
8.8	7.0	5.4	4.0	Versicolor
7.6	3.4	3.4	3.8	Setosa
9.1	5.9	5.6	2.8	Versicolor
8.3	2.3	5.9	4.3	Versicolor
8.9	6.7	2.5	0.2	Setosa
5.7	4.0	7.0	3.5	Virginica
8.3	5.5	3.9	4.3	Setosa
8.5	7.4	8.5	2.5	Versicolor
7.0	3.0	8.8	5.8	Virginica
5.8	7.1	4.6	4.2	Setosa
7.8	6.4	6.3	2.8	Virginica
10.2	2.2	5.0	4.0	Versicolor
5.9	4.9	5.7	4.9	Setosa
5.8	8.5	2.7	1.2	Setosa
10.2	5.8	10.2	6.6	Virginica
7.7	6.6	4.5	2.0	Versicolor
6.7	5.8	4.1	1.3	Versicolor
7.8	6.4	1.6	2.2	Setosa
6.4	6.0	7.5	5.5	Versicolor
10.9	3.8	9.1	4.7	Virginica
5.4	3.0	3.8	1.2	Setosa
7.6	6.5	5.4	3.2	Setosa
