petal.length	variety
10.2	Virginica
5.5	Virginica
1.6	Setosa
9.0	Versicolor
4.4	Setosa
6.6	Virginica
6.0	Virginica
1.5	Setosa
5.0	Setosa
6.4	Setosa
4.9	Virginica
10.4	Virginica
7.2	Versicolor
1.6	Setosa
2.7	Setosa
5.9	Setosa
8.1	Virginica
6.2	Versicolor
5.3	Versicolor
5.9	Virginica
6.5	Virginica
7.9	Virginica
9.2	Versicolor
8.3	Virginica
4.9	Versicolor
4.0	Setosa
3.0	Setosa
6.2	Versicolor
8.0	Versicolor
8.5	Virginica
8.8	Versicolor
2.0	Setosa
7.3	Versicolor
2.9	Setosa
6.8	Virginica
5.4	Setosa
8.1	Virginica
7.3	Virginica
4.0	Versicolor
5.1	Versicolor
4.5	Versicolor
1.9	Setosa
8.9	Versicolor
5.7	Virginica
9.9	Virginica
5.1	Setosa
4.0	Setosa
6.7	Versicolor
7.6	Virginica
7.5	Versicolor
4.0	Versicolor
5.9	Setosa
2.1	Setosa
5.2	Versicolor
7.6	Virginica
9.1	Virginica
5.2	Setosa
8.0	Versicolor
8.1	Versicolor
6.1	Versicolor
4.8	Versicolor
4.6	Versicolor
6.7	Versicolor
4.5	Versicolor
3.0	Versicolor
4.9	Setosa
4.6	Setosa
3.0	Setosa
4.4	Versicolor
4.9	Setosa
7.1	Versicolor
9.2	Virginica
4.7	Versicolor
5.5	Virginica
6.4	Virginica
6.4	Versicolor
4.8	Setosa
8.0	Versicolor
2.2	Setosa
4.8	Setosa
2.4	Setosa
2.0	Setosa
10.1	Virginica
1.9	Setosa
9.6	Versicolor
5.3	Setosa
5.0	Setosa
3.3	Setosa
2.1	Setosa
6.7	Virginica
1.9	Setosa
4.8	Setosa
6.2	Versicolor
8.8	Virginica
5.5	Versicolor
8.8	Virginica
9.1	Virginica
7.9	Versicolor
6.1	Versicolor
9.2	Virginica
4.4	Setosa
4.3	Versicolor
7.1	Virginica
9.8	Virginica
3.0	Setosa
