petal.length	petal.width	variety
6.0	3.7	Setosa
3.8	3.0	Versicolor
6.7	5.0	Versicolor
7.3	6.3	Virginica
8.5	4.7	Virginica
1.5	3.8	Setosa
2.5	1.4	Setosa
8.6	5.7	Virginica
6.7	3.6	Versicolor
7.2	2.2	Virginica
6.0	3.3	Virginica
8.2	2.7	Versicolor
7.4	3.3	Versicolor
7.7	6.5	Virginica
8.2	4.0	Versicolor
8.4	1.4	Versicolor
7.0	6.0	Virginica
8.3	4.1	Virginica
6.2	1.2	Versicolor
6.5	5.1	Versicolor
4.4	2.2	Setosa
8.1	6.1	Virginica
4.9	3.2	Setosa
5.6	1.5	Virginica
6.8	6.8	Virginica
5.8	3.2	Setosa
8.1	4.3	Virginica
5.7	1.2	Setosa
5.5	3.5	Versicolor
6.1	4.6	Versicolor
7.5	3.3	Versicolor
6.6	2.8	Virginica
5.8	4.8	Versicolor
3.8	2.8	Setosa
7.6	4.3	Versicolor
9.6	2.8	Virginica
4.9	0.6	Setosa
1.8	3.4	Setosa
9.5	2.3	Virginica
6.4	4.6	Versicolor
2.5	4.7	Setosa
10.6	3.4	Virginica
6.5	6.0	Versicolor
3.9	4.3	Setosa
7.0	1.5	Versicolor
5.6	0.7	Setosa
5.8	2.7	Setosa
4.0	4.2	Setosa
5.7	3.9	Setosa
5.0	3.8	Versicolor
6.4	1.8	Virginica
7.6	2.3	Virginica
7.2	4.4	Versicolor
7.9	5.3	Virginica
5.0	2.8	Versicolor
6.9	6.3	Virginica
7.4	2.5	Virginica
2.7	1.7	Setosa
5.6	1.3	Versicolor
1.4	4.7	Setosa
5.3	0.2	Setosa
6.0	0.2	Setosa
4.9	5.0	Versicolor
6.9	5.9	Versicolor
4.5	6.0	Versicolor
5.2	5.8	Virginica
7.6	3.1	Virginica
2.5	1.2	Setosa
3.1	3.1	Setosa
6.5	1.8	Virginica
5.8	2.8	Virginica
2.9	4.8	Setosa
4.9	2.2	Setosa
8.1	6.9	Virginica
7.1	5.3	Versicolor
10.3	2.2	Virginica
5.2	5.3	Versicolor
5.9	3.7	Setosa
5.9	2.4	Versicolor
5.6	4.0	Versicolor
8.8	3.4	Virginica
4.2	4.3	Versicolor
6.5	6.1	Virginica
5.1	5.5	Virginica
3.0	4.7	Setosa
1.3	4.2	Setosa
6.4	2.2	Versicolor
4.2	3.2	Setosa
3.4	4.2	Setosa
5.6	3.9	Virginica
2.1	2.2	Setosa
6.8	5.8	Virginica
9.4	5.0	Virginica
2.5	1.1	Setosa
5.3	5.9	Versicolor
5.0	1.5	Versicolor
6.6	3.4	Versicolor
7.2	5.0	Virginica
5.5	1.2	Setosa
9.3	5.8	Versicolor
8.0	5.5	Versicolor
7.6	3.0	Versicolor
8.9	4.2	Versicolor
6.7	2.4	Versicolor
3.3	3.0	Versicolor
