sepal.length	sepal.width	petal.length	variety
7.0	5.4	5.5	Setosa
6.3	2.8	9.1	Virginica
7.2	5.2	4.9	Versicolor
7.8	4.4	8.3	Virginica
6.3	5.9	6.1	Virginica
7.2	3.3	6.3	Virginica
10.1	6.8	7.5	Versicolor
9.1	4.5	8.1	Versicolor
11.2	3.0	8.2	Virginica
7.4	7.0	5.2	Versicolor
4.6	5.1	2.0	Setosa
5.9	6.4	3.4	Setosa
8.1	7.0	6.4	Virginica
9.5	2.8	4.5	Versicolor
5.1	7.0	4.5	Versicolor
6.7	4.0	3.0	Setosa
4.9	5.6	3.9	Setosa
6.8	7.2	8.4	Virginica
6.3	7.9	2.1	Setosa
5.6	4.0	4.4	Versicolor
7.5	3.0	9.5	Virginica
8.8	5.0	5.5	Virginica
8.1	6.6	9.6	Virginica
6.2	6.9	4.7	Versicolor
6.6	7.5	8.9	Versicolor
8.7	6.1	4.0	Versicolor
6.6	5.4	2.9	Setosa
7.1	6.8	9.4	Virginica
9.6	3.5	7.1	Versicolor
10.2	5.6	9.2	Versicolor
7.2	4.0	8.7	Versicolor
6.3	7.3	10.0	Virginica
7.0	4.2	4.7	Versicolor
7.3	5.7	5.1	Versicolor
8.1	8.3	4.4	Setosa
7.9	6.6	7.6	Virginica
8.0	4.7	9.1	Virginica
7.0	4.6	1.4	Setosa
5.9	7.0	8.0	Virginica
5.9	4.0	4.3	Setosa
7.3	4.7	5.5	Setosa
7.8	6.4	4.9	Setosa
7.5	2.5	5.5	Versicolor
8.4	7.3	7.4	Virginica
9.9	4.5	9.6	Virginica
9.1	5.1	4.0	Setosa
7.5	4.8	5.9	Setosa
6.0	6.7	9.0	Virginica
8.3	2.3	6.4	Versicolor
4.9	4.6	3.0	Setosa
7.0	6.7	1.4	Setosa
6.5	6.0	10.3	Virginica
4.4	7.7	4.8	Setosa
8.8	4.5	8.0	Virginica
8.4	4.1	5.5	Setosa
8.2	3.2	1.6	Setosa
10.4	4.8	8.1	Virginica
9.0	5.0	7.2	Virginica
5.7	3.7	4.8	Setosa
9.5	5.1	5.9	Versicolor
9.0	4.0	3.1	Setosa
6.7	8.4	2.5	Setosa
7.3	6.2	7.6	Virginica
10.7	4.0	7.8	Virginica
8.8	3.0	7.4	Versicolor
9.4	7.2	8.8	Virginica
8.7	5.8	8.7	Virginica
5.7	8.6	3.0	Setosa
9.7	7.8	11.2	Virginica
10.0	5.5	8.0	Versicolor
6.0	2.9	6.0	Versicolor
8.9	3.9	5.8	Versicolor
10.3	2.7	4.9	Versicolor
8.7	3.8	7.1	Versicolor
7.1	3.5	8.0	Versicolor
8.8	6.5	5.1	Setosa
10.0	3.3	8.1	Versicolor
5.1	7.8	3.6	Setosa
8.8	7.0	5.9	Setosa
9.5	6.5	4.8	Setosa
7.6	5.2	5.4	Setosa
6.9	7.7	2.0	Setosa
7.1	7.4	5.5	Setosa
6.0	5.2	4.7	Setosa
6.5	4.3	5.8	Versicolor
5.4	7.5	9.0	Versicolor
6.3	5.9	9.6	Virginica
10.7	7.8	7.2	Virginica
8.2	4.0	6.3	Virginica
6.2	6.9	7.4	Virginica
7.4	7.2	5.3	Versicolor
5.8	3.0	2.4	Setosa
9.3	4.5	1.7	Setosa
11.2	5.0	9.5	Versicolor
5.5	2.9	4.7	Versicolor
8.4	2.9	6.8	Versicolor
9.8	3.7	9.4	Virginica
12.2	7.1	7.4	Virginica
9.9	6.1	7.0	Virginica
9.2	3.4	4.8	Versicolor
8.3	6.8	6.1	Virginica
6.3	6.1	5.6	Setosa
7.4	5.9	3.7	Setosa
7.6	3.9	4.7	Versicolor
7.7	6.2	6.0	Virginica
