sepal.width	petal.length	petal.width	variety
2.8	10.6	6.4	Virginica
6.1	5.5	4.7	Versicolor
5.4	7.3	3.6	Versicolor
4.2	7.0	4.0	Versicolor
2.9	7.6	2.3	Versicolor
2.8	7.0	2.8	Versicolor
4.4	4.1	2.9	Setosa
2.7	6.6	4.4	Virginica
6.5	5.0	5.3	Versicolor
6.8	7.7	5.1	Virginica
7.4	6.7	5.9	Versicolor
6.4	6.3	2.8	Versicolor
4.2	1.9	0.2	Setosa
4.3	8.9	6.5	Virginica
4.5	6.3	5.3	Virginica
4.6	6.1	0.2	Setosa
5.8	3.4	0.2	Setosa
5.3	6.7	3.7	Virginica
4.9	8.3	5.8	Virginica
6.5	7.7	4.5	Virginica
4.7	5.9	3.8	Virginica
6.7	9.1	3.9	Virginica
3.7	6.9	4.3	Virginica
7.5	1.4	1.8	Setosa
7.1	8.6	2.8	Virginica
3.2	4.6	2.0	Versicolor
6.3	9.5	6.5	Virginica
4.4	9.0	5.6	Versicolor
6.3	6.7	5.5	Virginica
7.4	6.6	2.8	Virginica
5.1	5.4	5.5	Versicolor
6.3	7.2	3.1	Versicolor
2.0	7.0	2.0	Versicolor
5.2	5.5	2.5	Versicolor
2.5	9.5	2.5	Virginica
5.0	6.1	2.6	Setosa
5.2	9.1	3.5	Virginica
5.6	4.5	2.7	Setosa
6.0	1.4	2.1	Setosa
7.0	6.7	3.5	Versicolor
2.7	7.9	1.7	Versicolor
4.7	2.1	0.2	Setosa
4.5	8.0	2.2	Versicolor
6.6	1.4	3.7	Setosa
4.5	6.4	1.4	Versicolor
5.3	8.1	2.6	Virginica
3.9	6.6	6.9	Virginica
3.1	10.0	5.8	Virginica
3.3	6.7	5.2	Versicolor
6.1	8.6	5.9	Virginica
4.5	10.3	2.2	Virginica
4.8	7.5	1.8	Versicolor
5.6	1.9	3.1	Setosa
6.9	6.0	2.4	Setosa
4.2	2.2	2.7	Setosa
5.5	2.4	4.3	Setosa
8.3	6.0	4.8	Setosa
6.4	4.2	3.7	Setosa
6.4	4.2	1.9	Setosa
5.7	1.5	0.9	Setosa
6.6	4.7	6.0	Versicolor
7.4	6.0	6.0	Versicolor
5.4	4.0	2.7	Setosa
6.2	6.5	5.5	Virginica
6.0	8.6	5.3	Virginica
4.3	8.9	4.3	Versicolor
5.5	4.8	0.3	Setosa
4.9	5.9	3.7	Setosa
4.2	8.2	5.4	Versicolor
2.9	4.8	3.3	Versicolor
6.3	3.3	5.0	Versicolor
3.5	6.4	2.5	Versicolor
3.5	6.7	6.8	Virginica
6.3	8.1	3.5	Versicolor
5.1	5.4	3.4	Versicolor
6.7	8.8	6.3	Versicolor
5.4	4.2	2.3	Versicolor
2.8	7.1	6.7	Virginica
5.0	6.5	1.5	Versicolor
5.9	5.9	2.7	Setosa
7.9	4.3	2.4	Setosa
6.5	5.9	4.1	Virginica
4.7	10.0	4.3	Virginica
3.4	6.6	2.3	Versicolor
4.9	4.0	0.9	Setosa
7.5	9.1	4.4	Versicolor
5.6	5.5	1.7	Setosa
4.0	8.5	4.6	Virginica
7.0	5.3	4.3	Virginica
5.3	6.2	0.8	Setosa
3.5	5.6	1.8	Versicolor
6.7	7.7	1.3	Versicolor
7.5	7.9	1.8	Virginica
6.7	6.0	4.7	Setosa
4.0	8.7	2.7	Versicolor
3.0	1.8	2.7	Setosa
5.4	7.2	3.5	Versicolor
5.4	2.9	4.8	Setosa
3.1	5.5	2.6	Setosa
7.6	8.4	6.1	Virginica
3.3	8.1	4.4	Virginica
5.5	6.6	3.1	Virginica
3.7	7.8	4.4	Virginica
7.5	5.0	0.7	Setosa
6.0	1.3	2.7	Setosa
