petal.length	variety
8.4	Versicolor
7.4	Virginica
1.9	Setosa
8.3	Versicolor
6.0	Setosa
4.1	Setosa
9.2	Virginica
1.4	Setosa
7.8	Versicolor
6.7	Versicolor
4.8	Versicolor
3.8	Versicolor
8.6	Virginica
6.0	Virginica
7.8	Virginica
8.1	Versicolor
5.7	Versicolor
6.9	Virginica
9.1	Virginica
6.3	Virginica
2.5	Setosa
6.1	Virginica
5.5	Setosa
5.5	Setosa
8.7	Virginica
2.9	Setosa
7.0	Versicolor
1.8	Setosa
11.4	Virginica
2.3	Setosa
7.7	Virginica
6.0	Versicolor
5.4	Setosa
5.6	Virginica
7.6	Versicolor
5.9	Versicolor
6.7	Versicolor
5.7	Versicolor
4.1	Versicolor
5.2	Versicolor
2.1	Setosa
9.5	Versicolor
5.1	Virginica
8.0	Versicolor
8.7	Virginica
8.9	Virginica
4.7	Versicolor
2.5	Setosa
6.8	Virginica
8.7	Versicolor
9.3	Virginica
6.6	Virginica
9.1	Virginica
9.7	Virginica
5.0	Versicolor
7.5	Versicolor
4.1	Versicolor
5.6	Setosa
4.5	Versicolor
3.1	Setosa
8.0	Virginica
5.1	Versicolor
7.4	Virginica
6.0	Setosa
6.1	Virginica
6.6	Virginica
6.7	Versicolor
7.5	Versicolor
6.1	Versicolor
4.0	Setosa
3.9	Setosa
7.8	Versicolor
5.1	Virginica
2.9	Setosa
7.3	Virginica
5.9	Setosa
10.1	Virginica
6.0	Virginica
6.9	Versicolor
1.4	Setosa
7.9	Virginica
7.1	Virginica
6.4	Versicolor
6.0	Versicolor
5.7	Virginica
8.6	Versicolor
5.7	Versicolor
1.5	Setosa
4.6	Setosa
3.9	Setosa
3.8	Setosa
3.2	Setosa
4.9	Versicolor
1.5	Setosa
5.5	Virginica
8.4	Virginica
3.4	Setosa
4.9	Versicolor
7.0	Virginica
3.4	Setosa
4.4	Setosa
6.0	Setosa
1.5	Setosa
2.4	Setosa
6.6	Virginica
