petal.length	variety
9.1	Virginica
6.0	Versicolor
9.1	Virginica
2.1	Setosa
8.1	Virginica
4.4	Setosa
7.5	Versicolor
8.0	Versicolor
2.2	Setosa
6.1	Setosa
2.9	Setosa
9.0	Virginica
9.3	Virginica
4.7	Versicolor
7.0	Versicolor
3.0	Setosa
2.4	Setosa
5.5	Versicolor
1.4	Setosa
4.4	Versicolor
2.5	Setosa
3.4	Setosa
8.7	Virginica
4.4	Setosa
2.4	Setosa
7.5	Versicolor
6.0	Versicolor
10.1	Virginica
5.4	Virginica
7.1	Virginica
2.7	Setosa
10.1	Virginica
5.3	Versicolor
3.0	Setosa
5.1	Setosa
6.0	Versicolor
2.5	Setosa
5.4	Versicolor
2.0	Setosa
8.0	Versicolor
1.8	Setosa
8.6	Virginica
7.5	Versicolor
5.4	Virginica
8.5	Virginica
9.3	Versicolor
9.5	Virginica
7.8	Virginica
9.0	Virginica
7.6	Virginica
5.2	Versicolor
6.2	Virginica
9.7	Virginica
6.6	Virginica
1.7	Setosa
6.8	Virginica
7.1	Virginica
2.8	Setosa
4.8	Virginica
4.5	Versicolor
2.9	Setosa
5.5	Setosa
9.6	Virginica
6.6	Virginica
2.3	Setosa
7.7	Versicolor
4.5	Versicolor
6.9	Versicolor
4.2	Setosa
2.0	Setosa
3.8	Versicolor
6.7	Versicolor
4.7	Setosa
5.2	Versicolor
2.9	Setosa
4.3	Setosa
6.1	Versicolor
6.7	Versicolor
8.4	Versicolor
5.0	Versicolor
8.4	Virginica
4.6	Versicolor
5.7	Versicolor
2.0	Setosa
8.5	Versicolor
3.6	Setosa
5.0	Setosa
6.1	Versicolor
2.3	Setosa
5.1	Versicolor
5.7	Setosa
5.3	Versicolor
6.5	Virginica
2.4	Setosa
7.6	Virginica
8.5	Virginica
5.1	Versicolor
4.4	Versicolor
3.1	Setosa
6.7	Versicolor
2.1	Setosa
3.4	Setosa
6.5	Virginica
10.9	Virginica
5.8	Versicolor
