sepal.width	petal.length	petal.width	variety
4.7	7.5	2.5	Versicolor
7.1	1.6	4.7	Setosa
3.2	8.7	3.3	Virginica
2.9	5.0	3.0	Versicolor
7.6	4.7	4.5	Versicolor
6.8	9.6	3.6	Virginica
4.4	6.0	0.4	Setosa
4.7	6.7	4.3	Versicolor
4.8	5.6	1.8	Versicolor
4.2	3.8	0.2	Setosa
7.5	5.7	4.8	Virginica
5.9	7.1	4.8	Versicolor
4.5	8.2	3.7	Versicolor
6.8	10.4	4.5	Virginica
3.1	9.5	4.3	Virginica
6.0	2.4	0.8	Setosa
8.5	3.2	4.7	Setosa
6.5	1.3	2.7	Setosa
6.8	5.9	1.2	Setosa
5.0	9.5	4.8	Virginica
5.9	4.5	0.4	Setosa
6.6	4.0	1.7	Versicolor
3.9	4.6	2.9	Setosa
4.0	7.1	2.8	Virginica
4.2	7.9	1.4	Versicolor
7.0	6.6	2.3	Virginica
4.9	9.3	5.8	Virginica
2.7	8.5	4.0	Versicolor
4.9	9.9	2.8	Virginica
4.8	5.3	1.9	Versicolor
6.6	2.5	3.2	Setosa
6.1	9.4	4.0	Versicolor
6.5	7.5	2.1	Virginica
6.0	9.1	3.6	Virginica
3.3	4.5	3.8	Versicolor
6.6	4.4	4.7	Versicolor
5.7	3.4	4.2	Setosa
5.0	2.5	3.7	Setosa
3.9	4.0	0.7	Setosa
6.8	5.4	2.5	Virginica
5.2	4.8	2.3	Versicolor
5.9	6.2	3.4	Setosa
3.0	8.7	4.5	Versicolor
5.9	4.8	5.8	Versicolor
7.3	6.6	6.4	Virginica
5.2	5.0	0.7	Setosa
4.9	5.5	6.1	Versicolor
8.2	5.5	4.9	Setosa
6.4	5.8	5.8	Versicolor
3.3	4.5	1.8	Versicolor
4.8	7.2	4.1	Virginica
6.3	2.1	0.2	Setosa
5.1	7.4	2.4	Versicolor
6.8	5.3	4.8	Virginica
6.3	8.1	4.9	Virginica
7.3	7.0	7.0	Virginica
6.5	3.1	4.6	Setosa
2.8	7.5	2.3	Versicolor
6.4	6.8	5.6	Versicolor
4.3	2.5	2.3	Setosa
4.5	6.4	3.6	Versicolor
5.0	5.4	4.1	Setosa
3.7	7.3	2.9	Virginica
4.3	4.2	1.3	Setosa
4.4	7.8	4.5	Versicolor
5.8	8.6	3.2	Virginica
6.9	5.1	1.8	Versicolor
4.0	5.9	4.4	Versicolor
3.0	4.3	4.2	Setosa
7.6	5.5	0.6	Setosa
4.1	5.5	2.7	Setosa
7.0	5.0	3.6	Versicolor
6.3	4.7	1.0	Setosa
3.0	5.4	2.2	Setosa
5.5	6.0	1.3	Versicolor
3.5	6.5	5.0	Versicolor
5.7	2.9	2.7	Setosa
7.1	10.1	2.9	Virginica
6.3	5.6	5.5	Virginica
8.6	3.5	3.6	Setosa
6.2	9.8	4.3	Virginica
6.0	7.0	4.4	Virginica
3.2	4.1	1.7	Setosa
6.7	10.0	3.3	Virginica
4.0	4.4	4.7	Setosa
2.8	8.6	3.0	Versicolor
8.1	4.9	2.6	Setosa
6.5	5.2	5.0	Virginica
3.5	4.5	5.7	Virginica
7.0	4.4	1.3	Setosa
7.1	8.9	2.1	Virginica
7.0	5.8	3.3	Virginica
3.7	5.9	2.7	Versicolor
7.9	9.6	2.9	Virginica
5.2	7.1	4.0	Versicolor
5.9	5.7	0.2	Setosa
2.7	8.6	2.1	Versicolor
4.5	5.3	5.3	Virginica
6.4	9.6	6.3	Virginica
4.8	6.7	3.5	Virginica
6.5	9.3	3.1	Virginica
3.4	2.9	4.2	Setosa
8.3	4.4	4.9	Setosa
5.7	5.6	4.0	Virginica
6.5	6.0	4.0	Versicolor
