petal.length	petal.width	variety
5.6	1.9	Versicolor
8.0	5.0	Versicolor
3.8	1.3	Setosa
5.6	4.0	Virginica
8.1	5.8	Versicolor
4.8	5.3	Versicolor
7.1	4.4	Virginica
9.0	4.0	Versicolor
2.0	3.2	Setosa
3.9	4.3	Setosa
7.4	4.8	Virginica
8.0	5.5	Versicolor
1.6	2.1	Setosa
3.6	1.9	Setosa
8.4	5.3	Versicolor
6.6	5.6	Virginica
6.2	3.6	Versicolor
10.2	2.3	Virginica
3.5	3.3	Setosa
6.0	1.7	Versicolor
3.7	2.3	Setosa
2.7	2.7	Setosa
1.9	1.4	Setosa
8.6	6.8	Virginica
3.4	2.2	Setosa
5.4	6.8	Virginica
7.6	3.0	Versicolor
5.5	5.8	Virginica
2.0	0.4	Setosa
8.1	4.8	Versicolor
9.3	5.3	Versicolor
2.4	2.7	Setosa
2.9	3.7	Setosa
6.7	4.0	Versicolor
8.2	4.5	Versicolor
8.4	5.9	Versicolor
7.4	3.8	Virginica
1.9	1.2	Setosa
9.7	2.7	Virginica
5.5	2.0	Virginica
1.7	2.7	Setosa
9.9	5.3	Virginica
7.3	5.3	Virginica
7.7	6.0	Versicolor
7.8	3.8	Virginica
6.5	3.9	Virginica
5.3	2.2	Setosa
3.9	1.3	Setosa
2.9	3.2	Setosa
4.4	5.9	Versicolor
9.0	4.5	Virginica
7.9	1.6	Versicolor
5.6	3.7	Setosa
6.5	1.6	Versicolor
9.4	6.0	Virginica
5.0	3.2	Setosa
5.0	1.0	Versicolor
2.4	2.2	Setosa
8.3	4.3	Virginica
8.5	2.8	Versicolor
4.5	2.0	Versicolor
3.0	2.9	Setosa
4.5	3.9	Setosa
8.6	6.4	Virginica
3.5	4.0	Versicolor
7.1	5.8	Virginica
4.9	3.6	Setosa
7.6	5.0	Virginica
10.6	4.0	Virginica
5.9	2.8	Setosa
1.7	1.9	Setosa
1.6	1.7	Setosa
9.6	5.4	Virginica
1.2	3.2	Setosa
3.1	1.6	Setosa
8.1	2.8	Virginica
1.8	2.8	Setosa
2.8	0.9	Setosa
2.1	4.7	Setosa
8.5	6.3	Virginica
5.4	4.7	Setosa
6.3	1.4	Versicolor
5.2	1.9	Versicolor
4.0	1.7	Setosa
8.7	4.3	Versicolor
2.9	2.1	Setosa
6.5	5.2	Virginica
5.6	2.4	Virginica
6.6	4.7	Virginica
1.3	0.2	Setosa
7.0	1.5	Versicolor
8.4	4.1	Virginica
10.0	2.6	Virginica
4.9	2.7	Setosa
1.8	3.7	Setosa
8.2	2.8	Versicolor
2.6	1.2	Setosa
3.8	4.1	Versicolor
7.8	4.6	Virginica
7.6	4.3	Virginica
6.2	4.2	Versicolor
8.6	5.5	Versicolor
7.5	5.3	Virginica
4.2	5.2	Versicolor
8.2	1.4	Versicolor
