petal.length	petal.width	variety
8.5	4.5	Versicolor
2.6	3.4	Setosa
3.9	1.2	Setosa
7.7	3.8	Versicolor
1.9	1.2	Setosa
2.0	4.9	Setosa
8.3	2.8	Versicolor
6.5	2.3	Versicolor
7.5	1.8	Versicolor
5.0	1.8	Versicolor
2.5	4.7	Setosa
6.6	1.4	Virginica
10.4	5.1	Virginica
6.9	5.3	Virginica
2.0	3.1	Setosa
7.4	5.8	Virginica
6.5	2.0	Versicolor
7.3	1.8	Virginica
6.2	1.5	Versicolor
7.7	3.0	Virginica
6.5	2.5	Versicolor
2.1	3.2	Setosa
7.0	5.3	Virginica
5.1	6.0	Virginica
1.3	3.3	Setosa
5.9	2.7	Setosa
4.6	1.3	Versicolor
9.7	6.3	Virginica
1.5	1.9	Setosa
5.8	5.8	Virginica
6.4	4.8	Virginica
6.9	3.8	Virginica
6.2	6.8	Virginica
4.4	1.7	Versicolor
6.1	6.4	Virginica
6.0	1.7	Setosa
8.8	3.4	Versicolor
3.6	4.1	Setosa
6.6	6.9	Virginica
1.6	4.7	Setosa
5.6	3.3	Virginica
10.1	4.4	Virginica
8.6	2.9	Virginica
5.7	6.5	Virginica
5.3	3.3	Setosa
7.8	2.9	Virginica
3.0	1.4	Setosa
4.5	4.0	Versicolor
2.8	0.2	Setosa
1.3	0.9	Setosa
5.9	4.2	Setosa
6.5	2.5	Virginica
6.4	3.3	Virginica
6.0	2.9	Virginica
5.0	1.5	Versicolor
5.0	2.7	Setosa
8.1	3.2	Virginica
8.5	2.5	Virginica
3.0	1.2	Setosa
10.1	2.6	Virginica
7.0	4.8	Virginica
5.0	5.7	Versicolor
3.9	0.7	Setosa
8.3	4.3	Virginica
7.4	4.7	Versicolor
10.1	4.5	Virginica
9.5	3.0	Virginica
8.4	5.5	Versicolor
10.1	4.8	Virginica
7.3	3.3	Virginica
4.6	2.7	Setosa
8.9	4.0	Virginica
6.0	6.6	Virginica
3.9	4.6	Setosa
1.7	1.8	Setosa
6.1	4.3	Virginica
5.0	0.2	Setosa
1.6	0.1	Setosa
6.8	2.0	Versicolor
6.5	2.7	Virginica
7.2	1.7	Versicolor
7.4	4.9	Versicolor
3.0	4.1	Setosa
9.7	4.7	Virginica
2.9	3.7	Setosa
9.6	5.0	Virginica
8.6	4.8	Versicolor
6.7	3.5	Versicolor
1.8	4.2	Setosa
3.4	4.3	Setosa
8.1	2.1	Versicolor
4.9	4.7	Setosa
5.1	3.5	Versicolor
4.7	3.5	Setosa
6.0	3.6	Versicolor
7.9	4.9	Versicolor
6.5	2.1	Versicolor
6.1	4.8	Versicolor
2.5	0.2	Setosa
8.9	4.6	Virginica
5.5	1.8	Setosa
9.2	5.0	Virginica
5.9	2.9	Versicolor
7.8	5.3	Versicolor
9.5	2.3	Virginica
