petal.width	variety
5.5	Virginica
2.3	Virginica
1.2	Versicolor
4.9	Versicolor
3.9	Versicolor
5.7	Virginica
3.2	Versicolor
3.2	Setosa
5.3	Virginica
4.9	Virginica
2.1	Versicolor
4.4	Setosa
1.1	Setosa
4.9	Virginica
5.3	Virginica
3.8	Virginica
5.9	Versicolor
4.7	Setosa
3.7	Setosa
1.8	Versicolor
6.8	Virginica
3.7	Setosa
3.1	Virginica
2.2	Setosa
5.2	Versicolor
3.7	Setosa
3.5	Versicolor
5.3	Virginica
6.5	Virginica
5.9	Versicolor
2.7	Setosa
3.0	Versicolor
2.8	Setosa
0.3	Setosa
1.7	Setosa
3.5	Virginica
3.2	Setosa
4.9	Setosa
4.5	Versicolor
2.9	Setosa
4.8	Setosa
5.3	Versicolor
2.3	Virginica
2.8	Versicolor
0.6	Setosa
2.6	Versicolor
3.8	Setosa
0.2	Setosa
3.2	Setosa
1.9	Setosa
4.8	Setosa
2.5	Versicolor
5.0	Virginica
6.3	Virginica
2.5	Versicolor
4.5	Versicolor
4.4	Setosa
5.2	Versicolor
4.9	Versicolor
3.0	Versicolor
1.8	Virginica
1.7	Setosa
2.6	Setosa
6.3	Virginica
0.6	Setosa
3.3	Versicolor
3.5	Versicolor
5.3	Virginica
3.8	Versicolor
3.7	Setosa
5.6	Virginica
3.0	Virginica
5.2	Virginica
3.5	Versicolor
6.7	Virginica
3.7	Setosa
2.4	Versicolor
2.3	Virginica
6.5	Virginica
3.2	Setosa
2.7	Setosa
4.5	Setosa
5.5	Versicolor
5.6	Versicolor
2.0	Virginica
2.3	Virginica
4.7	Setosa
5.1	Virginica
4.7	Setosa
2.5	Virginica
6.4	Virginica
4.1	Versicolor
4.5	Versicolor
6.3	Virginica
5.3	Versicolor
4.2	Setosa
5.0	Virginica
1.2	Versicolor
3.2	Setosa
4.8	Versicolor
2.2	Setosa
6.4	Virginica
2.0	Versicolor
0.7	Setosa
1.3	Versicolor
