sepal.width	variety
5.5	Setosa
5.6	Versicolor
7.0	Virginica
5.5	Versicolor
3.5	Setosa
4.5	Setosa
4.6	Setosa
3.5	Virginica
4.3	Virginica
7.7	Setosa
6.2	Virginica
5.1	Setosa
4.8	Versicolor
7.0	Versicolor
4.4	Setosa
7.2	Virginica
4.9	Virginica
5.1	Setosa
6.7	Versicolor
7.0	Virginica
5.9	Virginica
6.8	Setosa
6.2	Setosa
3.0	Virginica
5.2	Setosa
5.5	Versicolor
5.8	Virginica
4.0	Versicolor
4.3	Setosa
7.7	Versicolor
4.9	Virginica
4.7	Versicolor
6.8	Virginica
7.5	Setosa
5.6	Versicolor
7.0	Virginica
4.1	Setosa
3.8	Versicolor
4.9	Setosa
7.6	Setosa
6.7	Virginica
7.0	Setosa
3.9	Setosa
5.4	Versicolor
5.2	Versicolor
7.7	Setosa
6.2	Versicolor
2.9	Setosa
3.3	Setosa
4.5	Virginica
3.8	Versicolor
4.3	Virginica
3.3	Versicolor
3.7	Setosa
5.2	Setosa
5.7	Virginica
5.2	Setosa
6.5	Virginica
6.2	Virginica
7.8	Setosa
5.0	Virginica
3.8	Virginica
4.0	Versicolor
4.9	Versicolor
5.0	Setosa
3.8	Versicolor
5.3	Virginica
7.1	Virginica
5.5	Versicolor
5.2	Versicolor
7.1	Virginica
3.8	Versicolor
5.4	Versicolor
2.4	Versicolor
4.9	Setosa
8.2	Setosa
7.1	Virginica
3.5	Setosa
4.9	Virginica
4.5	Virginica
3.9	Versicolor
3.6	Virginica
4.5	Virginica
5.8	Versicolor
6.8	Virginica
7.8	Virginica
5.9	Setosa
4.5	Versicolor
7.5	Versicolor
4.0	Virginica
8.3	Virginica
4.5	Virginica
5.6	Versicolor
7.4	Setosa
7.8	Setosa
7.2	Virginica
2.5	Versicolor
7.5	Setosa
7.2	Virginica
7.3	Versicolor
7.3	Virginica
7.3	Virginica
5.1	Virginica
7.2	Virginica
7.9	Setosa
