sepal.width	variety
4.1	Virginica
8.1	Setosa
5.8	Virginica
7.8	Setosa
4.5	Virginica
2.6	Versicolor
4.2	Versicolor
5.5	Setosa
5.9	Versicolor
6.2	Setosa
2.8	Versicolor
5.0	Virginica
4.8	Versicolor
6.8	Versicolor
4.0	Virginica
4.0	Versicolor
5.8	Virginica
7.6	Virginica
5.4	Setosa
5.2	Setosa
3.9	Versicolor
4.2	Versicolor
5.3	Setosa
5.5	Setosa
2.5	Virginica
5.8	Virginica
6.7	Setosa
3.3	Versicolor
4.9	Setosa
7.0	Virginica
6.5	Setosa
5.4	Setosa
4.8	Versicolor
3.3	Setosa
5.5	Virginica
6.8	Virginica
5.3	Versicolor
6.3	Setosa
5.0	Virginica
5.1	Virginica
5.2	Setosa
5.1	Virginica
3.9	Virginica
5.0	Versicolor
2.9	Virginica
6.6	Virginica
6.7	Virginica
6.5	Versicolor
3.4	Setosa
4.4	Setosa
3.8	Setosa
2.7	Virginica
6.0	Versicolor
6.7	Virginica
4.5	Setosa
5.0	Versicolor
7.4	Versicolor
6.0	Setosa
7.4	Versicolor
7.5	Setosa
3.7	Versicolor
4.5	Versicolor
6.1	Versicolor
3.6	Virginica
3.3	Virginica
4.2	Versicolor
3.4	Versicolor
7.2	Setosa
5.2	Setosa
7.0	Virginica
4.0	Setosa
6.0	Versicolor
4.8	Virginica
5.6	Setosa
7.5	Setosa
4.4	Versicolor
5.5	Virginica
3.0	Versicolor
5.0	Virginica
4.5	Setosa
6.2	Versicolor
6.9	Setosa
7.9	Setosa
7.4	Virginica
7.3	Setosa
4.9	Versicolor
4.1	Setosa
6.7	Virginica
3.5	Setosa
7.0	Versicolor
4.7	Virginica
3.4	Versicolor
6.3	Virginica
6.7	Versicolor
3.9	Virginica
7.0	Virginica
3.9	Setosa
6.0	Versicolor
7.4	Setosa
6.3	Versicolor
7.0	Virginica
3.7	Setosa
7.3	Versicolor
5.9	Setosa
6.7	Versicolor
