petal.length	variety
6.6	Virginica
9.3	Virginica
5.6	Versicolor
8.6	Virginica
8.5	Virginica
8.1	Virginica
7.8	Versicolor
6.7	Versicolor
7.4	Virginica
11.2	Virginica
2.0	Setosa
1.8	Setosa
8.4	Virginica
9.1	Virginica
5.6	Setosa
7.1	Virginica
5.8	Versicolor
5.7	Setosa
1.9	Setosa
8.4	Versicolor
8.8	Versicolor
4.0	Setosa
7.1	Virginica
6.6	Versicolor
8.4	Virginica
5.8	Versicolor
9.2	Versicolor
2.2	Setosa
1.4	Setosa
4.6	Versicolor
8.7	Versicolor
5.6	Setosa
7.4	Versicolor
3.5	Setosa
5.7	Versicolor
3.5	Versicolor
2.2	Setosa
4.5	Versicolor
10.6	Virginica
3.1	Setosa
6.2	Versicolor
7.6	Virginica
6.6	Virginica
1.9	Setosa
3.1	Setosa
5.6	Setosa
9.5	Virginica
7.1	Virginica
4.1	Versicolor
4.9	Setosa
6.9	Versicolor
8.9	Versicolor
6.7	Versicolor
9.6	Virginica
5.4	Setosa
3.5	Setosa
9.5	Virginica
1.4	Setosa
8.0	Versicolor
7.9	Versicolor
5.0	Setosa
6.9	Versicolor
9.0	Versicolor
10.0	Virginica
2.5	Setosa
8.2	Virginica
5.8	Versicolor
5.8	Virginica
8.5	Versicolor
4.6	Setosa
8.5	Virginica
3.3	Setosa
2.9	Setosa
5.6	Versicolor
7.0	Versicolor
4.7	Versicolor
1.0	Setosa
7.0	Versicolor
4.2	Setosa
6.2	Virginica
7.2	Virginica
4.5	Versicolor
7.6	Versicolor
5.8	Versicolor
7.1	Virginica
1.5	Setosa
8.1	Virginica
5.6	Versicolor
8.9	Virginica
5.3	Setosa
8.2	Versicolor
8.0	Virginica
2.4	Setosa
4.4	Setosa
6.9	Virginica
8.4	Versicolor
7.5	Virginica
3.0	Setosa
5.1	Virginica
6.4	Virginica
10.6	Virginica
9.0	Versicolor
6.4	Virginica
8.7	Virginica
5.8	Virginica
