petal.length	petal.width	variety
2.6	1.2	Setosa
7.1	7.0	Virginica
7.4	6.3	Virginica
6.6	4.2	Virginica
8.5	4.6	Virginica
7.7	6.8	Virginica
8.0	2.8	Versicolor
3.3	3.8	Setosa
10.6	2.9	Virginica
2.7	4.2	Setosa
6.7	2.6	Versicolor
5.9	1.5	Versicolor
9.8	3.8	Virginica
7.0	4.7	Versicolor
4.1	3.9	Setosa
6.6	3.3	Versicolor
3.4	4.3	Setosa
8.4	3.5	Virginica
7.5	5.5	Virginica
1.8	1.7	Setosa
1.3	4.3	Setosa
8.0	3.5	Versicolor
1.5	3.7	Setosa
5.9	3.2	Setosa
7.4	3.8	Virginica
3.9	2.7	Setosa
6.9	1.8	Virginica
7.6	5.3	Virginica
6.8	4.1	Versicolor
8.0	4.5	Versicolor
6.6	3.5	Versicolor
6.4	3.7	Versicolor
7.3	3.3	Virginica
3.1	1.7	Setosa
9.1	4.4	Virginica
4.5	3.2	Virginica
7.6	5.1	Virginica
6.2	4.8	Virginica
6.7	5.0	Virginica
5.7	4.5	Versicolor
4.4	2.7	Setosa
8.1	6.0	Virginica
1.6	4.1	Setosa
3.0	4.2	Setosa
4.3	4.8	Versicolor
5.0	3.2	Setosa
7.8	3.1	Virginica
7.7	3.5	Versicolor
3.9	3.2	Setosa
2.9	1.2	Setosa
2.0	3.7	Setosa
4.3	4.7	Setosa
2.0	1.7	Setosa
1.5	4.6	Setosa
3.5	4.4	Setosa
5.0	2.4	Virginica
3.5	1.9	Setosa
5.2	4.0	Setosa
7.0	2.6	Versicolor
5.6	1.1	Setosa
5.0	5.7	Versicolor
4.4	2.4	Setosa
5.3	4.3	Virginica
8.7	5.4	Versicolor
6.5	3.5	Versicolor
9.5	6.0	Virginica
5.4	3.4	Versicolor
1.5	2.7	Setosa
5.9	0.1	Setosa
8.3	4.9	Versicolor
5.8	1.7	Setosa
9.6	5.3	Virginica
5.9	3.8	Versicolor
4.5	4.8	Setosa
6.6	3.8	Versicolor
6.1	3.2	Setosa
3.9	2.7	Setosa
10.2	3.7	Virginica
5.7	2.8	Setosa
6.6	3.4	Virginica
8.4	1.5	Versicolor
9.0	6.0	Virginica
5.9	0.8	Setosa
6.7	3.9	Versicolor
8.1	3.8	Versicolor
7.7	3.5	Virginica
10.3	6.3	Virginica
5.7	5.2	Versicolor
1.9	4.1	Setosa
9.6	2.4	Virginica
3.0	3.2	Setosa
8.7	4.8	Versicolor
8.6	2.4	Virginica
6.5	3.0	Versicolor
7.7	1.7	Versicolor
6.4	2.9	Versicolor
7.9	4.1	Virginica
8.1	5.8	Versicolor
6.1	6.4	Virginica
4.5	4.6	Setosa
4.4	1.1	Versicolor
3.3	0.4	Setosa
5.3	2.8	Versicolor
6.5	2.3	Versicolor
8.6	4.6	Versicolor
