petal.length	variety
4.9	Setosa
10.6	Virginica
7.0	Versicolor
6.9	Versicolor
3.8	Versicolor
4.1	Versicolor
9.9	Virginica
6.3	Versicolor
7.2	Versicolor
4.9	Setosa
5.9	Setosa
8.4	Versicolor
7.1	Virginica
6.1	Setosa
2.0	Setosa
4.1	Setosa
7.9	Virginica
8.6	Versicolor
9.1	Virginica
5.1	Virginica
4.1	Setosa
4.9	Setosa
8.5	Virginica
6.5	Versicolor
7.0	Versicolor
1.7	Setosa
9.3	Virginica
4.5	Versicolor
6.6	Versicolor
5.9	Versicolor
5.6	Versicolor
5.6	Virginica
8.5	Versicolor
5.6	Setosa
3.5	Setosa
8.4	Versicolor
4.1	Setosa
8.7	Virginica
9.1	Virginica
3.1	Setosa
7.2	Virginica
7.7	Virginica
4.7	Versicolor
4.4	Setosa
6.6	Virginica
3.8	Versicolor
6.7	Versicolor
5.3	Versicolor
6.7	Versicolor
11.2	Virginica
3.0	Setosa
8.5	Virginica
9.0	Versicolor
5.6	Virginica
5.6	Virginica
7.3	Virginica
7.6	Versicolor
5.5	Setosa
8.0	Versicolor
8.7	Virginica
6.6	Virginica
4.9	Setosa
3.5	Setosa
8.5	Virginica
6.1	Virginica
5.5	Versicolor
4.4	Setosa
1.5	Setosa
3.4	Setosa
2.4	Setosa
4.5	Setosa
6.6	Virginica
5.9	Virginica
5.9	Versicolor
9.5	Virginica
6.5	Versicolor
5.4	Versicolor
1.2	Setosa
3.8	Setosa
8.2	Versicolor
8.5	Virginica
2.5	Setosa
2.5	Setosa
6.2	Virginica
8.4	Virginica
5.8	Setosa
7.2	Versicolor
5.4	Virginica
9.4	Versicolor
5.9	Virginica
8.7	Virginica
3.4	Setosa
4.1	Setosa
8.5	Versicolor
7.4	Versicolor
6.5	Versicolor
6.6	Versicolor
9.3	Virginica
1.3	Setosa
8.8	Virginica
5.4	Setosa
9.6	Virginica
5.0	Versicolor
3.8	Setosa
5.6	Virginica
