sepal.length	sepal.width	petal.length	petal.width	variety
8.4	4.3	7.1	4.4	Virginica
5.8	3.9	4.4	2.7	Setosa
10.4	6.9	6.3	1.3	Versicolor
7.0	6.2	9.0	2.5	Virginica
9.8	6.2	5.1	2.9	Virginica
10.9	5.8	9.6	3.1	Virginica
8.4	5.6	5.9	5.6	Virginica
7.1	4.5	6.9	4.3	Virginica
6.5	3.0	3.6	3.2	Setosa
5.6	6.5	3.0	2.1	Versicolor
7.9	7.6	8.0	1.8	Virginica
8.6	6.8	5.2	4.0	Setosa
9.4	5.4	5.3	3.0	Versicolor
8.0	5.0	9.3	2.3	Virginica
8.9	3.7	2.5	1.7	Setosa
5.6	4.0	4.4	2.8	Setosa
8.8	7.0	3.9	4.1	Setosa
9.0	5.7	2.2	2.7	Setosa
7.2	4.7	3.8	1.7	Setosa
9.8	6.7	3.9	5.7	Versicolor
4.6	4.4	1.4	0.8	Setosa
8.8	2.9	7.3	2.3	Virginica
7.6	5.3	8.5	4.3	Versicolor
8.4	6.0	8.2	3.0	Versicolor
7.0	3.4	6.5	3.6	Versicolor
6.8	6.5	4.1	3.6	Setosa
9.9	3.8	8.9	2.0	Virginica
9.8	3.8	7.5	5.0	Virginica
9.6	7.7	5.0	3.9	Setosa
9.2	6.8	9.2	4.2	Virginica
8.0	5.6	8.4	5.7	Versicolor
10.4	3.7	5.8	3.8	Virginica
7.7	4.2	7.0	1.5	Versicolor
8.2	4.5	5.5	6.2	Versicolor
8.2	2.6	8.4	3.8	Virginica
9.8	2.9	5.6	5.8	Virginica
7.7	2.5	6.0	4.0	Virginica
7.4	5.2	7.8	2.9	Virginica
8.8	4.2	7.1	5.4	Virginica
9.0	7.4	5.1	1.9	Setosa
9.6	2.9	7.6	5.8	Versicolor
5.9	7.5	7.6	4.3	Virginica
6.5	3.0	9.0	4.3	Virginica
7.5	6.1	2.4	3.2	Setosa
10.5	5.3	6.1	2.0	Versicolor
8.7	6.1	6.7	5.0	Versicolor
9.6	5.5	6.6	5.4	Versicolor
9.5	7.0	6.1	1.1	Setosa
9.6	7.3	1.5	3.3	Setosa
8.9	7.4	4.3	0.9	Setosa
6.5	6.2	7.5	2.0	Versicolor
9.9	3.0	6.5	2.5	Versicolor
9.0	5.0	2.3	3.3	Setosa
10.4	7.6	5.1	4.3	Virginica
6.9	3.1	4.5	1.2	Setosa
7.2	6.5	7.2	6.3	Virginica
8.6	4.8	8.4	2.5	Virginica
8.6	5.0	7.1	5.1	Virginica
7.1	8.3	2.6	2.2	Setosa
7.9	3.6	5.9	3.0	Versicolor
7.0	5.7	5.9	0.7	Setosa
7.1	4.2	5.4	0.2	Setosa
10.8	3.5	8.5	1.9	Virginica
8.2	4.0	7.8	5.1	Virginica
10.8	3.0	8.9	4.0	Versicolor
6.0	6.3	6.3	5.5	Versicolor
6.8	7.5	7.5	3.1	Virginica
4.5	4.3	3.3	0.8	Setosa
7.3	3.8	5.2	1.6	Versicolor
6.7	5.7	4.1	0.2	Setosa
10.8	6.9	9.6	2.9	Virginica
6.7	3.1	7.0	1.0	Versicolor
7.0	4.8	3.4	0.2	Setosa
4.9	4.1	3.4	0.6	Setosa
6.1	7.6	2.5	2.2	Setosa
8.7	4.8	7.0	2.3	Versicolor
9.1	6.0	4.9	5.6	Versicolor
9.7	3.8	5.6	1.3	Versicolor
9.7	4.5	5.2	4.7	Versicolor
7.6	5.5	4.4	1.7	Setosa
8.6	7.0	10.4	5.1	Virginica
5.4	7.0	1.8	2.2	Setosa
8.6	7.0	5.5	2.5	Versicolor
7.6	3.4	6.6	3.3	Versicolor
9.2	3.6	6.1	4.4	Virginica
8.7	5.8	8.2	2.6	Virginica
5.7	8.6	1.5	4.1	Setosa
9.7	5.5	8.1	2.8	Virginica
7.8	5.2	8.1	5.5	Versicolor
9.6	7.0	4.1	1.3	Versicolor
7.9	4.9	6.0	4.4	Setosa
8.5	3.4	6.0	3.2	Setosa
10.3	3.8	9.1	6.0	Virginica
8.1	3.2	7.7	5.3	Versicolor
8.9	7.7	5.7	3.3	Virginica
8.3	6.7	9.4	1.8	Virginica
7.2	3.7	6.0	4.8	Virginica
10.7	6.8	9.2	6.0	Virginica
8.8	2.8	5.3	3.4	Versicolor
9.8	3.1	8.5	4.7	Versicolor
8.9	6.2	6.0	4.0	Versicolor
9.5	3.5	9.3	5.2	Virginica
7.0	5.5	7.5	1.0	Versicolor
11.2	4.3	7.7	4.0	Virginica
7.9	7.1	3.5	3.6	Setosa
