sepal.width	petal.length	variety
3.9	3.3	Versicolor
8.7	1.9	Setosa
6.9	6.6	Virginica
5.7	4.5	Versicolor
4.9	2.6	Setosa
6.9	3.7	Setosa
4.3	2.2	Setosa
5.0	5.8	Setosa
5.4	6.3	Virginica
5.0	8.5	Versicolor
6.1	7.6	Virginica
6.1	4.5	Setosa
3.8	2.1	Setosa
3.8	4.4	Setosa
4.8	5.5	Setosa
4.5	9.8	Virginica
7.7	9.5	Virginica
6.3	6.1	Virginica
6.3	6.6	Virginica
3.3	6.4	Virginica
7.3	10.1	Virginica
4.6	4.9	Setosa
3.4	5.4	Setosa
3.4	7.0	Versicolor
8.9	3.5	Setosa
6.2	8.7	Versicolor
5.0	5.5	Virginica
3.8	3.9	Setosa
4.3	4.7	Versicolor
5.0	5.4	Versicolor
5.8	5.7	Virginica
7.3	9.2	Virginica
6.7	9.6	Versicolor
4.5	8.7	Virginica
7.0	1.9	Setosa
3.8	6.2	Virginica
6.4	8.6	Versicolor
7.0	2.7	Setosa
6.4	7.7	Versicolor
5.2	3.0	Setosa
2.7	6.0	Versicolor
7.3	9.1	Virginica
7.3	10.9	Virginica
7.6	8.7	Versicolor
5.5	1.6	Setosa
5.3	8.2	Versicolor
5.5	7.7	Virginica
5.5	8.1	Versicolor
5.7	7.4	Versicolor
5.4	4.8	Setosa
5.6	4.6	Setosa
4.6	7.0	Versicolor
4.2	5.9	Virginica
2.4	7.3	Versicolor
5.7	4.7	Versicolor
4.0	5.1	Setosa
2.2	6.5	Versicolor
4.6	5.4	Virginica
4.5	7.2	Versicolor
6.5	1.4	Setosa
5.0	9.8	Virginica
7.6	5.9	Versicolor
3.2	9.4	Virginica
4.4	4.7	Setosa
6.5	3.6	Setosa
6.8	8.6	Versicolor
4.2	5.0	Virginica
7.2	8.6	Versicolor
2.5	6.0	Versicolor
3.2	1.4	Setosa
2.8	7.3	Virginica
7.0	2.9	Setosa
5.9	8.7	Versicolor
2.9	4.3	Versicolor
3.5	7.0	Virginica
6.1	8.0	Versicolor
7.5	5.3	Virginica
6.0	6.5	Virginica
4.4	5.9	Setosa
3.0	8.9	Versicolor
5.7	5.3	Virginica
7.5	6.0	Versicolor
6.0	7.9	Virginica
4.0	5.9	Setosa
7.0	5.2	Versicolor
4.3	4.8	Setosa
4.7	7.8	Virginica
7.7	9.6	Virginica
5.1	8.9	Versicolor
3.4	8.5	Versicolor
7.1	3.0	Setosa
7.7	6.3	Versicolor
6.8	6.0	Versicolor
4.2	4.7	Setosa
4.0	6.0	Versicolor
8.0	1.5	Setosa
6.8	3.2	Setosa
4.6	2.0	Setosa
5.4	2.5	Setosa
3.5	11.1	Virginica
6.5	10.1	Virginica
5.7	5.5	Setosa
5.9	4.0	Setosa
6.1	10.4	Virginica
4.4	5.9	Virginica
