petal.width	variety
3.2	Setosa
6.6	Virginica
6.0	Versicolor
2.9	Versicolor
2.8	Versicolor
3.9	Setosa
1.7	Setosa
3.8	Versicolor
0.8	Setosa
3.9	Setosa
2.7	Virginica
2.5	Versicolor
4.6	Virginica
5.9	Versicolor
2.0	Versicolor
2.6	Setosa
0.7	Setosa
2.3	Virginica
2.4	Setosa
1.5	Versicolor
2.7	Setosa
1.7	Setosa
1.1	Versicolor
2.8	Virginica
4.2	Setosa
2.9	Virginica
3.5	Versicolor
2.8	Virginica
4.3	Versicolor
2.2	Versicolor
3.5	Versicolor
2.3	Virginica
4.0	Virginica
3.2	Setosa
2.6	Setosa
3.3	Versicolor
3.2	Setosa
0.7	Setosa
2.1	Virginica
3.1	Versicolor
2.8	Virginica
5.3	Virginica
5.0	Virginica
4.1	Versicolor
4.2	Virginica
4.2	Virginica
5.3	Versicolor
4.0	Versicolor
4.7	Setosa
5.5	Versicolor
5.5	Virginica
3.3	Setosa
2.8	Versicolor
2.9	Versicolor
5.3	Versicolor
0.2	Setosa
3.3	Versicolor
3.6	Virginica
2.0	Virginica
3.0	Versicolor
5.4	Virginica
1.3	Versicolor
6.0	Virginica
2.8	Virginica
3.1	Versicolor
1.2	Versicolor
1.7	Virginica
4.4	Versicolor
2.2	Setosa
3.7	Setosa
3.9	Virginica
4.7	Setosa
3.7	Setosa
4.3	Virginica
4.3	Setosa
2.5	Versicolor
4.2	Setosa
1.4	Versicolor
4.3	Setosa
4.1	Setosa
6.0	Versicolor
4.9	Versicolor
2.3	Virginica
2.4	Virginica
6.9	Virginica
3.0	Virginica
3.7	Setosa
4.6	Setosa
2.8	Setosa
3.9	Setosa
2.8	Versicolor
2.6	Virginica
3.8	Virginica
0.9	Setosa
3.0	Virginica
1.9	Virginica
4.7	Versicolor
6.8	Virginica
3.4	Virginica
4.6	Virginica
4.7	Setosa
3.6	Setosa
1.7	Setosa
0.7	Setosa
5.5	Versicolor
