sepal.length	sepal.width	variety
8.4	6.7	Virginica
8.3	7.3	Versicolor
6.7	4.1	Virginica
8.0	5.7	Versicolor
11.2	7.2	Virginica
7.4	7.3	Virginica
6.7	6.9	Setosa
7.4	6.8	Virginica
5.9	7.9	Setosa
6.5	4.5	Virginica
10.3	6.4	Virginica
8.1	6.4	Versicolor
10.4	3.1	Virginica
9.6	6.0	Versicolor
5.6	7.8	Setosa
7.1	6.5	Versicolor
5.6	7.5	Versicolor
8.1	4.3	Virginica
8.8	7.6	Setosa
5.9	5.9	Setosa
4.8	5.4	Setosa
10.7	4.1	Versicolor
8.7	6.5	Virginica
10.7	4.3	Virginica
8.3	6.8	Virginica
9.3	2.5	Virginica
10.3	5.2	Virginica
10.7	7.3	Virginica
8.3	6.4	Virginica
7.1	6.5	Setosa
9.1	6.0	Versicolor
7.2	6.0	Virginica
5.9	7.4	Setosa
9.0	6.9	Versicolor
6.5	3.0	Virginica
10.0	2.2	Versicolor
11.2	6.0	Versicolor
9.0	6.2	Versicolor
9.3	7.2	Virginica
7.6	3.9	Setosa
5.7	6.8	Setosa
5.7	7.1	Versicolor
11.7	6.5	Virginica
8.4	3.5	Versicolor
5.0	3.8	Setosa
8.8	4.3	Versicolor
8.0	7.0	Setosa
4.9	5.5	Setosa
8.9	8.1	Setosa
7.4	5.5	Versicolor
10.0	5.0	Virginica
8.6	3.5	Virginica
9.2	5.6	Setosa
8.7	5.3	Virginica
5.1	6.1	Setosa
10.6	7.5	Virginica
8.9	4.3	Virginica
9.3	6.4	Virginica
8.8	3.9	Setosa
6.2	3.2	Setosa
6.5	7.2	Setosa
10.4	5.6	Versicolor
6.8	5.7	Setosa
7.9	6.7	Versicolor
9.7	3.8	Versicolor
5.2	3.2	Versicolor
6.5	7.4	Setosa
10.4	6.2	Versicolor
9.4	7.6	Virginica
5.9	3.4	Setosa
12.4	5.8	Virginica
10.5	5.5	Virginica
4.9	6.2	Setosa
10.4	6.9	Versicolor
8.5	4.8	Versicolor
8.3	3.3	Versicolor
10.2	3.0	Virginica
7.4	7.7	Virginica
6.0	2.8	Versicolor
8.3	5.5	Versicolor
8.8	5.0	Setosa
7.1	6.2	Setosa
10.2	3.0	Versicolor
9.5	3.7	Virginica
8.7	4.4	Versicolor
6.6	4.8	Setosa
6.9	3.5	Setosa
9.4	4.5	Virginica
6.1	6.3	Setosa
6.1	6.8	Setosa
7.9	3.0	Virginica
7.7	7.1	Virginica
9.7	5.0	Setosa
10.1	5.4	Versicolor
10.0	3.4	Versicolor
9.9	4.2	Setosa
8.5	3.8	Setosa
10.2	3.3	Versicolor
11.1	6.9	Versicolor
9.0	3.4	Setosa
6.0	4.9	Versicolor
6.2	6.9	Versicolor
7.3	7.2	Virginica
4.9	5.1	Setosa
6.3	6.5	Setosa
