petal.width	variety
6.6	Virginica
4.7	Setosa
1.3	Setosa
3.7	Setosa
5.0	Virginica
4.5	Virginica
3.3	Versicolor
5.3	Virginica
3.8	Virginica
5.0	Virginica
1.3	Versicolor
6.3	Virginica
1.4	Versicolor
1.8	Versicolor
3.8	Virginica
5.0	Versicolor
2.2	Setosa
4.8	Virginica
2.2	Versicolor
2.3	Versicolor
3.3	Virginica
3.7	Virginica
5.8	Virginica
3.7	Setosa
3.2	Setosa
1.6	Versicolor
4.3	Versicolor
3.5	Virginica
2.7	Setosa
4.3	Virginica
6.1	Virginica
5.5	Versicolor
0.7	Setosa
2.0	Versicolor
5.9	Virginica
3.7	Setosa
2.6	Setosa
5.3	Virginica
4.2	Setosa
0.9	Setosa
4.2	Setosa
4.8	Virginica
2.9	Versicolor
6.7	Virginica
0.7	Setosa
2.9	Virginica
4.7	Setosa
2.9	Virginica
2.5	Versicolor
0.7	Setosa
4.3	Versicolor
2.7	Setosa
2.3	Virginica
3.7	Versicolor
2.7	Versicolor
3.4	Virginica
4.0	Virginica
0.2	Setosa
3.9	Versicolor
3.7	Setosa
0.2	Setosa
0.9	Setosa
2.2	Setosa
2.2	Setosa
6.3	Virginica
2.8	Versicolor
2.0	Setosa
2.9	Virginica
3.3	Versicolor
5.5	Versicolor
3.0	Versicolor
1.2	Versicolor
2.0	Versicolor
2.4	Virginica
6.0	Versicolor
2.6	Versicolor
4.8	Setosa
2.0	Versicolor
0.8	Setosa
4.8	Setosa
4.5	Virginica
4.8	Setosa
5.9	Virginica
3.8	Setosa
3.6	Versicolor
4.2	Setosa
3.5	Versicolor
3.7	Setosa
5.5	Versicolor
2.8	Versicolor
2.2	Versicolor
4.8	Virginica
4.7	Setosa
1.7	Setosa
2.0	Virginica
1.4	Versicolor
4.7	Setosa
4.4	Versicolor
5.3	Virginica
3.6	Setosa
2.5	Versicolor
5.5	Virginica
4.5	Virginica
5.5	Versicolor
6.0	Virginica
