petal.length	petal.width	variety
4.8	1.2	Setosa
8.7	3.5	Versicolor
9.5	3.3	Virginica
5.0	5.6	Versicolor
8.6	3.3	Versicolor
5.5	4.0	Virginica
6.8	4.3	Versicolor
9.9	2.8	Virginica
6.9	2.0	Virginica
6.1	5.9	Virginica
5.5	2.7	Setosa
6.1	2.4	Virginica
3.0	0.1	Setosa
8.3	1.4	Versicolor
7.1	4.9	Virginica
8.8	4.8	Virginica
5.2	3.4	Setosa
4.4	3.1	Versicolor
7.9	2.4	Versicolor
1.8	4.2	Setosa
8.5	5.3	Virginica
1.6	4.1	Setosa
9.2	5.7	Versicolor
5.6	5.9	Virginica
6.1	0.2	Setosa
2.1	0.7	Setosa
4.1	1.7	Setosa
7.5	2.1	Versicolor
8.8	5.7	Virginica
6.8	4.1	Virginica
9.6	4.0	Virginica
7.0	4.8	Versicolor
5.1	3.0	Versicolor
5.0	2.7	Virginica
6.7	5.7	Versicolor
8.9	6.0	Versicolor
2.9	3.2	Setosa
5.9	2.8	Setosa
5.5	2.0	Versicolor
7.5	4.4	Virginica
5.9	2.7	Setosa
7.0	2.3	Versicolor
8.8	4.3	Virginica
5.4	2.4	Versicolor
10.1	4.9	Virginica
5.7	4.0	Setosa
8.6	2.8	Virginica
2.3	4.7	Setosa
5.5	6.0	Versicolor
2.9	3.9	Setosa
7.1	1.9	Virginica
2.4	4.1	Setosa
9.2	5.5	Virginica
2.9	3.2	Setosa
7.6	2.8	Virginica
4.3	4.1	Versicolor
7.8	3.5	Versicolor
5.1	4.6	Setosa
3.2	1.7	Setosa
3.9	2.3	Setosa
5.5	3.5	Versicolor
2.5	3.1	Setosa
6.4	2.8	Virginica
6.0	3.6	Virginica
8.6	2.3	Virginica
9.2	6.0	Virginica
9.5	5.3	Virginica
6.0	3.7	Setosa
8.5	3.0	Versicolor
2.0	0.7	Setosa
5.1	4.5	Versicolor
9.1	5.0	Virginica
3.5	1.7	Setosa
7.2	5.1	Virginica
1.9	2.7	Setosa
5.9	3.3	Virginica
3.7	4.2	Setosa
1.9	4.2	Setosa
2.7	1.7	Setosa
6.6	3.7	Virginica
4.7	5.5	Versicolor
5.2	5.0	Virginica
5.2	4.3	Versicolor
6.0	2.5	Versicolor
3.9	0.6	Setosa
2.5	4.2	Setosa
4.7	2.4	Versicolor
5.3	1.7	Setosa
7.3	1.8	Versicolor
2.9	1.2	Setosa
7.6	4.3	Versicolor
10.5	6.5	Virginica
3.8	2.0	Versicolor
5.9	1.7	Versicolor
6.4	2.5	Versicolor
3.6	2.3	Versicolor
8.4	2.9	Versicolor
5.2	1.8	Setosa
10.4	2.8	Virginica
8.4	4.0	Virginica
5.9	3.2	Versicolor
7.7	2.3	Virginica
6.6	2.6	Virginica
7.5	2.5	Virginica
2.9	4.7	Setosa
