petal.length	petal.width	variety
6.0	4.7	Setosa
2.9	2.7	Setosa
6.1	4.2	Virginica
8.9	1.5	Versicolor
8.2	2.9	Versicolor
10.2	4.6	Virginica
7.9	6.6	Virginica
7.5	4.5	Virginica
8.7	1.6	Versicolor
10.1	2.1	Virginica
8.5	3.3	Versicolor
6.9	3.8	Virginica
3.9	0.2	Setosa
5.0	2.2	Setosa
5.6	5.9	Virginica
5.2	0.8	Setosa
7.7	1.8	Versicolor
4.0	1.3	Setosa
4.9	1.2	Setosa
9.7	4.2	Virginica
4.6	1.1	Setosa
8.8	5.4	Virginica
6.8	4.4	Versicolor
8.2	2.8	Virginica
4.3	0.3	Setosa
6.1	1.7	Setosa
3.6	2.3	Versicolor
1.9	2.6	Setosa
6.1	6.9	Virginica
4.4	0.7	Setosa
9.3	3.3	Virginica
6.9	1.4	Versicolor
7.8	4.3	Virginica
5.4	5.1	Virginica
3.8	3.3	Setosa
8.6	1.4	Versicolor
6.2	2.4	Versicolor
6.2	2.7	Setosa
1.8	3.2	Setosa
6.8	3.8	Virginica
6.7	5.7	Versicolor
5.2	4.0	Versicolor
4.6	1.3	Versicolor
4.1	3.6	Setosa
7.4	2.8	Versicolor
1.9	0.2	Setosa
4.8	1.0	Versicolor
4.3	4.8	Versicolor
5.5	5.3	Versicolor
8.6	3.5	Versicolor
4.5	6.1	Versicolor
1.3	1.7	Setosa
9.4	3.3	Virginica
9.1	5.6	Virginica
6.6	6.3	Virginica
6.0	2.9	Setosa
5.6	2.8	Virginica
2.1	3.2	Setosa
4.3	4.3	Versicolor
7.5	1.7	Versicolor
3.6	3.2	Setosa
7.1	4.1	Versicolor
4.5	1.2	Setosa
6.2	4.5	Setosa
5.6	2.4	Virginica
5.6	2.5	Versicolor
6.1	1.2	Setosa
6.0	5.0	Versicolor
8.6	3.9	Virginica
7.9	1.9	Versicolor
7.7	2.0	Virginica
3.0	2.7	Setosa
8.6	3.8	Virginica
9.0	6.5	Virginica
8.4	6.3	Virginica
6.4	2.8	Virginica
7.5	2.6	Versicolor
9.0	2.5	Versicolor
5.5	2.6	Setosa
4.0	1.6	Setosa
5.5	4.7	Versicolor
6.2	4.0	Versicolor
1.8	0.9	Setosa
9.3	5.8	Virginica
4.2	2.7	Setosa
3.1	0.4	Setosa
7.1	5.9	Virginica
4.9	0.3	Setosa
4.7	1.3	Versicolor
4.6	1.3	Versicolor
5.7	3.5	Versicolor
1.4	1.7	Setosa
7.1	2.4	Virginica
6.1	3.4	Virginica
1.4	2.2	Setosa
5.4	3.0	Versicolor
7.4	3.7	Versicolor
5.9	4.8	Setosa
7.1	2.8	Versicolor
1.5	2.9	Setosa
6.2	6.0	Virginica
10.0	4.5	Virginica
7.6	6.8	Virginica
9.4	2.0	Virginica
1.7	3.4	Setosa
