sepal.length	sepal.width	petal.length	variety
10.7	4.8	9.7	Virginica
8.2	4.6	7.6	Virginica
6.5	4.5	6.0	Versicolor
10.9	3.7	7.0	Versicolor
8.5	6.7	8.0	Versicolor
6.6	7.0	5.5	Versicolor
6.1	3.8	6.9	Virginica
8.5	5.5	4.8	Setosa
9.3	5.1	5.1	Setosa
9.3	3.4	10.3	Virginica
11.6	7.5	8.9	Virginica
10.3	3.8	7.6	Virginica
7.9	6.2	8.2	Virginica
10.6	3.5	6.6	Virginica
11.0	7.2	5.6	Virginica
10.2	3.2	10.5	Virginica
6.4	3.2	4.3	Setosa
9.8	4.2	7.1	Versicolor
6.1	5.1	3.0	Setosa
10.2	6.0	10.3	Virginica
9.5	7.4	6.5	Versicolor
8.2	7.4	9.9	Virginica
8.7	7.0	8.2	Versicolor
6.9	7.5	5.9	Setosa
7.1	7.3	8.0	Versicolor
9.5	8.1	5.4	Setosa
8.9	3.6	7.4	Virginica
7.3	7.5	2.9	Setosa
5.0	4.3	5.3	Versicolor
7.7	7.1	6.6	Virginica
9.8	4.5	9.0	Virginica
7.2	5.7	5.4	Versicolor
8.2	5.3	9.7	Virginica
7.6	6.3	2.4	Setosa
8.0	7.2	5.2	Setosa
8.0	6.0	6.8	Virginica
10.0	5.7	5.1	Versicolor
8.6	5.7	6.7	Versicolor
5.6	8.0	3.9	Setosa
9.5	5.4	4.5	Versicolor
8.9	3.7	7.8	Virginica
9.5	4.7	8.5	Virginica
9.1	3.4	8.7	Versicolor
10.4	3.8	6.1	Virginica
8.1	6.5	5.1	Versicolor
10.3	6.7	7.9	Virginica
6.4	3.4	4.3	Versicolor
9.5	4.2	9.2	Versicolor
8.4	4.1	3.5	Setosa
8.7	5.8	5.1	Versicolor
8.1	7.7	2.9	Setosa
9.2	6.5	7.0	Versicolor
9.6	3.8	2.0	Setosa
9.3	7.9	5.9	Setosa
11.4	3.1	7.1	Virginica
8.3	4.4	7.6	Virginica
5.4	6.4	2.2	Setosa
6.6	5.3	3.1	Setosa
8.3	5.2	4.0	Setosa
8.7	4.4	3.4	Setosa
10.1	5.0	6.6	Versicolor
7.7	5.6	8.9	Versicolor
11.2	5.5	6.3	Virginica
10.8	5.8	4.4	Versicolor
8.0	4.4	5.1	Setosa
8.1	3.1	3.0	Setosa
10.8	3.5	7.5	Virginica
4.9	4.5	1.3	Setosa
9.0	5.0	2.8	Setosa
6.4	3.9	5.2	Setosa
6.5	6.5	1.6	Setosa
10.0	2.8	9.1	Versicolor
6.0	5.8	6.0	Versicolor
8.6	3.4	5.0	Setosa
10.2	3.8	9.2	Virginica
9.6	4.5	5.9	Versicolor
6.3	3.7	5.6	Virginica
7.1	5.5	2.4	Setosa
7.3	5.3	6.8	Versicolor
10.3	4.7	8.4	Versicolor
10.7	2.9	5.8	Versicolor
8.8	5.8	5.1	Virginica
10.9	4.8	8.4	Virginica
6.3	5.0	4.7	Setosa
10.7	6.8	4.8	Virginica
6.9	4.1	5.0	Setosa
5.7	6.4	1.5	Setosa
8.1	4.5	5.0	Versicolor
7.9	7.9	5.0	Setosa
6.9	3.7	4.0	Setosa
8.0	5.5	5.5	Virginica
6.2	4.5	4.5	Setosa
8.1	4.3	4.7	Setosa
5.0	3.5	8.0	Versicolor
6.3	6.9	6.6	Virginica
8.6	3.9	5.6	Versicolor
9.4	2.4	6.3	Versicolor
7.4	3.0	5.1	Virginica
9.0	3.1	6.9	Versicolor
8.7	5.1	5.2	Versicolor
7.8	4.6	6.5	Versicolor
5.1	6.7	3.0	Setosa
5.0	5.8	1.4	Setosa
6.9	3.9	2.4	Setosa
8.0	7.2	1.9	Setosa
