petal.length	variety
1.8	Setosa
8.7	Virginica
5.0	Setosa
5.9	Virginica
5.5	Setosa
4.5	Versicolor
7.3	Versicolor
1.6	Setosa
2.0	Setosa
9.6	Virginica
4.5	Virginica
8.2	Versicolor
5.9	Versicolor
3.5	Setosa
2.1	Setosa
7.6	Virginica
6.5	Versicolor
6.5	Virginica
6.1	Versicolor
5.5	Setosa
6.1	Versicolor
5.9	Setosa
9.6	Virginica
6.6	Virginica
9.4	Virginica
5.3	Setosa
3.0	Setosa
7.2	Versicolor
4.1	Setosa
3.7	Setosa
6.6	Virginica
3.6	Setosa
8.9	Virginica
7.5	Virginica
3.4	Setosa
4.4	Setosa
5.8	Virginica
5.3	Virginica
5.9	Setosa
6.6	Virginica
8.3	Virginica
8.3	Virginica
5.5	Versicolor
1.9	Setosa
9.7	Virginica
8.9	Virginica
4.1	Setosa
4.8	Setosa
4.5	Setosa
4.5	Versicolor
5.4	Versicolor
5.9	Versicolor
1.6	Setosa
3.5	Setosa
4.2	Setosa
9.4	Virginica
6.1	Versicolor
5.9	Versicolor
8.2	Versicolor
6.3	Virginica
7.0	Versicolor
5.8	Versicolor
5.6	Versicolor
4.5	Setosa
1.9	Setosa
8.2	Versicolor
4.0	Versicolor
8.0	Versicolor
5.1	Versicolor
7.7	Versicolor
6.5	Virginica
3.4	Setosa
7.9	Virginica
6.5	Virginica
5.7	Virginica
6.6	Virginica
6.8	Virginica
2.0	Setosa
5.5	Virginica
8.8	Virginica
2.2	Setosa
5.3	Setosa
5.2	Versicolor
4.7	Versicolor
3.7	Setosa
9.2	Versicolor
6.5	Versicolor
8.9	Virginica
6.9	Versicolor
2.5	Setosa
7.3	Versicolor
2.2	Setosa
8.5	Versicolor
9.1	Virginica
10.0	Virginica
4.4	Setosa
5.9	Setosa
5.2	Virginica
7.1	Virginica
8.5	Versicolor
9.5	Virginica
6.1	Virginica
5.0	Versicolor
3.9	Setosa
8.1	Virginica
