sepal.length	sepal.width	petal.length	petal.width	variety
10.3	4.9	10.8	2.8	Virginica
9.6	3.4	5.1	2.8	Versicolor
9.1	4.9	5.4	4.8	Setosa
10.8	3.4	8.1	5.9	Virginica
7.1	4.8	6.9	5.5	Virginica
8.2	5.8	5.3	1.8	Virginica
9.9	4.7	2.0	2.7	Setosa
6.3	3.0	3.9	3.1	Setosa
9.1	5.3	6.2	5.0	Setosa
9.0	6.8	3.4	1.2	Setosa
9.3	6.7	6.1	4.9	Virginica
10.9	5.2	6.8	1.9	Virginica
4.8	3.5	5.4	0.8	Setosa
8.7	6.7	9.5	4.3	Virginica
9.7	6.5	10.1	2.3	Virginica
6.2	6.4	2.5	2.4	Setosa
10.2	5.5	7.2	2.2	Versicolor
6.0	5.7	1.2	4.2	Setosa
5.9	4.5	2.9	2.7	Setosa
9.5	5.5	5.7	5.0	Virginica
8.0	3.4	5.6	0.9	Setosa
6.4	4.6	3.0	0.2	Setosa
8.5	8.1	5.9	1.7	Setosa
7.7	3.6	9.6	6.0	Virginica
9.3	3.3	7.8	1.9	Versicolor
9.7	5.7	7.9	2.9	Versicolor
9.1	5.8	7.0	5.3	Versicolor
5.9	6.2	7.3	5.3	Versicolor
6.9	4.3	8.1	6.1	Virginica
8.8	6.6	3.1	3.2	Setosa
4.7	3.7	2.1	0.7	Setosa
9.6	5.0	4.6	1.8	Versicolor
6.4	7.4	5.9	1.2	Setosa
7.3	6.7	6.9	2.8	Virginica
8.8	5.3	8.4	1.8	Versicolor
8.7	5.5	6.8	2.8	Virginica
6.0	4.2	7.5	3.5	Versicolor
9.2	5.1	4.4	4.9	Versicolor
6.2	5.7	4.3	3.2	Setosa
9.8	7.2	8.1	2.0	Versicolor
7.8	5.2	8.4	3.2	Versicolor
9.7	3.8	10.2	6.0	Virginica
9.4	4.4	3.8	3.0	Versicolor
6.3	5.3	8.1	3.0	Virginica
7.1	2.5	7.0	2.1	Versicolor
10.7	4.9	8.4	3.8	Virginica
6.8	2.7	9.6	2.4	Virginica
9.1	5.8	5.4	4.4	Setosa
9.0	2.3	7.5	2.3	Versicolor
8.9	2.5	6.0	4.2	Virginica
7.5	6.5	7.5	4.3	Virginica
9.7	2.7	4.5	3.5	Versicolor
9.3	4.3	6.6	3.4	Virginica
5.7	7.4	1.9	2.7	Setosa
7.3	3.4	4.1	0.2	Setosa
7.2	4.8	8.1	2.8	Versicolor
11.7	7.0	8.3	4.6	Virginica
6.7	6.3	6.0	3.8	Versicolor
7.7	3.1	6.1	6.4	Virginica
12.2	5.6	7.9	5.8	Virginica
8.2	4.8	9.2	3.5	Virginica
6.1	4.2	5.0	0.9	Setosa
6.6	5.5	4.4	3.8	Setosa
5.9	7.0	7.2	1.5	Versicolor
9.9	5.2	4.5	1.5	Versicolor
8.6	7.3	5.5	1.8	Setosa
8.9	3.1	5.1	4.8	Virginica
9.5	4.5	7.3	2.2	Virginica
5.0	3.5	5.6	3.1	Setosa
4.9	6.5	1.8	3.2	Setosa
10.4	6.2	9.8	6.8	Virginica
9.6	3.9	5.1	2.8	Versicolor
9.8	3.3	8.7	2.1	Versicolor
8.8	8.0	5.7	3.2	Setosa
5.3	6.4	5.9	0.2	Setosa
10.1	5.8	8.2	2.7	Versicolor
9.8	4.1	4.5	2.2	Versicolor
6.0	5.1	5.4	3.2	Versicolor
10.7	4.0	9.7	3.8	Virginica
8.0	3.4	4.7	4.5	Versicolor
9.0	6.7	7.7	1.4	Versicolor
6.6	7.5	5.0	2.0	Versicolor
9.1	3.5	5.4	2.4	Versicolor
5.3	7.2	5.5	2.7	Setosa
5.4	5.5	7.5	3.5	Versicolor
6.3	4.0	9.4	3.5	Versicolor
7.6	7.0	11.1	2.6	Virginica
10.6	2.6	5.6	4.4	Virginica
7.0	6.5	5.8	0.2	Setosa
5.9	6.6	5.5	2.6	Setosa
10.9	5.8	7.9	2.0	Virginica
10.0	3.3	8.1	3.5	Versicolor
6.7	5.0	5.0	4.2	Versicolor
9.7	5.8	9.2	2.2	Virginica
8.5	6.3	5.8	1.8	Setosa
10.8	6.0	9.5	6.1	Virginica
9.2	7.4	5.2	4.3	Versicolor
9.7	6.9	8.3	4.8	Versicolor
11.0	6.2	9.1	5.5	Virginica
6.6	7.6	4.5	2.2	Setosa
6.5	6.0	5.5	3.8	Versicolor
7.1	3.4	4.0	3.2	Setosa
5.6	3.1	3.5	4.2	Setosa
6.5	4.7	6.6	4.6	Versicolor
6.0	3.5	3.8	3.3	Setosa
