sepal.length	sepal.width	petal.length	variety
6.6	5.1	6.0	Setosa
9.6	5.5	5.4	Versicolor
9.2	7.0	2.5	Setosa
7.2	4.1	7.6	Virginica
9.6	6.3	4.0	Setosa
8.6	4.6	6.6	Virginica
9.0	7.1	3.4	Setosa
8.0	3.0	6.3	Virginica
8.3	7.1	5.5	Versicolor
6.1	5.5	9.1	Versicolor
11.7	6.0	6.6	Virginica
6.0	5.0	4.3	Setosa
10.7	7.2	7.5	Virginica
6.5	3.2	8.6	Versicolor
6.8	3.8	9.2	Versicolor
10.4	5.5	4.2	Versicolor
9.0	7.2	4.7	Setosa
7.2	2.7	7.9	Versicolor
7.6	4.9	5.6	Versicolor
9.2	2.5	9.8	Virginica
8.0	5.3	7.5	Versicolor
8.0	2.8	5.8	Setosa
7.0	3.5	7.0	Versicolor
9.2	3.8	9.2	Virginica
9.5	7.9	4.1	Setosa
10.9	4.2	5.3	Virginica
7.4	8.2	2.0	Setosa
8.8	8.0	5.7	Setosa
5.5	3.5	6.5	Versicolor
9.6	7.5	6.6	Versicolor
10.4	5.9	8.8	Versicolor
4.9	6.5	5.9	Setosa
8.0	5.0	5.8	Setosa
5.4	3.4	4.7	Setosa
6.7	2.8	7.1	Versicolor
9.8	3.8	4.8	Versicolor
10.9	4.8	10.9	Virginica
5.9	6.1	1.5	Setosa
11.7	7.3	7.2	Virginica
10.7	7.0	8.3	Virginica
10.6	4.8	6.2	Versicolor
5.1	3.2	2.4	Setosa
7.9	6.1	7.4	Versicolor
7.4	5.6	3.4	Setosa
6.9	7.4	3.4	Setosa
10.7	2.9	5.3	Versicolor
10.7	6.6	7.4	Versicolor
9.1	7.8	5.2	Setosa
7.7	6.5	8.7	Versicolor
8.2	8.9	4.0	Setosa
8.9	5.6	8.9	Virginica
6.6	5.9	6.6	Versicolor
9.9	8.4	4.7	Setosa
9.3	3.1	1.6	Setosa
7.4	5.2	3.3	Setosa
8.6	3.5	10.1	Virginica
6.1	7.0	7.4	Virginica
9.2	5.6	8.7	Versicolor
11.7	7.8	7.2	Virginica
9.6	4.2	8.2	Versicolor
6.0	5.3	4.9	Setosa
5.8	7.7	5.5	Setosa
6.5	5.5	2.6	Setosa
7.0	5.7	8.5	Versicolor
8.7	5.1	6.0	Setosa
6.8	6.7	4.9	Virginica
7.7	5.9	6.9	Virginica
7.8	2.7	5.6	Virginica
7.5	5.2	7.5	Virginica
6.8	6.2	3.9	Versicolor
8.4	7.4	3.5	Setosa
9.1	4.9	5.0	Setosa
6.9	3.4	5.3	Versicolor
9.9	7.3	8.1	Virginica
6.5	5.5	5.1	Setosa
11.2	4.1	6.6	Virginica
8.1	4.0	8.9	Virginica
6.1	3.5	3.4	Setosa
5.1	7.5	4.9	Setosa
8.8	6.2	7.1	Virginica
6.5	6.9	3.0	Setosa
6.2	5.4	1.9	Setosa
6.4	5.6	6.0	Virginica
10.9	5.2	8.3	Virginica
6.8	7.4	1.9	Setosa
7.3	4.0	7.5	Virginica
6.3	7.3	7.1	Virginica
10.4	7.2	9.0	Versicolor
8.5	7.7	4.7	Versicolor
8.0	5.3	3.8	Versicolor
9.2	3.5	6.5	Versicolor
8.1	3.0	4.5	Versicolor
10.3	6.2	8.6	Versicolor
9.5	2.8	7.6	Versicolor
8.5	5.0	7.7	Virginica
9.9	3.0	5.1	Virginica
6.9	5.2	7.8	Versicolor
7.2	7.4	6.2	Versicolor
6.2	4.8	5.8	Virginica
9.6	3.9	6.2	Versicolor
6.7	5.0	5.0	Virginica
6.6	7.9	5.9	Setosa
10.3	5.2	7.4	Virginica
10.8	3.4	8.3	Virginica
6.1	4.8	7.5	Versicolor
