sepal.width	petal.length	petal.width	variety
4.0	4.1	3.7	Setosa
3.8	7.8	4.5	Versicolor
3.6	5.9	3.7	Versicolor
6.3	5.3	5.8	Virginica
6.8	4.5	1.8	Versicolor
3.0	11.1	6.6	Virginica
5.5	5.3	4.2	Setosa
7.6	1.5	1.2	Setosa
6.2	6.0	1.2	Setosa
7.2	8.0	4.3	Virginica
6.0	3.5	1.2	Setosa
4.1	8.5	1.8	Virginica
6.7	5.8	2.9	Virginica
3.3	3.4	1.2	Setosa
4.5	8.8	3.1	Virginica
6.2	7.4	3.8	Virginica
5.5	4.1	1.6	Setosa
5.5	4.3	2.2	Setosa
8.0	3.8	4.3	Setosa
6.3	8.0	4.3	Versicolor
3.5	8.5	2.0	Virginica
6.4	4.6	3.8	Versicolor
4.9	5.8	3.3	Versicolor
5.7	1.8	3.2	Setosa
7.0	7.7	1.2	Versicolor
6.2	5.6	1.2	Setosa
6.1	7.4	6.6	Virginica
5.9	8.2	3.3	Versicolor
4.5	7.0	4.0	Versicolor
7.4	2.5	0.7	Setosa
6.0	4.7	3.5	Versicolor
3.7	8.6	4.0	Virginica
5.4	4.9	0.2	Setosa
3.5	4.6	4.3	Versicolor
5.5	9.1	1.4	Versicolor
7.0	8.5	5.7	Versicolor
6.8	5.9	0.4	Setosa
7.7	9.7	6.8	Virginica
7.0	4.5	3.6	Versicolor
5.5	5.4	2.8	Setosa
3.5	2.9	2.1	Setosa
7.8	9.2	4.1	Versicolor
7.4	7.6	2.3	Virginica
5.4	5.9	3.2	Setosa
2.9	3.8	2.0	Versicolor
7.7	9.9	6.8	Virginica
6.9	4.7	4.4	Setosa
7.3	2.0	3.8	Setosa
5.7	6.7	4.9	Versicolor
7.5	4.9	0.2	Setosa
6.3	10.6	6.4	Virginica
6.7	5.3	3.3	Virginica
4.4	4.1	4.4	Setosa
3.3	3.8	1.8	Setosa
3.2	7.0	5.0	Versicolor
7.3	6.6	2.5	Versicolor
6.8	7.6	5.5	Virginica
7.9	3.0	2.2	Setosa
4.7	8.5	3.5	Versicolor
2.9	7.7	4.4	Versicolor
7.1	3.1	0.7	Setosa
6.3	5.1	4.4	Virginica
7.0	8.9	6.6	Virginica
4.5	9.2	3.3	Virginica
7.1	6.0	3.5	Versicolor
4.4	2.9	2.2	Setosa
5.7	5.6	1.0	Versicolor
7.6	8.1	5.8	Virginica
6.0	7.4	5.4	Versicolor
2.5	4.5	1.3	Versicolor
4.9	8.8	5.3	Versicolor
4.5	8.1	5.8	Virginica
4.3	8.2	6.6	Virginica
5.4	5.8	3.4	Setosa
4.1	3.0	4.1	Setosa
6.4	2.4	0.3	Setosa
3.3	5.7	3.5	Setosa
5.3	5.9	4.0	Virginica
3.0	10.0	6.3	Virginica
7.5	1.2	1.2	Setosa
7.0	5.5	2.1	Virginica
5.3	6.1	4.2	Setosa
2.8	7.7	2.7	Versicolor
6.1	4.7	3.5	Versicolor
3.4	7.1	2.3	Versicolor
5.3	6.0	1.8	Versicolor
6.5	6.5	2.2	Virginica
7.5	10.3	2.2	Virginica
6.7	8.5	1.5	Versicolor
3.7	4.3	1.2	Setosa
7.5	6.9	4.3	Virginica
6.6	5.4	3.5	Versicolor
5.9	2.0	3.4	Setosa
6.2	2.5	4.7	Setosa
3.4	3.7	4.0	Versicolor
5.7	1.9	4.2	Setosa
6.6	6.4	4.9	Versicolor
7.2	3.4	1.2	Setosa
4.5	8.1	5.8	Virginica
5.3	7.2	3.2	Virginica
6.4	4.6	1.7	Setosa
3.4	7.4	5.3	Virginica
7.1	5.6	3.4	Virginica
4.0	7.8	3.3	Virginica
6.3	10.9	4.0	Virginica
