sepal.length	sepal.width	petal.length	variety
4.3	5.0	3.6	Setosa
8.6	4.2	6.0	Setosa
10.7	5.1	4.7	Versicolor
10.3	6.7	8.1	Virginica
8.8	3.8	7.0	Virginica
7.4	3.5	7.2	Versicolor
9.4	4.1	7.5	Virginica
8.0	5.9	4.8	Versicolor
11.2	6.1	7.6	Virginica
6.2	5.2	7.4	Versicolor
7.9	7.5	9.6	Virginica
9.3	5.0	5.2	Setosa
6.7	5.3	8.0	Versicolor
9.3	6.1	2.6	Setosa
8.1	3.5	5.4	Versicolor
7.5	3.9	4.6	Setosa
11.2	5.5	7.3	Virginica
4.4	6.7	3.3	Setosa
8.9	8.4	5.7	Setosa
6.9	6.1	5.4	Versicolor
5.7	5.7	5.6	Setosa
8.7	4.3	11.2	Virginica
8.0	7.0	5.3	Setosa
7.7	7.0	4.0	Setosa
5.0	5.3	2.8	Setosa
7.9	8.1	2.4	Setosa
6.2	5.7	2.8	Setosa
8.5	7.2	4.7	Setosa
10.3	5.0	8.0	Virginica
7.2	3.7	9.0	Versicolor
9.2	5.8	7.2	Virginica
6.4	3.0	7.5	Virginica
7.6	4.1	9.6	Virginica
9.9	3.9	1.5	Setosa
6.5	3.4	4.5	Versicolor
10.3	6.9	8.6	Virginica
7.5	3.3	8.0	Versicolor
7.8	4.4	3.9	Setosa
8.9	4.2	4.8	Versicolor
8.2	7.0	9.6	Virginica
8.4	7.6	5.9	Virginica
8.3	4.0	1.9	Setosa
6.7	4.8	8.7	Virginica
6.5	6.1	7.9	Versicolor
6.3	3.7	3.5	Setosa
10.8	6.3	8.3	Versicolor
7.6	5.9	4.0	Setosa
9.6	3.3	7.4	Virginica
8.1	6.5	2.4	Setosa
9.1	4.5	3.5	Versicolor
9.2	4.3	7.7	Virginica
11.6	6.5	8.4	Virginica
7.1	5.1	4.0	Setosa
6.1	3.2	5.2	Versicolor
8.6	3.5	8.4	Virginica
10.1	3.8	8.2	Versicolor
10.4	8.3	9.4	Virginica
7.9	4.6	6.1	Virginica
10.5	7.2	6.6	Versicolor
10.0	6.2	6.0	Versicolor
7.5	7.2	8.1	Virginica
11.8	6.4	10.3	Virginica
10.2	6.5	5.2	Versicolor
5.5	3.0	5.1	Setosa
8.3	5.0	10.0	Virginica
6.8	2.6	7.5	Versicolor
6.5	5.7	7.5	Virginica
7.2	5.6	6.5	Versicolor
6.9	4.0	5.0	Versicolor
6.2	8.3	3.7	Setosa
8.2	7.7	8.5	Virginica
7.5	6.0	4.3	Setosa
9.2	4.6	5.6	Virginica
10.7	3.4	5.8	Versicolor
10.1	4.0	5.1	Versicolor
8.9	4.9	5.3	Versicolor
6.1	6.4	8.1	Versicolor
9.4	6.2	5.0	Versicolor
6.8	3.8	5.2	Versicolor
10.0	3.2	5.2	Versicolor
8.7	5.4	9.9	Virginica
7.7	2.8	8.6	Versicolor
7.1	5.0	8.1	Versicolor
10.9	6.2	7.8	Virginica
9.3	3.5	5.4	Versicolor
8.8	5.3	4.4	Versicolor
7.6	5.4	4.6	Versicolor
6.1	3.8	6.2	Setosa
5.2	5.9	2.9	Setosa
7.0	7.3	4.6	Versicolor
10.9	2.8	6.1	Virginica
9.2	7.9	5.0	Setosa
10.4	3.3	7.1	Virginica
8.1	4.1	1.5	Setosa
5.5	7.0	8.0	Versicolor
8.4	5.7	6.2	Virginica
11.6	5.5	8.6	Virginica
9.0	4.4	5.5	Versicolor
7.7	3.6	10.9	Virginica
8.0	6.0	5.2	Virginica
7.6	6.9	7.2	Versicolor
7.8	3.2	8.1	Versicolor
4.9	5.0	4.8	Setosa
7.9	4.2	7.3	Virginica
9.0	7.0	8.5	Virginica
