sepal.length	sepal.width	variety
9.1	4.0	Versicolor
7.8	7.5	Setosa
6.4	4.7	Versicolor
9.5	5.9	Versicolor
8.7	6.6	Versicolor
7.5	5.3	Setosa
9.1	6.0	Versicolor
7.6	5.5	Versicolor
6.3	6.2	Virginica
8.8	3.0	Versicolor
5.4	7.4	Setosa
9.4	5.9	Setosa
7.7	5.0	Virginica
6.2	6.3	Versicolor
8.5	5.7	Versicolor
8.9	5.0	Setosa
8.7	3.9	Versicolor
5.4	5.2	Setosa
10.5	7.0	Virginica
8.7	5.0	Setosa
9.0	4.6	Setosa
7.5	6.5	Setosa
6.0	7.4	Versicolor
9.2	4.8	Setosa
6.6	4.4	Setosa
9.3	4.7	Virginica
9.1	5.3	Setosa
9.7	3.2	Versicolor
10.3	3.2	Virginica
8.4	5.9	Versicolor
9.7	6.3	Virginica
7.9	5.1	Virginica
8.7	4.1	Virginica
5.7	3.7	Setosa
6.6	6.2	Setosa
6.0	7.2	Setosa
9.7	8.1	Setosa
7.2	3.5	Versicolor
6.8	3.5	Virginica
9.4	6.9	Setosa
6.3	8.2	Setosa
7.4	3.6	Virginica
7.0	3.7	Versicolor
7.4	4.0	Virginica
7.8	5.4	Virginica
7.4	3.4	Versicolor
9.4	7.1	Setosa
6.7	6.0	Virginica
7.1	4.3	Virginica
5.0	4.8	Setosa
7.9	4.5	Versicolor
8.6	7.8	Setosa
8.5	5.8	Versicolor
9.0	5.5	Virginica
9.0	3.2	Virginica
7.3	4.4	Setosa
10.2	3.0	Virginica
9.4	4.1	Virginica
6.2	5.2	Versicolor
9.1	4.5	Versicolor
5.6	4.7	Versicolor
8.6	7.1	Virginica
6.0	4.2	Setosa
7.6	6.8	Setosa
4.9	7.0	Setosa
5.8	3.5	Setosa
9.4	4.8	Virginica
5.7	8.9	Setosa
10.4	6.8	Virginica
8.7	7.1	Virginica
10.3	3.9	Virginica
7.6	4.3	Setosa
11.1	5.5	Virginica
7.7	6.8	Virginica
6.3	5.7	Versicolor
7.0	5.5	Versicolor
8.8	3.0	Setosa
10.6	4.4	Versicolor
7.0	5.4	Versicolor
8.4	6.2	Setosa
6.1	4.0	Setosa
10.4	6.2	Virginica
8.5	3.5	Setosa
8.5	3.8	Versicolor
9.8	4.3	Versicolor
11.2	4.6	Versicolor
9.4	7.4	Setosa
8.7	7.4	Versicolor
8.6	3.8	Versicolor
8.4	4.2	Virginica
5.1	5.4	Setosa
10.2	3.3	Virginica
9.7	6.1	Virginica
6.9	6.3	Virginica
9.3	5.5	Setosa
9.8	7.8	Virginica
9.1	4.0	Versicolor
7.6	4.5	Setosa
6.1	4.8	Versicolor
8.5	8.0	Setosa
6.3	4.5	Virginica
5.3	7.4	Setosa
8.5	6.7	Versicolor
6.8	6.3	Versicolor
10.1	3.4	Versicolor
