sepal.width	petal.length	petal.width	variety
3.5	9.5	6.5	Virginica
3.3	8.6	2.0	Virginica
5.4	6.0	2.7	Setosa
4.1	7.5	5.7	Versicolor
5.5	5.4	1.1	Setosa
4.3	7.5	3.8	Versicolor
3.3	10.0	3.5	Virginica
7.1	8.2	5.5	Versicolor
4.2	1.3	4.2	Setosa
5.4	5.5	2.4	Setosa
4.8	8.3	5.4	Versicolor
2.9	7.7	4.4	Versicolor
4.5	5.4	5.0	Versicolor
4.4	5.6	2.8	Versicolor
7.0	6.4	2.3	Virginica
3.4	9.6	5.4	Virginica
7.1	5.4	2.0	Versicolor
5.9	9.4	3.8	Virginica
6.8	9.0	3.3	Versicolor
5.2	8.2	2.8	Versicolor
3.8	8.2	1.7	Versicolor
5.3	3.4	2.2	Setosa
3.7	7.9	2.4	Versicolor
3.0	8.0	4.0	Versicolor
2.8	6.8	4.5	Versicolor
3.0	4.6	5.9	Versicolor
7.0	5.1	2.1	Setosa
4.1	6.6	3.4	Virginica
4.5	8.9	5.1	Virginica
8.2	4.0	3.2	Setosa
6.8	7.1	6.9	Virginica
6.2	8.9	3.8	Virginica
4.0	6.8	3.8	Virginica
5.3	5.5	3.8	Versicolor
4.0	2.8	3.3	Setosa
4.4	5.8	0.4	Setosa
7.2	4.9	5.7	Versicolor
3.8	7.2	4.5	Virginica
3.6	8.0	4.8	Virginica
4.7	6.1	0.2	Setosa
5.1	7.4	2.1	Virginica
7.8	2.6	3.2	Setosa
3.5	4.4	3.8	Setosa
3.0	7.5	2.8	Virginica
7.1	2.0	2.7	Setosa
5.9	8.0	6.0	Versicolor
7.4	8.8	1.8	Virginica
7.3	9.7	3.7	Virginica
5.0	6.5	6.2	Virginica
5.6	6.0	2.1	Setosa
6.2	5.3	3.9	Virginica
6.5	4.0	5.8	Versicolor
6.1	2.5	2.7	Setosa
6.0	5.8	2.7	Virginica
6.4	5.7	5.8	Versicolor
3.5	4.5	4.2	Setosa
4.8	9.1	3.6	Virginica
6.4	1.7	2.9	Setosa
6.2	7.6	3.9	Virginica
5.7	8.5	2.8	Virginica
7.0	6.1	6.3	Virginica
4.5	9.1	3.1	Virginica
6.8	5.4	2.4	Setosa
5.2	4.5	5.0	Versicolor
6.0	2.9	4.2	Setosa
3.0	3.4	3.2	Setosa
7.0	3.8	0.2	Setosa
6.1	8.6	4.0	Virginica
4.5	7.5	2.9	Virginica
3.0	7.7	2.0	Versicolor
4.0	1.8	2.7	Setosa
3.3	7.6	1.9	Virginica
4.1	4.4	3.6	Setosa
5.4	9.1	2.3	Virginica
6.2	2.5	0.4	Setosa
7.5	8.2	3.8	Virginica
2.2	5.0	6.0	Virginica
7.3	2.7	5.0	Setosa
6.0	8.0	5.5	Versicolor
6.3	5.3	4.8	Virginica
3.7	9.2	2.8	Virginica
3.6	6.9	4.8	Virginica
7.4	1.6	0.4	Setosa
5.4	7.8	1.3	Versicolor
5.4	4.3	2.3	Versicolor
4.2	4.3	3.2	Setosa
5.2	5.5	0.2	Setosa
6.0	7.9	5.6	Versicolor
2.7	7.5	2.5	Versicolor
6.5	4.6	2.8	Versicolor
3.8	6.1	4.7	Virginica
4.9	1.9	3.3	Setosa
7.4	3.4	1.7	Setosa
3.7	6.3	2.3	Virginica
6.3	5.5	1.8	Setosa
7.2	8.7	4.4	Versicolor
3.7	4.4	0.2	Setosa
3.0	5.8	2.8	Virginica
7.2	6.6	2.6	Versicolor
2.8	7.1	5.0	Versicolor
3.4	5.5	4.4	Setosa
6.4	5.4	1.7	Setosa
6.1	1.5	4.7	Setosa
4.8	6.2	0.8	Setosa
5.5	8.5	4.2	Versicolor
