sepal.length	sepal.width	petal.length	petal.width	variety
6.5	3.0	7.7	4.5	Virginica
8.4	6.4	6.8	3.3	Versicolor
7.0	4.9	5.6	0.4	Setosa
9.6	5.1	8.6	2.4	Virginica
6.8	7.0	5.5	6.1	Virginica
7.6	7.0	2.9	4.7	Setosa
9.0	3.4	5.2	5.0	Versicolor
11.9	4.3	10.6	3.9	Virginica
5.2	2.7	5.4	1.4	Versicolor
9.1	4.3	4.4	2.4	Setosa
9.7	8.3	7.7	6.2	Virginica
10.3	3.9	9.6	3.8	Virginica
7.4	5.5	5.7	4.5	Versicolor
7.5	5.0	7.8	6.7	Virginica
9.3	6.5	1.4	1.6	Setosa
8.5	4.5	6.0	4.3	Virginica
9.6	6.0	5.4	4.8	Virginica
7.6	4.9	8.1	5.3	Versicolor
7.4	3.6	5.9	4.5	Versicolor
6.0	6.5	9.3	4.8	Virginica
6.3	3.0	1.9	4.3	Setosa
11.2	7.3	7.2	3.5	Virginica
5.1	6.2	4.5	2.9	Setosa
8.4	6.7	4.8	4.3	Versicolor
7.7	7.1	7.9	5.8	Virginica
8.6	2.7	6.7	3.3	Versicolor
7.9	7.4	4.5	0.4	Setosa
7.8	4.8	6.2	3.6	Versicolor
9.5	4.8	6.3	1.5	Versicolor
6.5	6.9	7.0	3.1	Versicolor
11.6	3.5	9.6	5.6	Virginica
6.1	3.8	4.0	5.8	Versicolor
9.0	4.0	3.3	0.3	Setosa
8.6	4.5	6.6	3.8	Versicolor
4.7	6.2	2.1	0.7	Setosa
8.0	7.9	2.5	4.7	Setosa
5.5	5.2	2.7	4.7	Setosa
9.2	2.8	9.0	2.8	Versicolor
8.2	4.3	6.2	5.6	Virginica
8.8	4.8	9.1	4.4	Virginica
8.9	4.9	5.2	1.2	Setosa
5.8	5.1	7.0	1.2	Versicolor
11.1	4.0	6.4	4.1	Virginica
8.5	7.7	6.2	2.9	Versicolor
8.8	3.2	8.9	2.8	Virginica
7.1	7.3	6.1	4.7	Setosa
7.4	5.6	6.0	1.1	Setosa
9.5	6.6	5.4	2.2	Setosa
5.7	6.4	2.9	4.7	Setosa
8.4	7.5	1.3	4.7	Setosa
10.7	6.0	7.0	4.7	Versicolor
7.3	6.2	9.4	5.3	Virginica
9.0	3.5	3.5	1.0	Versicolor
10.6	5.8	9.2	1.2	Versicolor
8.4	4.5	8.1	1.8	Virginica
8.7	7.3	4.8	4.8	Virginica
8.5	2.7	5.0	5.5	Virginica
10.9	4.6	8.1	2.3	Virginica
10.0	5.3	4.0	2.8	Versicolor
8.4	5.3	10.9	3.0	Virginica
6.2	3.2	3.3	1.2	Setosa
7.0	5.4	8.5	5.5	Versicolor
9.5	6.0	4.6	4.7	Setosa
6.1	4.4	5.1	4.3	Versicolor
7.8	3.6	2.6	0.7	Setosa
8.0	2.8	4.3	1.8	Setosa
5.5	5.5	8.0	2.3	Versicolor
9.4	7.4	4.7	0.9	Setosa
7.7	3.0	8.0	2.5	Virginica
8.3	7.8	10.5	6.5	Virginica
8.2	6.3	8.7	4.5	Virginica
9.5	3.6	4.9	4.7	Versicolor
6.8	7.0	3.2	1.7	Setosa
7.4	7.7	7.5	5.0	Versicolor
7.9	5.0	4.5	4.0	Versicolor
10.9	4.8	8.6	4.2	Virginica
10.5	5.2	5.1	6.5	Virginica
6.9	6.4	2.4	1.7	Setosa
11.2	4.6	9.6	2.5	Virginica
8.9	3.6	3.9	2.6	Setosa
8.2	6.4	6.9	4.3	Virginica
7.4	4.7	8.7	4.3	Virginica
5.2	5.0	3.5	3.7	Setosa
7.2	7.5	6.2	1.2	Versicolor
7.8	5.2	9.1	3.4	Virginica
11.7	4.5	6.1	3.8	Virginica
5.7	7.8	5.2	4.8	Setosa
9.0	2.2	6.5	1.5	Versicolor
7.6	6.5	4.9	0.8	Setosa
10.8	3.4	10.8	2.8	Virginica
7.1	4.3	5.0	0.8	Setosa
7.5	6.7	1.9	1.2	Setosa
5.7	3.9	7.7	1.8	Versicolor
7.9	3.9	6.3	2.0	Versicolor
5.1	4.3	1.7	1.5	Setosa
6.8	2.8	9.6	4.5	Virginica
6.4	7.5	4.4	1.7	Setosa
8.5	4.4	3.8	5.1	Versicolor
7.2	5.4	4.5	2.9	Setosa
8.3	7.7	6.0	4.2	Setosa
8.4	5.6	8.9	5.1	Virginica
8.1	6.6	4.0	3.7	Setosa
9.8	5.9	7.6	2.4	Virginica
7.4	4.6	5.0	0.7	Setosa
9.9	3.1	5.5	5.8	Virginica
