sepal.length	sepal.width	variety
5.5	6.3	Setosa
9.3	6.0	Setosa
6.1	5.4	Versicolor
6.5	3.2	Versicolor
6.2	4.9	Virginica
4.9	3.4	Versicolor
9.5	3.6	Versicolor
8.5	4.8	Versicolor
6.7	5.6	Setosa
9.2	4.2	Setosa
6.6	5.3	Setosa
6.2	5.0	Setosa
9.6	3.5	Versicolor
9.0	3.2	Setosa
10.3	4.9	Virginica
7.5	4.4	Versicolor
9.7	3.2	Versicolor
7.4	3.1	Virginica
9.6	8.0	Setosa
8.1	7.0	Virginica
8.3	5.9	Setosa
8.5	6.0	Virginica
10.2	7.7	Virginica
8.1	6.3	Setosa
8.1	6.9	Setosa
9.3	6.7	Virginica
9.2	5.9	Setosa
6.7	4.5	Versicolor
8.4	6.5	Versicolor
8.2	3.1	Virginica
10.1	6.8	Virginica
9.5	4.5	Setosa
6.1	8.3	Setosa
7.2	4.1	Virginica
6.0	5.9	Versicolor
9.0	3.3	Setosa
10.5	3.5	Virginica
8.9	6.6	Virginica
10.4	3.0	Virginica
6.8	5.7	Virginica
8.8	3.7	Versicolor
6.4	7.5	Setosa
10.1	4.8	Versicolor
10.3	3.3	Versicolor
9.6	5.8	Versicolor
9.7	3.4	Versicolor
7.4	6.7	Versicolor
7.8	4.3	Versicolor
8.0	2.7	Versicolor
7.4	4.6	Virginica
8.1	3.0	Versicolor
9.3	4.4	Setosa
8.7	5.7	Versicolor
4.9	7.1	Setosa
8.9	5.7	Virginica
7.3	3.5	Setosa
7.8	4.4	Virginica
8.9	4.5	Setosa
7.3	5.5	Setosa
7.5	6.1	Setosa
8.9	4.3	Virginica
7.0	4.9	Versicolor
8.9	7.5	Versicolor
9.1	6.2	Versicolor
8.1	4.3	Setosa
10.7	2.8	Virginica
5.0	2.3	Versicolor
10.7	6.4	Versicolor
7.6	5.1	Setosa
6.2	6.0	Virginica
7.1	5.5	Virginica
8.8	6.2	Versicolor
8.3	3.5	Virginica
8.9	6.9	Setosa
4.9	5.4	Setosa
8.5	4.8	Versicolor
9.1	3.5	Virginica
6.9	5.2	Setosa
11.7	5.3	Virginica
8.5	4.4	Setosa
5.6	6.4	Setosa
7.3	3.7	Setosa
10.4	3.8	Virginica
6.9	3.7	Setosa
6.1	6.1	Setosa
8.6	4.9	Versicolor
7.3	5.3	Virginica
8.9	7.8	Virginica
5.7	5.8	Setosa
11.3	4.7	Virginica
5.9	4.4	Setosa
8.2	3.0	Versicolor
5.7	6.2	Setosa
8.9	5.4	Setosa
10.8	3.0	Virginica
10.7	7.3	Virginica
9.6	3.5	Versicolor
6.7	4.5	Virginica
9.4	6.5	Virginica
7.0	7.5	Setosa
11.2	7.1	Virginica
8.2	4.6	Versicolor
6.7	7.3	Versicolor
10.9	7.1	Versicolor
6.8	3.3	Virginica
