sepal.width	petal.length	variety
5.4	4.5	Setosa
3.4	6.5	Versicolor
5.7	6.6	Versicolor
3.4	4.1	Versicolor
7.4	2.2	Setosa
7.2	3.8	Setosa
5.0	5.2	Versicolor
2.9	8.3	Versicolor
7.3	9.6	Virginica
5.3	4.9	Setosa
5.5	9.6	Virginica
3.5	8.0	Virginica
6.3	7.6	Versicolor
5.7	6.5	Virginica
4.5	4.5	Versicolor
6.2	7.5	Versicolor
6.4	8.8	Versicolor
6.2	7.5	Versicolor
7.2	7.1	Virginica
6.7	7.5	Versicolor
3.4	7.1	Virginica
6.4	5.4	Setosa
4.8	1.8	Setosa
3.5	9.1	Versicolor
7.3	7.6	Virginica
5.8	5.2	Setosa
4.6	7.9	Versicolor
6.8	7.9	Versicolor
3.6	5.4	Virginica
6.4	3.5	Setosa
4.1	4.4	Setosa
4.4	5.2	Setosa
6.2	8.4	Virginica
5.3	4.7	Setosa
4.3	8.9	Virginica
4.3	5.7	Virginica
7.5	8.8	Virginica
5.3	5.6	Versicolor
3.7	7.0	Virginica
4.5	4.5	Versicolor
5.7	9.1	Virginica
4.3	6.2	Virginica
5.9	7.9	Virginica
3.5	2.5	Setosa
6.5	8.0	Virginica
4.7	1.8	Setosa
6.1	5.4	Versicolor
3.4	5.4	Setosa
6.2	2.2	Setosa
3.5	6.0	Versicolor
4.0	3.2	Setosa
3.5	3.4	Setosa
6.4	4.7	Versicolor
6.3	7.3	Virginica
3.6	2.0	Setosa
6.0	2.3	Setosa
5.7	7.3	Virginica
5.0	1.8	Setosa
4.0	9.3	Virginica
3.4	7.8	Versicolor
5.8	3.8	Versicolor
5.5	3.9	Versicolor
6.7	8.6	Virginica
5.6	7.5	Versicolor
6.9	2.0	Setosa
6.5	9.2	Virginica
2.6	6.0	Versicolor
6.6	6.9	Versicolor
5.7	9.4	Virginica
4.5	4.9	Setosa
5.0	6.3	Virginica
4.6	5.5	Setosa
8.3	2.0	Setosa
3.1	9.1	Virginica
5.6	7.9	Virginica
5.0	5.5	Versicolor
6.5	6.0	Versicolor
4.4	4.9	Setosa
3.9	8.7	Versicolor
4.4	4.3	Versicolor
7.9	1.6	Setosa
5.6	3.0	Setosa
7.6	2.5	Setosa
5.4	7.1	Virginica
3.7	6.4	Versicolor
3.5	5.9	Setosa
4.3	5.3	Versicolor
4.8	4.5	Versicolor
4.2	5.0	Setosa
5.5	5.0	Virginica
6.5	4.2	Versicolor
4.9	4.8	Setosa
4.5	5.9	Setosa
4.8	7.2	Virginica
8.0	2.1	Setosa
7.0	8.9	Virginica
6.7	1.9	Setosa
5.9	8.7	Versicolor
3.4	5.4	Setosa
3.5	7.7	Virginica
7.5	7.1	Virginica
6.0	8.0	Virginica
3.7	8.2	Versicolor
4.6	4.0	Setosa
5.5	5.8	Virginica
