sepal.length	variety
6.7	Setosa
7.7	Virginica
11.2	Virginica
10.9	Virginica
8.8	Virginica
8.0	Virginica
8.6	Virginica
8.6	Virginica
7.3	Virginica
7.0	Versicolor
7.5	Setosa
10.9	Virginica
8.1	Virginica
5.6	Setosa
10.2	Versicolor
7.8	Virginica
8.4	Setosa
6.6	Setosa
7.3	Virginica
9.5	Virginica
5.3	Setosa
7.2	Setosa
8.1	Versicolor
8.1	Setosa
8.8	Versicolor
10.2	Versicolor
7.8	Setosa
6.5	Versicolor
6.5	Versicolor
5.5	Setosa
7.7	Virginica
9.3	Virginica
8.4	Setosa
6.4	Virginica
9.1	Setosa
6.6	Setosa
8.6	Setosa
6.0	Versicolor
8.4	Setosa
7.7	Setosa
9.8	Versicolor
9.9	Virginica
6.9	Virginica
6.1	Versicolor
5.9	Versicolor
9.9	Versicolor
8.1	Versicolor
6.5	Versicolor
9.3	Virginica
9.7	Versicolor
6.3	Versicolor
11.7	Virginica
8.7	Virginica
9.9	Versicolor
7.5	Versicolor
7.8	Setosa
5.9	Setosa
10.3	Virginica
8.4	Virginica
9.6	Versicolor
9.1	Versicolor
9.0	Versicolor
6.4	Virginica
9.9	Virginica
7.7	Versicolor
9.4	Setosa
6.5	Virginica
10.8	Virginica
6.1	Setosa
5.9	Setosa
9.0	Versicolor
7.4	Versicolor
7.5	Virginica
7.3	Setosa
9.5	Versicolor
8.9	Versicolor
9.4	Versicolor
7.5	Versicolor
5.0	Setosa
6.7	Versicolor
7.1	Versicolor
10.5	Virginica
5.0	Setosa
9.7	Virginica
10.6	Virginica
6.0	Versicolor
7.2	Setosa
6.5	Setosa
5.9	Setosa
10.8	Versicolor
11.9	Virginica
8.2	Versicolor
9.0	Versicolor
7.4	Setosa
9.6	Versicolor
9.7	Versicolor
10.2	Virginica
8.9	Setosa
9.2	Virginica
9.2	Versicolor
5.8	Versicolor
10.4	Versicolor
8.1	Setosa
6.1	Setosa
7.5	Setosa
