sepal.length	sepal.width	variety
5.7	4.5	Versicolor
8.8	7.0	Virginica
6.7	7.4	Virginica
8.2	3.0	Versicolor
6.5	7.5	Virginica
6.8	3.9	Setosa
9.0	7.4	Setosa
9.4	6.0	Versicolor
10.2	5.7	Versicolor
6.6	7.4	Versicolor
10.6	4.3	Versicolor
10.1	3.5	Versicolor
9.1	7.3	Versicolor
7.1	5.8	Setosa
6.6	6.8	Setosa
7.4	6.7	Virginica
9.4	5.6	Setosa
8.9	4.7	Setosa
9.8	2.8	Versicolor
5.9	6.1	Setosa
9.3	4.6	Setosa
4.6	3.4	Setosa
7.5	5.3	Versicolor
9.7	4.8	Setosa
7.3	3.1	Versicolor
7.4	5.6	Virginica
8.7	3.5	Setosa
8.0	3.0	Virginica
9.2	3.0	Virginica
9.1	6.5	Virginica
7.8	3.7	Virginica
8.6	3.0	Virginica
6.0	5.7	Virginica
6.9	7.1	Versicolor
6.6	3.1	Setosa
8.8	3.2	Versicolor
9.4	4.8	Virginica
8.0	5.5	Setosa
9.1	6.1	Setosa
8.3	6.5	Setosa
8.0	7.0	Setosa
10.0	5.7	Versicolor
7.9	5.5	Setosa
5.7	5.8	Versicolor
9.4	3.5	Virginica
10.8	3.3	Virginica
7.5	7.7	Setosa
7.0	4.1	Versicolor
9.3	3.4	Virginica
8.3	4.5	Virginica
8.7	7.8	Virginica
8.0	3.5	Versicolor
10.7	4.6	Versicolor
7.1	6.2	Setosa
11.2	5.8	Virginica
11.7	7.1	Virginica
9.3	2.7	Versicolor
5.8	6.5	Setosa
9.6	4.5	Setosa
9.0	3.4	Versicolor
10.1	3.5	Versicolor
6.7	8.6	Setosa
9.3	6.9	Virginica
8.0	4.3	Versicolor
11.9	5.8	Virginica
8.0	2.5	Versicolor
10.7	5.7	Virginica
8.3	6.7	Virginica
8.9	3.9	Versicolor
6.4	4.8	Virginica
7.7	6.7	Setosa
6.0	5.0	Virginica
8.0	3.9	Versicolor
9.1	4.6	Virginica
9.4	3.9	Setosa
5.8	4.8	Virginica
8.5	2.2	Versicolor
7.7	6.5	Virginica
9.6	4.4	Versicolor
9.0	7.5	Setosa
8.4	4.4	Setosa
8.7	4.5	Virginica
10.7	7.3	Virginica
7.4	6.9	Setosa
9.7	5.9	Versicolor
9.5	7.2	Versicolor
8.8	4.0	Versicolor
10.7	4.8	Virginica
8.9	6.0	Virginica
6.2	3.4	Versicolor
10.1	3.2	Versicolor
10.7	4.1	Versicolor
12.4	4.8	Virginica
9.2	5.2	Setosa
8.5	6.4	Setosa
7.6	6.8	Setosa
5.5	3.3	Setosa
10.6	4.5	Virginica
7.7	4.1	Virginica
10.8	7.3	Versicolor
5.0	4.6	Setosa
9.7	7.1	Virginica
6.1	4.4	Setosa
6.1	5.0	Versicolor
8.9	7.4	Setosa
