petal.length	variety
3.8	Setosa
7.0	Versicolor
3.6	Setosa
8.6	Virginica
6.3	Virginica
5.7	Versicolor
4.9	Setosa
6.0	Virginica
3.7	Setosa
4.3	Versicolor
8.7	Versicolor
6.6	Virginica
4.0	Versicolor
5.3	Virginica
5.0	Versicolor
6.4	Virginica
8.8	Virginica
4.9	Versicolor
1.5	Setosa
6.7	Virginica
3.2	Setosa
6.5	Virginica
9.6	Virginica
1.3	Setosa
2.6	Setosa
8.2	Virginica
3.4	Setosa
8.6	Virginica
8.3	Versicolor
1.6	Setosa
5.2	Virginica
7.7	Versicolor
2.4	Setosa
7.1	Versicolor
4.4	Setosa
2.4	Setosa
4.5	Setosa
5.6	Setosa
6.0	Versicolor
8.4	Virginica
5.9	Virginica
5.0	Setosa
8.6	Versicolor
2.3	Setosa
10.6	Virginica
8.0	Versicolor
3.3	Setosa
2.5	Setosa
8.2	Versicolor
2.8	Setosa
5.6	Virginica
1.5	Setosa
4.0	Setosa
5.4	Versicolor
5.2	Setosa
5.6	Versicolor
7.2	Virginica
10.0	Virginica
9.3	Virginica
2.9	Setosa
2.6	Setosa
6.7	Versicolor
5.1	Setosa
4.5	Versicolor
3.7	Setosa
8.6	Virginica
2.0	Setosa
3.5	Setosa
8.6	Virginica
6.6	Virginica
8.0	Versicolor
9.5	Virginica
5.1	Virginica
9.4	Virginica
8.3	Virginica
7.0	Virginica
4.5	Setosa
2.4	Setosa
4.5	Setosa
8.0	Versicolor
6.4	Virginica
7.0	Virginica
7.5	Versicolor
10.1	Virginica
3.8	Setosa
1.4	Setosa
7.4	Virginica
4.9	Setosa
6.9	Versicolor
4.4	Setosa
9.3	Virginica
3.1	Setosa
9.0	Versicolor
5.2	Setosa
5.1	Versicolor
8.6	Virginica
9.3	Virginica
9.0	Versicolor
8.1	Virginica
5.3	Virginica
5.9	Setosa
4.0	Setosa
8.9	Versicolor
4.5	Versicolor
8.5	Virginica
