petal.width	variety
4.3	Virginica
3.7	Setosa
5.3	Virginica
5.1	Virginica
0.7	Setosa
3.4	Setosa
6.1	Virginica
2.5	Virginica
2.7	Setosa
4.0	Virginica
4.8	Versicolor
5.7	Versicolor
4.8	Virginica
3.3	Versicolor
2.3	Versicolor
4.3	Versicolor
4.8	Setosa
6.3	Virginica
3.5	Setosa
6.2	Virginica
4.1	Virginica
1.4	Versicolor
4.7	Setosa
3.9	Versicolor
1.3	Versicolor
5.3	Virginica
2.7	Setosa
3.2	Setosa
2.5	Versicolor
2.0	Versicolor
4.2	Setosa
5.3	Versicolor
3.0	Versicolor
3.3	Virginica
5.3	Versicolor
2.5	Versicolor
1.4	Setosa
4.9	Versicolor
0.2	Setosa
5.3	Virginica
5.5	Virginica
1.8	Virginica
3.7	Virginica
3.5	Versicolor
1.2	Setosa
5.3	Versicolor
1.5	Virginica
2.9	Virginica
2.7	Setosa
1.0	Versicolor
4.0	Virginica
2.9	Versicolor
2.3	Versicolor
3.5	Versicolor
1.7	Setosa
2.2	Setosa
4.3	Virginica
5.1	Virginica
5.5	Virginica
1.5	Versicolor
1.9	Setosa
3.6	Versicolor
1.7	Setosa
1.5	Versicolor
3.2	Setosa
3.5	Virginica
3.4	Virginica
1.7	Setosa
2.9	Virginica
5.7	Virginica
4.1	Versicolor
4.3	Virginica
3.1	Versicolor
1.5	Versicolor
3.1	Versicolor
2.7	Versicolor
3.8	Versicolor
3.6	Setosa
2.8	Versicolor
3.3	Setosa
0.2	Setosa
4.3	Setosa
2.8	Virginica
5.8	Virginica
0.7	Setosa
4.4	Virginica
2.3	Setosa
3.8	Virginica
1.5	Versicolor
2.8	Virginica
4.0	Versicolor
2.6	Setosa
2.9	Virginica
5.2	Versicolor
4.6	Setosa
2.8	Virginica
4.3	Virginica
2.1	Setosa
2.2	Setosa
4.8	Setosa
1.3	Setosa
2.0	Versicolor
1.7	Setosa
5.1	Virginica
6.4	Virginica
