sepal.length	sepal.width	variety
7.0	5.9	Versicolor
4.9	7.0	Setosa
8.0	4.0	Setosa
9.2	2.8	Virginica
8.4	4.6	Virginica
9.6	5.2	Setosa
9.0	6.6	Versicolor
7.3	5.7	Virginica
6.1	4.4	Setosa
10.6	7.4	Versicolor
7.3	7.5	Setosa
9.8	5.5	Virginica
10.3	3.2	Virginica
7.5	3.5	Setosa
6.0	6.3	Setosa
6.4	3.0	Setosa
9.2	8.1	Virginica
10.2	6.8	Virginica
9.3	7.2	Versicolor
6.0	4.1	Setosa
8.2	3.3	Virginica
9.6	8.3	Setosa
9.7	3.1	Virginica
8.5	2.2	Versicolor
9.2	6.3	Setosa
8.2	2.9	Versicolor
5.7	5.9	Setosa
7.2	5.9	Virginica
7.7	4.2	Versicolor
8.3	4.9	Virginica
9.7	5.6	Setosa
7.1	5.3	Setosa
10.0	2.2	Virginica
8.4	3.0	Versicolor
9.8	2.7	Versicolor
9.6	7.4	Versicolor
4.9	7.2	Setosa
8.7	4.7	Virginica
8.9	4.9	Setosa
5.8	4.3	Virginica
9.1	2.8	Versicolor
9.5	3.5	Virginica
6.7	3.5	Setosa
6.7	2.6	Versicolor
7.7	6.6	Versicolor
8.8	4.8	Virginica
9.6	6.5	Setosa
6.1	3.5	Virginica
8.4	7.6	Virginica
7.5	4.9	Versicolor
8.6	7.5	Virginica
9.3	4.3	Versicolor
9.5	3.9	Versicolor
5.3	3.4	Setosa
8.1	4.6	Setosa
8.1	7.5	Versicolor
11.1	7.5	Virginica
9.7	7.8	Virginica
9.6	2.6	Virginica
8.9	5.2	Versicolor
5.7	3.0	Virginica
8.2	3.9	Versicolor
7.8	3.3	Versicolor
7.1	5.5	Setosa
10.4	6.7	Virginica
11.2	4.0	Versicolor
10.8	6.9	Virginica
7.0	4.4	Setosa
7.4	7.7	Setosa
8.0	6.7	Setosa
9.0	6.3	Setosa
7.2	4.0	Virginica
8.4	5.3	Virginica
8.6	4.3	Virginica
4.9	5.4	Versicolor
9.8	6.8	Versicolor
5.9	6.5	Versicolor
9.4	4.8	Virginica
9.6	5.4	Setosa
8.4	6.4	Versicolor
7.0	6.9	Versicolor
8.0	6.7	Versicolor
8.5	3.0	Versicolor
7.9	4.3	Virginica
7.3	3.6	Setosa
7.7	6.3	Versicolor
5.8	6.0	Setosa
8.4	5.4	Setosa
7.9	4.6	Versicolor
7.8	6.7	Setosa
6.8	5.0	Virginica
9.5	7.0	Virginica
8.0	3.4	Setosa
7.4	3.6	Virginica
7.7	3.1	Virginica
5.8	5.6	Versicolor
7.7	6.2	Setosa
7.2	4.5	Virginica
9.9	4.0	Virginica
6.2	6.2	Versicolor
6.5	7.2	Setosa
9.1	4.7	Versicolor
7.2	4.6	Versicolor
5.9	4.4	Setosa
8.3	7.0	Setosa
