sepal.width	petal.length	petal.width	variety
6.4	7.1	3.3	Versicolor
7.8	9.7	4.2	Virginica
2.5	5.5	1.1	Versicolor
5.1	8.9	1.5	Versicolor
4.4	5.2	1.9	Versicolor
7.0	2.4	1.3	Setosa
4.2	2.4	0.7	Setosa
3.7	6.5	2.5	Versicolor
3.9	6.5	2.1	Versicolor
5.9	4.2	4.5	Versicolor
3.4	5.9	4.7	Setosa
5.5	9.1	1.9	Versicolor
7.0	9.3	4.3	Virginica
5.0	6.0	4.3	Virginica
3.3	10.7	5.5	Virginica
4.9	1.9	4.7	Setosa
3.4	8.5	3.5	Versicolor
2.8	8.1	1.8	Versicolor
2.6	10.9	5.3	Virginica
3.9	9.9	5.3	Virginica
3.1	4.4	3.7	Versicolor
4.4	3.0	0.2	Setosa
4.5	4.9	5.0	Versicolor
4.5	1.3	1.2	Setosa
4.6	6.0	1.7	Setosa
4.5	7.7	6.8	Virginica
5.8	7.6	3.7	Virginica
5.3	6.1	6.1	Virginica
4.2	7.7	4.3	Versicolor
7.8	1.9	1.9	Setosa
4.3	5.6	0.7	Setosa
7.3	6.2	5.2	Versicolor
6.9	6.0	1.2	Setosa
8.4	5.8	0.4	Setosa
3.8	6.5	7.0	Virginica
4.2	1.5	1.2	Setosa
5.8	5.7	6.5	Virginica
6.5	10.6	5.1	Virginica
7.6	7.6	5.9	Virginica
6.5	3.1	0.6	Setosa
3.5	6.9	5.4	Versicolor
6.6	6.4	6.6	Virginica
4.8	4.4	3.7	Setosa
3.2	9.3	2.9	Virginica
2.9	8.8	2.8	Versicolor
4.0	6.7	3.7	Versicolor
4.5	9.1	4.8	Virginica
6.0	5.8	4.6	Virginica
4.6	4.0	0.2	Setosa
4.1	7.1	4.5	Virginica
4.9	2.2	4.4	Setosa
6.4	7.3	3.3	Virginica
5.9	5.3	1.8	Versicolor
5.3	6.8	4.4	Versicolor
5.5	3.5	1.5	Versicolor
6.3	5.4	2.3	Versicolor
7.3	7.0	5.8	Versicolor
3.3	7.0	2.8	Versicolor
5.1	4.0	0.1	Setosa
5.0	8.6	5.8	Versicolor
3.2	4.9	4.4	Versicolor
4.4	8.6	5.8	Versicolor
5.0	5.9	4.1	Versicolor
3.9	8.6	1.8	Virginica
5.8	7.3	5.5	Versicolor
4.5	3.4	4.7	Setosa
5.1	7.0	4.7	Versicolor
5.0	7.5	5.5	Versicolor
7.0	9.0	6.2	Versicolor
3.4	2.1	0.2	Setosa
3.9	4.8	1.5	Versicolor
6.6	5.6	5.4	Virginica
5.0	7.4	2.3	Virginica
8.0	5.0	1.2	Setosa
6.3	6.6	6.0	Virginica
7.6	3.4	0.2	Setosa
3.8	8.1	6.0	Versicolor
3.5	3.4	3.1	Setosa
6.8	8.7	6.1	Virginica
6.0	1.6	1.6	Setosa
3.1	4.0	2.6	Setosa
3.9	2.2	3.7	Setosa
7.5	6.8	6.2	Virginica
4.7	7.7	2.8	Virginica
8.2	4.0	4.7	Setosa
5.9	6.3	1.1	Versicolor
7.2	7.5	1.8	Virginica
7.3	8.6	6.4	Virginica
5.0	6.1	2.7	Setosa
5.0	6.2	6.0	Versicolor
6.3	8.1	4.4	Virginica
3.7	9.4	6.3	Virginica
5.0	7.5	4.2	Virginica
6.7	7.9	4.8	Virginica
3.8	8.7	1.6	Versicolor
6.2	8.1	3.6	Versicolor
5.6	5.7	6.0	Versicolor
4.4	9.6	4.4	Virginica
5.7	5.7	1.2	Setosa
4.7	9.6	6.4	Virginica
3.5	5.8	3.3	Setosa
8.1	1.4	4.6	Setosa
4.0	2.9	4.3	Setosa
8.3	3.0	2.3	Setosa
4.2	5.1	1.9	Virginica
