sepal.length	sepal.width	petal.length	petal.width	variety
9.8	4.1	8.5	2.7	Versicolor
9.3	2.5	7.0	2.4	Virginica
7.9	5.9	1.8	3.9	Setosa
7.2	6.0	5.2	1.7	Versicolor
9.2	3.9	6.9	4.8	Virginica
8.0	5.0	3.1	0.7	Setosa
5.6	7.3	1.9	2.4	Setosa
6.4	4.4	1.7	2.4	Setosa
7.9	7.5	8.0	4.5	Versicolor
8.7	5.2	5.9	5.4	Versicolor
6.7	4.4	7.2	4.8	Versicolor
9.5	6.5	2.1	1.1	Setosa
8.5	6.2	8.2	1.4	Versicolor
9.8	6.2	8.4	4.3	Virginica
5.7	6.8	1.7	0.8	Setosa
4.8	7.0	4.6	0.6	Setosa
6.7	6.0	7.0	6.5	Virginica
6.6	5.0	5.6	1.9	Versicolor
8.4	2.9	2.4	0.7	Setosa
10.2	7.3	7.1	3.8	Versicolor
8.6	3.8	7.2	4.7	Versicolor
9.5	4.7	5.7	1.2	Setosa
9.5	5.2	7.1	3.0	Virginica
8.3	3.8	5.9	1.3	Versicolor
8.3	7.9	4.1	0.2	Setosa
10.2	4.1	6.9	6.8	Virginica
6.5	4.8	3.3	4.8	Setosa
10.7	4.8	9.3	3.3	Virginica
5.4	5.6	5.9	4.1	Setosa
8.8	6.0	4.4	3.8	Setosa
8.6	6.7	3.0	2.4	Setosa
7.5	4.7	6.0	4.0	Virginica
7.8	5.6	5.1	0.2	Setosa
7.2	5.5	8.2	3.8	Virginica
8.1	6.5	7.5	3.5	Versicolor
8.3	3.7	6.4	1.7	Versicolor
7.5	4.0	8.3	3.2	Virginica
7.9	4.8	7.1	6.6	Virginica
6.0	5.8	1.4	1.7	Setosa
8.2	6.5	6.6	3.8	Virginica
10.8	6.2	10.4	6.3	Virginica
10.7	3.8	9.2	6.5	Virginica
9.1	7.1	1.0	4.7	Setosa
10.7	4.2	8.5	5.3	Virginica
8.8	5.2	6.1	5.5	Versicolor
7.7	6.7	2.6	4.7	Setosa
7.0	3.4	5.1	3.9	Setosa
7.7	4.6	7.6	5.0	Virginica
8.1	5.0	8.1	3.1	Virginica
4.4	5.0	3.8	3.2	Setosa
6.0	5.1	1.4	3.2	Setosa
9.4	3.2	5.3	6.3	Virginica
7.1	5.8	4.0	1.3	Setosa
9.4	3.1	9.0	3.3	Virginica
6.9	6.5	1.9	2.7	Setosa
8.9	5.0	6.2	1.5	Versicolor
7.1	6.0	7.4	4.9	Versicolor
8.5	8.0	2.3	3.3	Setosa
7.9	6.6	6.4	6.0	Versicolor
5.6	2.5	4.5	2.6	Versicolor
9.5	5.5	7.5	3.3	Versicolor
4.7	3.2	2.8	3.7	Setosa
7.6	7.0	1.4	2.3	Setosa
5.6	3.0	7.1	1.8	Versicolor
8.7	5.6	6.9	4.4	Versicolor
5.2	7.0	4.5	3.2	Setosa
10.0	5.3	4.6	5.5	Versicolor
5.6	5.5	3.4	2.7	Setosa
9.1	2.9	4.6	1.8	Versicolor
9.9	5.7	6.3	5.4	Virginica
8.9	4.5	8.0	6.2	Virginica
7.2	3.9	7.8	5.8	Versicolor
8.8	7.9	8.1	3.4	Virginica
8.9	4.3	8.6	5.9	Virginica
8.8	3.4	6.4	1.2	Setosa
6.5	2.3	6.8	1.5	Versicolor
11.8	6.9	9.8	5.3	Virginica
7.5	5.3	6.5	2.3	Versicolor
9.6	7.9	5.0	4.2	Setosa
9.0	6.7	1.9	0.2	Setosa
6.4	5.6	4.5	4.1	Setosa
7.5	7.0	8.2	4.0	Virginica
9.7	4.9	4.5	4.4	Setosa
9.8	6.7	8.6	5.4	Virginica
8.7	6.7	6.0	3.0	Versicolor
9.2	2.8	8.7	3.0	Virginica
9.2	7.0	8.5	4.2	Versicolor
7.5	6.9	6.2	2.0	Versicolor
6.6	5.0	8.4	3.8	Virginica
6.7	5.1	6.1	3.4	Virginica
9.4	8.2	3.5	4.7	Setosa
8.2	7.1	3.5	3.0	Versicolor
7.0	6.4	3.0	2.7	Setosa
9.7	5.0	5.8	5.8	Virginica
8.9	4.7	2.3	2.7	Setosa
7.3	4.3	7.6	3.0	Virginica
9.1	5.1	8.1	2.4	Virginica
6.3	4.3	6.6	2.4	Virginica
5.2	6.9	2.4	2.7	Setosa
7.9	3.6	6.4	6.6	Virginica
11.4	6.6	5.6	4.8	Virginica
6.3	5.7	3.5	1.2	Setosa
6.9	4.9	6.8	1.3	Versicolor
5.4	7.4	2.7	1.2	Setosa
6.7	7.3	10.2	4.6	Virginica
