sepal.length	variety
8.8	Versicolor
10.5	Virginica
6.5	Versicolor
9.6	Setosa
8.1	Versicolor
7.3	Virginica
10.2	Versicolor
7.9	Virginica
9.2	Setosa
7.8	Versicolor
8.4	Setosa
6.9	Setosa
6.5	Setosa
10.2	Virginica
7.0	Setosa
5.4	Virginica
7.4	Virginica
11.7	Virginica
10.9	Versicolor
10.2	Versicolor
10.2	Versicolor
9.4	Virginica
10.6	Versicolor
6.1	Setosa
9.9	Virginica
5.4	Setosa
10.5	Virginica
8.3	Virginica
5.1	Setosa
8.4	Setosa
8.8	Versicolor
9.2	Versicolor
9.4	Virginica
9.4	Setosa
6.0	Versicolor
6.7	Versicolor
10.3	Virginica
6.1	Setosa
10.0	Versicolor
10.4	Versicolor
7.1	Versicolor
6.3	Setosa
9.5	Versicolor
9.5	Setosa
4.6	Setosa
8.7	Virginica
6.7	Setosa
7.7	Versicolor
6.9	Setosa
9.7	Versicolor
8.0	Setosa
7.1	Versicolor
8.3	Setosa
7.6	Versicolor
7.8	Virginica
9.0	Setosa
11.4	Virginica
10.2	Virginica
7.8	Virginica
8.1	Setosa
8.2	Virginica
7.6	Versicolor
8.2	Setosa
7.6	Virginica
6.1	Setosa
7.4	Setosa
6.3	Setosa
10.7	Virginica
7.3	Setosa
10.7	Versicolor
8.8	Virginica
9.6	Versicolor
9.4	Setosa
9.3	Versicolor
6.0	Setosa
6.4	Versicolor
9.1	Setosa
6.3	Virginica
6.5	Versicolor
9.5	Virginica
6.5	Versicolor
11.2	Virginica
9.5	Setosa
9.6	Virginica
6.7	Virginica
9.4	Versicolor
9.6	Virginica
10.7	Virginica
7.3	Setosa
8.7	Setosa
10.2	Versicolor
6.5	Virginica
8.2	Virginica
9.9	Virginica
9.2	Setosa
6.5	Setosa
8.5	Versicolor
6.0	Versicolor
8.0	Versicolor
10.3	Virginica
10.4	Virginica
8.4	Versicolor
7.7	Setosa
7.6	Setosa
5.8	Virginica
