petal.length	petal.width	variety
4.4	0.2	Setosa
8.3	3.6	Versicolor
1.4	3.2	Setosa
6.5	2.3	Versicolor
8.6	6.4	Virginica
5.5	0.2	Setosa
4.4	1.9	Versicolor
5.0	4.1	Setosa
9.7	5.5	Virginica
6.8	3.3	Virginica
5.2	5.8	Versicolor
3.0	3.2	Setosa
7.6	5.0	Virginica
4.7	4.3	Setosa
8.3	3.2	Virginica
9.0	5.2	Versicolor
6.2	2.5	Virginica
7.9	5.4	Versicolor
3.8	1.8	Setosa
4.2	4.0	Versicolor
6.1	2.8	Versicolor
9.5	4.5	Virginica
8.6	3.8	Virginica
3.3	3.7	Setosa
5.8	3.8	Virginica
8.6	1.9	Versicolor
6.5	5.3	Versicolor
4.8	3.4	Setosa
3.9	2.6	Versicolor
8.5	4.5	Versicolor
7.0	5.0	Versicolor
6.1	4.7	Setosa
3.2	2.9	Setosa
7.4	1.2	Versicolor
6.0	2.3	Versicolor
3.5	2.2	Setosa
6.1	4.4	Setosa
9.1	5.0	Virginica
5.6	2.0	Versicolor
6.5	6.0	Versicolor
4.4	0.4	Setosa
5.7	2.7	Setosa
11.4	3.3	Virginica
1.6	1.7	Setosa
6.5	5.0	Virginica
6.9	3.7	Versicolor
3.7	1.0	Versicolor
7.5	4.3	Virginica
6.3	5.1	Virginica
7.6	5.3	Versicolor
9.1	3.5	Virginica
5.1	5.8	Versicolor
8.4	3.1	Virginica
5.8	4.7	Setosa
2.4	1.3	Setosa
8.0	5.5	Versicolor
8.6	3.1	Versicolor
8.7	2.9	Versicolor
2.4	1.3	Setosa
4.9	4.7	Setosa
9.6	5.9	Virginica
8.0	5.8	Versicolor
7.8	4.3	Versicolor
5.9	1.2	Setosa
6.4	5.0	Virginica
4.2	4.8	Versicolor
4.9	4.2	Setosa
5.6	5.9	Virginica
5.2	5.0	Setosa
2.0	2.4	Setosa
7.0	4.3	Virginica
6.8	1.5	Versicolor
9.2	3.5	Versicolor
1.8	1.7	Setosa
6.4	1.8	Virginica
5.5	5.0	Versicolor
6.1	4.9	Virginica
4.7	1.2	Versicolor
7.5	2.1	Virginica
5.9	4.2	Setosa
8.7	2.1	Versicolor
8.0	5.2	Versicolor
7.0	6.2	Virginica
5.6	5.4	Virginica
2.1	4.6	Setosa
9.3	1.8	Versicolor
8.5	2.5	Versicolor
5.4	4.5	Versicolor
4.6	4.2	Setosa
10.4	2.8	Virginica
6.5	5.1	Versicolor
3.8	2.8	Setosa
7.5	3.5	Virginica
6.1	3.2	Virginica
4.0	3.9	Setosa
4.4	2.1	Setosa
3.8	1.2	Setosa
3.0	2.7	Setosa
6.5	1.6	Versicolor
9.2	4.2	Virginica
9.5	1.9	Virginica
6.7	4.8	Virginica
3.7	4.2	Setosa
2.4	0.7	Setosa
5.6	6.1	Virginica
