sepal.length	sepal.width	petal.length	petal.width	variety
6.2	5.1	4.0	0.6	Setosa
10.1	4.6	5.6	3.9	Virginica
7.4	7.2	4.3	1.2	Setosa
6.9	7.4	2.4	4.7	Setosa
11.1	4.0	8.9	6.6	Virginica
7.7	7.0	4.7	4.7	Versicolor
10.3	6.5	6.5	6.6	Virginica
9.5	5.4	4.6	2.9	Setosa
8.3	7.3	8.6	2.5	Virginica
7.7	5.7	8.0	5.3	Virginica
7.6	4.5	10.1	6.6	Virginica
8.1	5.8	8.5	1.8	Versicolor
10.0	3.5	7.0	5.8	Virginica
7.7	4.6	8.6	5.5	Virginica
8.0	3.4	5.5	3.2	Setosa
8.9	7.0	1.4	0.2	Setosa
6.4	5.9	7.3	2.8	Versicolor
7.3	3.6	3.6	1.7	Setosa
9.8	5.3	7.6	2.4	Virginica
6.7	5.0	6.7	4.3	Virginica
10.1	6.5	4.5	4.5	Versicolor
6.9	5.4	5.5	4.4	Setosa
10.2	4.1	7.4	4.3	Virginica
9.5	7.0	7.0	3.3	Versicolor
6.5	4.9	6.0	2.0	Versicolor
7.2	5.7	4.6	4.7	Setosa
8.2	4.9	6.3	3.3	Versicolor
6.6	5.1	3.0	3.7	Setosa
7.2	5.8	4.7	1.3	Setosa
7.3	7.0	5.4	0.3	Setosa
8.0	5.9	4.3	5.6	Versicolor
5.9	3.7	7.3	5.8	Versicolor
6.9	4.6	2.4	4.1	Setosa
8.9	5.7	4.5	3.7	Setosa
6.6	6.9	2.0	0.2	Setosa
8.2	7.0	8.5	6.5	Virginica
5.0	6.7	4.7	1.7	Setosa
6.5	8.0	5.1	0.6	Setosa
8.9	7.3	9.9	3.0	Virginica
8.2	8.4	5.0	1.4	Setosa
6.1	6.8	7.2	5.7	Versicolor
7.7	4.1	5.2	2.5	Versicolor
7.6	6.5	7.0	3.6	Versicolor
7.6	6.4	5.6	4.8	Versicolor
6.1	5.8	1.5	3.3	Setosa
10.4	6.5	6.2	1.5	Versicolor
7.7	3.5	8.3	4.6	Virginica
7.4	3.6	5.6	2.3	Virginica
9.3	6.7	9.6	6.4	Virginica
8.9	2.4	5.8	2.5	Versicolor
6.9	7.4	6.2	2.9	Setosa
11.2	6.8	9.7	2.7	Virginica
7.2	6.6	8.0	3.0	Versicolor
8.7	5.5	6.3	3.8	Virginica
10.6	3.0	5.6	2.4	Versicolor
6.1	6.3	5.9	5.5	Virginica
10.3	6.5	6.5	1.9	Virginica
7.0	2.3	1.3	2.3	Setosa
7.0	5.0	2.3	4.2	Setosa
7.0	4.1	4.4	4.7	Versicolor
6.7	6.8	5.7	4.5	Virginica
7.3	6.2	7.9	1.8	Virginica
7.2	3.2	3.8	3.7	Setosa
7.1	5.5	7.6	4.3	Versicolor
9.2	7.3	7.6	3.8	Versicolor
9.5	6.6	1.9	2.2	Setosa
7.3	4.2	9.6	2.4	Virginica
6.2	4.3	8.3	4.8	Virginica
5.5	6.8	3.8	5.0	Versicolor
7.8	4.3	4.9	3.8	Versicolor
6.3	4.9	2.4	3.7	Setosa
8.1	6.7	1.4	4.2	Setosa
7.3	4.5	8.9	4.5	Versicolor
8.8	6.0	1.2	1.7	Setosa
6.8	7.8	8.0	5.0	Virginica
5.4	3.0	5.5	3.0	Versicolor
8.7	7.9	5.9	6.8	Virginica
10.7	3.0	7.0	3.2	Versicolor
6.3	5.5	1.9	4.6	Setosa
9.4	7.0	4.5	5.2	Virginica
9.9	7.0	9.1	2.3	Virginica
7.2	5.8	7.2	5.1	Virginica
7.9	4.8	6.1	5.4	Virginica
8.0	5.0	5.1	3.7	Setosa
7.1	3.5	7.4	5.1	Versicolor
6.1	7.1	2.0	1.2	Setosa
8.0	4.7	8.6	2.1	Versicolor
8.9	6.2	7.3	3.9	Virginica
10.4	3.1	9.4	3.1	Virginica
6.3	4.4	8.6	6.3	Virginica
10.8	2.8	4.8	1.9	Versicolor
7.7	4.4	6.7	1.8	Versicolor
10.1	3.0	5.9	1.9	Versicolor
5.9	4.6	1.5	4.2	Setosa
6.1	4.5	6.9	6.3	Virginica
10.9	5.2	5.7	3.8	Virginica
8.8	4.2	4.5	3.7	Setosa
8.5	7.5	5.8	4.8	Virginica
5.4	7.9	4.7	2.2	Setosa
11.2	4.6	8.1	4.9	Virginica
7.8	6.2	9.9	4.3	Virginica
10.6	4.9	6.2	1.4	Versicolor
7.1	5.9	9.1	4.8	Versicolor
5.6	3.8	2.1	0.7	Setosa
7.0	7.5	5.7	3.5	Virginica
