sepal.length	variety
8.7	Versicolor
11.7	Virginica
8.3	Virginica
7.6	Versicolor
5.4	Virginica
7.6	Versicolor
5.8	Setosa
8.6	Versicolor
9.4	Versicolor
7.6	Versicolor
7.5	Versicolor
7.4	Setosa
6.6	Versicolor
11.1	Virginica
9.5	Versicolor
10.4	Virginica
8.5	Setosa
10.1	Versicolor
10.2	Virginica
10.5	Versicolor
7.9	Setosa
6.0	Setosa
8.8	Versicolor
9.5	Versicolor
9.7	Versicolor
7.9	Virginica
11.2	Virginica
8.9	Versicolor
5.7	Setosa
5.8	Setosa
10.4	Virginica
7.9	Virginica
8.7	Versicolor
8.4	Versicolor
6.7	Virginica
9.4	Setosa
10.6	Virginica
9.0	Virginica
8.9	Setosa
10.6	Versicolor
9.0	Versicolor
5.1	Setosa
7.3	Virginica
8.6	Setosa
4.7	Setosa
8.5	Versicolor
10.2	Setosa
8.5	Versicolor
6.3	Virginica
6.9	Virginica
10.9	Virginica
7.6	Setosa
9.8	Virginica
7.2	Versicolor
6.5	Setosa
10.3	Virginica
7.9	Setosa
7.6	Versicolor
6.0	Setosa
8.0	Virginica
9.2	Virginica
10.3	Versicolor
6.9	Setosa
7.4	Setosa
6.7	Versicolor
10.1	Virginica
6.6	Setosa
9.9	Versicolor
5.9	Versicolor
7.4	Setosa
7.9	Virginica
11.0	Virginica
6.3	Virginica
6.1	Setosa
6.5	Versicolor
6.6	Setosa
9.1	Setosa
8.5	Versicolor
7.7	Versicolor
7.7	Virginica
9.0	Setosa
9.8	Virginica
9.3	Versicolor
8.0	Virginica
6.1	Setosa
5.3	Setosa
10.2	Versicolor
5.3	Setosa
9.7	Virginica
5.5	Versicolor
8.7	Versicolor
7.7	Setosa
10.2	Versicolor
9.6	Setosa
8.7	Versicolor
5.5	Versicolor
9.0	Virginica
10.7	Virginica
9.8	Versicolor
10.7	Virginica
7.6	Versicolor
8.8	Virginica
9.7	Virginica
11.2	Virginica
8.1	Versicolor
