petal.width	variety
3.8	Virginica
3.1	Versicolor
4.8	Virginica
1.2	Versicolor
4.8	Virginica
6.4	Virginica
3.8	Virginica
4.3	Versicolor
3.9	Versicolor
4.9	Versicolor
0.4	Setosa
3.0	Virginica
1.8	Virginica
2.6	Setosa
3.1	Versicolor
3.0	Virginica
4.3	Versicolor
3.5	Versicolor
4.6	Virginica
3.3	Versicolor
2.3	Virginica
4.6	Versicolor
5.2	Versicolor
5.5	Versicolor
2.1	Versicolor
5.5	Virginica
5.2	Virginica
4.0	Versicolor
5.5	Versicolor
4.4	Virginica
5.2	Virginica
1.5	Versicolor
1.7	Versicolor
5.2	Virginica
5.9	Versicolor
6.1	Virginica
4.1	Virginica
0.2	Setosa
0.2	Setosa
2.3	Virginica
5.1	Virginica
6.1	Virginica
2.2	Setosa
6.5	Virginica
4.2	Setosa
4.7	Setosa
3.5	Versicolor
3.0	Versicolor
2.7	Setosa
1.3	Versicolor
1.7	Setosa
3.2	Setosa
1.5	Versicolor
5.0	Versicolor
0.7	Setosa
3.2	Virginica
0.2	Setosa
5.6	Virginica
4.0	Versicolor
1.2	Setosa
3.3	Versicolor
2.3	Virginica
5.3	Virginica
4.4	Virginica
5.9	Virginica
2.3	Versicolor
4.0	Virginica
2.0	Versicolor
2.2	Setosa
0.9	Setosa
4.0	Versicolor
4.2	Setosa
2.3	Virginica
3.7	Setosa
3.4	Setosa
3.2	Setosa
1.8	Setosa
2.4	Virginica
5.3	Virginica
0.7	Setosa
1.8	Versicolor
1.1	Setosa
4.4	Setosa
4.8	Virginica
2.0	Virginica
2.8	Versicolor
4.8	Setosa
2.4	Virginica
0.7	Setosa
1.1	Versicolor
3.2	Setosa
2.3	Virginica
0.8	Setosa
4.8	Versicolor
4.8	Setosa
3.0	Setosa
5.8	Versicolor
3.2	Setosa
6.8	Virginica
4.4	Setosa
3.8	Setosa
1.2	Setosa
4.2	Setosa
4.0	Virginica
3.0	Virginica
