sepal.length	variety
9.7	Virginica
6.4	Versicolor
7.7	Virginica
8.7	Virginica
10.2	Virginica
5.4	Versicolor
8.6	Versicolor
8.3	Setosa
6.4	Setosa
4.6	Setosa
8.1	Versicolor
6.4	Virginica
10.6	Versicolor
9.7	Setosa
8.5	Versicolor
5.4	Setosa
7.6	Virginica
10.5	Virginica
10.4	Versicolor
8.2	Virginica
9.9	Virginica
8.5	Versicolor
8.1	Setosa
10.9	Versicolor
8.8	Setosa
8.3	Versicolor
6.9	Virginica
7.6	Setosa
6.9	Setosa
8.2	Virginica
8.4	Virginica
7.5	Versicolor
9.4	Virginica
10.7	Virginica
7.4	Virginica
9.8	Virginica
5.0	Setosa
8.8	Virginica
7.1	Versicolor
5.6	Setosa
7.3	Setosa
7.8	Setosa
9.1	Versicolor
8.7	Virginica
5.5	Setosa
6.8	Virginica
8.8	Virginica
6.8	Virginica
9.3	Setosa
4.3	Setosa
8.8	Virginica
7.2	Versicolor
10.8	Versicolor
6.9	Versicolor
8.4	Versicolor
5.7	Versicolor
5.4	Setosa
8.9	Setosa
6.5	Virginica
5.5	Versicolor
9.8	Versicolor
8.8	Versicolor
7.5	Setosa
8.2	Versicolor
10.2	Versicolor
8.9	Setosa
6.6	Versicolor
8.2	Virginica
6.0	Versicolor
5.0	Setosa
10.3	Virginica
8.0	Versicolor
8.1	Versicolor
9.7	Virginica
6.4	Virginica
8.4	Setosa
8.0	Versicolor
8.2	Setosa
11.6	Virginica
8.6	Setosa
7.5	Setosa
10.3	Virginica
5.7	Versicolor
8.2	Versicolor
6.0	Setosa
8.8	Versicolor
7.9	Setosa
8.0	Versicolor
8.1	Setosa
7.6	Versicolor
10.3	Virginica
7.6	Versicolor
7.5	Setosa
4.7	Setosa
10.5	Virginica
8.1	Virginica
8.8	Virginica
6.9	Virginica
8.2	Setosa
6.6	Versicolor
6.2	Virginica
10.5	Virginica
7.0	Virginica
8.7	Virginica
7.3	Setosa
