sepal.length	sepal.width	petal.length	petal.width	variety
12.2	5.3	8.2	3.0	Virginica
8.7	7.3	6.2	4.0	Virginica
6.6	3.2	5.2	5.3	Versicolor
10.5	6.7	6.6	5.6	Versicolor
8.5	5.8	1.8	2.8	Setosa
11.7	7.2	8.5	1.8	Virginica
8.3	4.7	6.6	4.0	Versicolor
6.8	6.1	1.6	1.2	Setosa
10.2	4.8	8.2	2.1	Virginica
9.6	3.8	8.4	4.0	Virginica
9.8	6.5	9.5	4.6	Virginica
8.6	4.7	2.0	1.4	Setosa
10.9	3.8	7.6	5.6	Virginica
5.9	3.6	5.5	3.1	Setosa
8.5	3.7	8.0	5.0	Versicolor
8.4	6.0	4.5	3.5	Versicolor
11.0	5.2	5.6	3.5	Virginica
5.1	5.3	2.4	3.4	Setosa
9.7	2.5	5.8	3.8	Virginica
7.3	6.3	9.5	6.5	Virginica
6.6	7.3	3.2	2.0	Setosa
9.3	7.7	8.4	3.8	Virginica
9.6	4.5	5.5	3.6	Versicolor
7.2	5.9	7.8	3.3	Versicolor
9.6	7.0	5.4	1.3	Setosa
10.2	7.6	6.2	5.0	Versicolor
7.1	5.3	5.1	0.7	Setosa
8.7	2.9	4.2	1.8	Versicolor
7.3	3.3	8.8	4.4	Versicolor
10.6	7.5	10.4	3.1	Virginica
4.9	3.1	6.0	1.7	Setosa
7.6	4.8	7.5	2.8	Versicolor
6.8	5.1	8.0	3.2	Versicolor
6.8	7.9	3.6	3.7	Setosa
9.6	6.5	7.4	3.6	Versicolor
7.7	5.1	6.6	5.9	Virginica
6.4	7.7	7.3	3.8	Virginica
5.9	7.2	2.0	0.2	Setosa
6.9	3.9	2.4	3.2	Setosa
8.8	6.5	5.5	3.4	Virginica
5.9	6.0	1.3	0.7	Setosa
8.1	6.4	5.9	2.8	Setosa
11.0	6.5	9.7	2.0	Virginica
6.1	5.1	2.0	4.7	Setosa
10.4	5.6	6.0	1.8	Virginica
10.9	7.2	9.7	3.3	Virginica
5.6	5.1	2.0	0.2	Setosa
7.3	5.5	3.1	0.1	Setosa
8.2	3.9	6.9	2.3	Virginica
9.8	3.7	3.0	2.2	Setosa
6.7	6.2	7.9	2.9	Versicolor
5.9	5.5	5.0	5.2	Virginica
9.2	7.6	10.6	7.0	Virginica
6.4	3.4	5.3	3.3	Versicolor
7.4	7.4	4.5	1.9	Setosa
5.6	4.3	2.0	4.3	Setosa
7.7	5.5	7.0	5.7	Versicolor
8.8	7.2	9.1	5.4	Virginica
10.7	4.6	6.9	5.9	Versicolor
6.4	4.2	7.0	3.0	Versicolor
7.3	6.5	5.4	4.1	Setosa
10.6	5.5	8.4	1.8	Virginica
7.7	4.0	9.8	6.1	Virginica
10.9	4.6	8.6	3.8	Virginica
9.8	2.9	7.8	4.8	Virginica
9.0	7.4	9.0	4.0	Versicolor
10.2	4.3	6.3	1.8	Virginica
6.5	5.9	3.0	1.7	Setosa
9.9	7.4	4.8	0.9	Setosa
8.4	6.0	7.2	3.5	Versicolor
8.3	3.2	9.4	5.3	Virginica
8.7	3.2	1.8	4.2	Setosa
5.7	6.4	3.0	0.9	Setosa
6.0	5.0	3.1	2.7	Setosa
8.9	4.5	8.6	3.8	Virginica
9.0	2.9	7.8	1.1	Versicolor
9.2	4.5	6.2	4.7	Versicolor
7.7	6.6	9.4	4.3	Virginica
5.4	5.9	5.7	4.2	Setosa
10.7	7.5	6.2	2.8	Virginica
6.9	5.9	5.8	4.5	Versicolor
7.2	6.1	7.0	3.0	Versicolor
9.7	3.9	3.4	0.7	Setosa
9.3	7.5	1.7	3.2	Setosa
7.5	3.8	5.6	6.0	Versicolor
11.7	3.0	9.6	6.3	Virginica
12.1	5.0	9.1	4.6	Virginica
8.9	8.1	4.4	1.6	Setosa
7.2	4.7	6.1	2.2	Setosa
9.8	4.4	8.1	5.3	Virginica
11.0	4.0	8.8	4.2	Virginica
7.5	5.8	6.3	2.5	Versicolor
6.7	7.5	2.0	3.2	Setosa
10.5	6.9	8.5	4.6	Versicolor
7.5	8.2	1.9	0.7	Setosa
10.4	4.2	6.8	2.4	Virginica
6.5	5.0	7.5	2.3	Virginica
9.1	4.7	5.9	4.2	Setosa
11.9	4.3	10.1	2.4	Virginica
7.2	2.2	5.0	3.0	Versicolor
5.5	3.9	6.1	3.9	Setosa
6.7	3.3	5.6	5.3	Versicolor
7.9	4.7	6.8	1.8	Versicolor
8.6	5.5	7.6	5.9	Versicolor
10.4	4.3	6.6	4.2	Virginica
