sepal.length	sepal.width	petal.length	variety
5.9	3.4	4.8	Versicolor
6.4	7.0	2.4	Setosa
6.8	6.3	4.4	Versicolor
10.9	7.7	9.7	Virginica
6.7	5.4	6.0	Setosa
6.8	3.7	3.5	Setosa
8.9	4.0	5.3	Setosa
8.1	7.8	5.6	Setosa
9.4	3.7	3.5	Setosa
8.2	5.5	6.0	Versicolor
10.4	4.3	8.4	Virginica
7.4	3.6	8.4	Versicolor
8.4	4.1	6.9	Virginica
9.7	5.7	7.4	Versicolor
8.5	7.5	1.8	Setosa
8.2	3.1	8.1	Virginica
11.2	6.3	8.2	Virginica
4.3	6.0	3.6	Setosa
5.5	4.1	5.9	Setosa
5.2	7.4	4.9	Setosa
7.7	3.3	8.5	Versicolor
9.8	6.7	8.1	Virginica
5.1	5.1	1.5	Setosa
9.0	7.7	7.2	Versicolor
7.8	3.0	6.0	Virginica
5.9	3.6	2.0	Setosa
9.8	3.0	6.4	Versicolor
5.6	3.4	2.9	Setosa
6.9	4.4	2.3	Setosa
5.6	6.0	4.5	Versicolor
8.7	4.1	10.6	Virginica
10.4	4.1	9.1	Virginica
7.7	4.5	7.8	Virginica
7.5	4.2	1.7	Setosa
6.5	6.2	2.9	Setosa
6.1	6.8	7.2	Versicolor
6.0	6.0	5.1	Setosa
8.0	2.8	3.8	Versicolor
8.7	6.5	8.3	Virginica
6.2	3.3	7.8	Virginica
8.3	6.8	4.7	Versicolor
10.5	7.5	9.8	Virginica
10.0	2.2	4.5	Versicolor
11.8	4.9	10.3	Virginica
8.9	7.6	7.5	Virginica
7.2	4.0	2.0	Setosa
10.1	7.5	6.9	Versicolor
8.1	7.0	8.4	Virginica
6.6	6.9	3.0	Setosa
9.6	6.7	2.5	Setosa
9.7	4.8	9.7	Virginica
6.3	3.4	5.6	Virginica
9.3	7.9	3.4	Setosa
6.6	5.3	5.7	Setosa
9.9	6.7	6.8	Virginica
7.7	8.6	1.5	Setosa
9.4	5.6	6.0	Setosa
6.1	4.0	8.4	Versicolor
6.7	5.1	5.0	Versicolor
11.0	6.0	9.0	Virginica
10.8	5.2	5.9	Virginica
5.5	3.9	1.5	Setosa
6.5	2.8	1.3	Setosa
6.4	5.0	6.0	Virginica
6.1	4.0	5.1	Versicolor
9.5	3.5	6.5	Versicolor
5.5	6.9	7.8	Versicolor
7.6	3.0	9.4	Virginica
8.6	2.9	5.1	Versicolor
8.7	6.6	9.9	Virginica
9.3	2.9	10.1	Virginica
10.1	5.4	7.6	Versicolor
9.4	5.5	7.0	Versicolor
10.3	3.6	7.5	Versicolor
10.4	6.8	5.6	Virginica
6.1	4.6	9.1	Virginica
9.4	5.1	4.4	Setosa
7.4	4.0	6.2	Versicolor
8.0	2.8	8.6	Versicolor
9.1	3.9	5.7	Versicolor
9.0	5.0	8.0	Versicolor
7.1	7.7	4.9	Setosa
9.7	6.7	10.0	Virginica
8.8	6.5	2.4	Setosa
9.6	5.5	5.4	Setosa
8.5	6.5	8.3	Virginica
8.8	6.3	10.0	Virginica
6.5	2.7	5.5	Virginica
5.5	4.8	3.4	Setosa
7.2	3.8	3.7	Setosa
8.8	6.7	8.6	Versicolor
8.9	7.0	8.6	Virginica
6.8	6.4	1.6	Setosa
9.4	4.9	3.7	Setosa
7.7	6.6	7.4	Versicolor
7.4	6.9	7.3	Versicolor
10.9	7.2	6.5	Versicolor
10.4	6.7	6.8	Versicolor
5.7	3.2	2.8	Setosa
6.9	7.7	2.3	Setosa
9.0	4.4	5.0	Versicolor
9.3	4.8	8.8	Versicolor
8.3	3.1	2.6	Setosa
7.1	3.0	5.0	Versicolor
9.4	4.9	4.5	Setosa
