sepal.length	sepal.width	petal.length	variety
9.7	5.3	4.7	Setosa
7.3	7.9	5.4	Setosa
7.9	2.7	7.3	Virginica
7.5	6.5	4.3	Setosa
8.9	4.6	4.0	Setosa
9.6	3.5	8.5	Versicolor
8.2	7.0	5.5	Versicolor
9.4	3.6	8.0	Virginica
8.2	7.0	6.3	Virginica
9.0	5.7	7.7	Versicolor
8.6	4.0	4.6	Versicolor
11.4	5.1	7.9	Versicolor
11.1	7.0	8.9	Virginica
8.9	6.9	4.2	Setosa
9.7	2.6	5.0	Versicolor
6.6	4.8	6.0	Versicolor
7.4	3.4	5.3	Versicolor
9.5	7.9	2.5	Setosa
9.9	7.2	7.8	Virginica
8.0	4.5	2.1	Setosa
8.3	7.4	10.1	Virginica
9.8	6.4	8.1	Virginica
7.5	8.0	2.8	Setosa
7.6	3.8	5.4	Virginica
6.9	3.1	4.5	Setosa
9.1	3.0	4.4	Versicolor
7.8	3.2	9.1	Virginica
6.6	6.0	9.4	Virginica
9.2	6.3	9.7	Virginica
9.7	4.0	5.2	Versicolor
10.7	3.6	10.9	Virginica
8.0	6.5	10.0	Virginica
8.9	7.7	6.0	Setosa
5.6	4.9	2.0	Setosa
5.7	6.2	3.6	Setosa
7.2	4.8	8.8	Virginica
8.7	6.2	8.4	Versicolor
7.9	5.0	2.9	Setosa
8.5	3.2	6.5	Versicolor
9.1	5.4	9.2	Versicolor
6.5	4.5	9.8	Virginica
6.4	5.7	3.3	Setosa
7.2	7.5	5.5	Setosa
6.7	4.4	5.5	Setosa
7.4	3.7	5.0	Versicolor
11.6	5.5	7.6	Virginica
6.5	4.0	8.0	Versicolor
5.7	6.9	8.7	Versicolor
11.3	4.9	7.3	Virginica
7.2	4.4	2.9	Setosa
8.0	2.8	5.3	Versicolor
8.3	6.7	3.0	Setosa
8.6	4.1	8.6	Virginica
10.3	5.5	8.5	Virginica
10.1	4.4	7.6	Versicolor
6.8	4.2	8.4	Virginica
6.3	6.0	7.0	Virginica
9.9	3.2	5.7	Virginica
7.2	2.5	5.0	Virginica
8.5	6.7	2.7	Setosa
6.3	6.0	5.6	Setosa
7.2	5.3	6.5	Versicolor
7.9	4.3	10.6	Virginica
9.6	6.5	4.4	Setosa
5.8	6.5	5.2	Setosa
10.2	6.5	8.3	Virginica
9.6	6.4	5.1	Versicolor
7.0	4.9	7.7	Versicolor
12.2	4.8	10.7	Virginica
9.7	3.9	6.9	Virginica
6.8	4.6	1.6	Setosa
9.8	6.6	5.5	Versicolor
6.9	7.6	8.6	Virginica
7.7	3.6	5.6	Virginica
8.9	7.0	7.7	Versicolor
8.7	2.7	5.0	Versicolor
5.6	5.0	3.9	Setosa
8.5	3.3	5.8	Setosa
7.9	5.6	6.4	Virginica
5.4	4.4	2.5	Setosa
5.5	4.4	7.3	Versicolor
6.5	6.0	9.3	Virginica
10.0	5.7	6.1	Versicolor
8.4	4.5	6.1	Virginica
9.8	6.3	5.7	Versicolor
9.6	2.7	4.7	Versicolor
7.0	7.2	1.9	Setosa
9.7	6.6	8.1	Virginica
7.9	3.7	8.8	Versicolor
8.8	2.7	5.1	Versicolor
5.7	4.8	6.6	Versicolor
7.4	4.9	4.7	Setosa
9.6	6.0	6.0	Versicolor
10.9	3.3	7.1	Virginica
9.5	4.0	5.5	Versicolor
7.5	4.3	7.0	Versicolor
9.7	5.6	4.9	Versicolor
5.1	4.3	6.1	Setosa
6.1	5.2	2.4	Setosa
7.1	7.7	2.5	Setosa
8.3	4.3	7.0	Virginica
8.0	5.8	9.1	Versicolor
6.5	3.2	5.1	Virginica
6.2	4.1	4.0	Setosa
7.8	3.7	6.9	Virginica
