petal.length	petal.width	variety
5.4	4.1	Virginica
5.2	1.7	Versicolor
3.5	4.5	Versicolor
2.9	0.2	Setosa
8.3	3.3	Virginica
8.8	3.8	Versicolor
5.4	1.7	Setosa
8.5	2.3	Virginica
5.0	5.0	Versicolor
1.4	1.8	Setosa
9.8	5.2	Virginica
9.1	3.8	Virginica
6.0	2.4	Setosa
2.1	3.1	Setosa
10.0	6.6	Virginica
4.2	2.0	Versicolor
9.0	3.5	Versicolor
5.8	5.5	Versicolor
5.1	6.5	Virginica
6.7	5.3	Versicolor
8.5	3.5	Virginica
6.3	4.6	Versicolor
2.6	1.2	Setosa
6.0	5.8	Versicolor
1.6	1.2	Setosa
4.3	4.8	Versicolor
4.4	2.7	Setosa
4.5	4.0	Versicolor
2.7	0.8	Setosa
5.8	3.3	Virginica
8.4	5.8	Virginica
1.8	1.3	Setosa
5.6	5.4	Versicolor
8.4	6.3	Virginica
6.1	6.3	Virginica
8.7	2.1	Virginica
5.6	4.9	Setosa
10.2	3.8	Virginica
4.0	2.6	Versicolor
6.4	2.7	Versicolor
10.3	4.3	Virginica
4.4	3.8	Setosa
10.1	4.9	Virginica
2.0	2.3	Setosa
9.0	1.9	Virginica
3.6	0.1	Setosa
2.9	3.7	Setosa
5.6	4.6	Virginica
5.9	2.7	Setosa
4.5	3.5	Versicolor
9.3	2.4	Versicolor
8.4	5.4	Versicolor
9.7	4.5	Virginica
8.2	3.6	Versicolor
4.5	3.6	Setosa
3.6	1.7	Setosa
1.5	3.2	Setosa
3.5	1.4	Setosa
9.2	1.4	Versicolor
6.9	2.9	Versicolor
7.6	4.0	Virginica
6.2	5.5	Virginica
4.9	3.2	Setosa
3.9	1.7	Setosa
5.3	1.2	Setosa
7.1	4.6	Virginica
7.1	4.2	Virginica
5.0	1.8	Versicolor
6.7	6.3	Virginica
4.0	2.2	Setosa
5.6	3.3	Versicolor
3.5	4.2	Setosa
9.4	6.8	Virginica
2.1	0.2	Setosa
7.7	4.2	Virginica
5.7	2.5	Setosa
6.6	3.3	Versicolor
7.5	5.3	Virginica
5.4	1.6	Setosa
8.7	3.5	Versicolor
7.1	3.5	Versicolor
4.2	2.2	Setosa
9.0	5.7	Virginica
4.2	2.2	Versicolor
5.4	0.4	Setosa
6.3	3.0	Versicolor
4.5	4.6	Setosa
8.0	5.2	Versicolor
8.6	1.0	Versicolor
8.1	4.9	Virginica
6.0	6.3	Virginica
4.2	1.4	Setosa
7.9	6.5	Virginica
3.9	0.8	Setosa
5.3	1.2	Setosa
6.3	4.3	Virginica
2.8	0.2	Setosa
7.4	2.8	Virginica
8.0	3.3	Versicolor
7.9	2.0	Versicolor
6.5	2.8	Versicolor
8.6	3.9	Virginica
5.5	4.7	Setosa
9.3	5.3	Virginica
8.9	3.8	Versicolor
