sepal.width	variety
7.9	Setosa
6.5	Versicolor
3.6	Virginica
3.5	Virginica
6.3	Virginica
3.5	Versicolor
4.1	Virginica
7.9	Setosa
5.8	Setosa
7.2	Setosa
2.7	Virginica
3.4	Versicolor
4.2	Virginica
4.6	Versicolor
3.2	Virginica
6.5	Setosa
6.5	Versicolor
4.0	Virginica
6.7	Virginica
6.1	Setosa
4.8	Versicolor
7.9	Versicolor
6.7	Virginica
7.4	Setosa
5.5	Virginica
6.9	Versicolor
5.8	Virginica
5.8	Virginica
4.5	Setosa
6.4	Virginica
4.0	Virginica
7.9	Setosa
3.2	Setosa
4.4	Versicolor
3.5	Virginica
6.9	Virginica
3.8	Virginica
2.3	Versicolor
4.3	Versicolor
7.9	Setosa
6.6	Versicolor
2.2	Versicolor
6.0	Versicolor
8.0	Setosa
7.4	Setosa
4.6	Virginica
3.2	Setosa
4.5	Virginica
6.5	Setosa
7.4	Versicolor
4.7	Virginica
5.1	Setosa
4.0	Virginica
2.9	Versicolor
5.2	Versicolor
3.7	Versicolor
3.0	Virginica
5.6	Setosa
6.5	Setosa
6.7	Versicolor
8.4	Setosa
6.4	Versicolor
3.0	Virginica
5.6	Versicolor
4.4	Setosa
7.5	Virginica
6.2	Setosa
4.2	Versicolor
5.0	Setosa
5.2	Versicolor
7.2	Setosa
6.5	Setosa
6.1	Virginica
6.7	Setosa
3.4	Versicolor
7.8	Virginica
6.1	Setosa
6.0	Setosa
7.0	Versicolor
4.7	Virginica
3.8	Versicolor
2.8	Versicolor
7.0	Virginica
6.8	Setosa
7.1	Virginica
6.2	Virginica
6.1	Setosa
3.9	Versicolor
7.0	Virginica
8.1	Setosa
5.6	Versicolor
5.3	Setosa
4.2	Setosa
5.2	Versicolor
3.8	Setosa
6.0	Virginica
4.8	Virginica
5.9	Setosa
5.0	Versicolor
7.7	Setosa
3.5	Virginica
7.9	Setosa
3.5	Setosa
3.9	Versicolor
2.9	Virginica
