sepal.length	sepal.width	petal.length	petal.width	variety
6.1	3.5	6.1	3.9	Versicolor
7.9	4.3	9.6	2.7	Virginica
5.9	7.0	4.5	1.7	Virginica
8.1	5.8	5.2	1.7	Versicolor
8.9	5.1	8.0	3.8	Virginica
8.1	4.5	9.9	5.6	Virginica
7.6	7.3	6.2	4.5	Setosa
10.5	4.0	5.3	5.8	Virginica
9.0	7.2	9.2	4.4	Versicolor
8.7	6.7	8.5	6.3	Virginica
10.2	7.0	8.2	3.3	Virginica
9.6	3.8	7.5	5.8	Versicolor
9.2	4.0	7.6	4.3	Virginica
9.9	4.0	6.1	4.8	Virginica
6.1	7.8	1.9	0.4	Setosa
5.4	8.1	5.9	3.6	Setosa
7.9	4.5	5.5	2.5	Versicolor
7.8	7.2	9.6	5.4	Virginica
6.7	5.4	5.3	3.8	Versicolor
8.2	5.6	4.5	0.1	Setosa
7.3	7.0	3.1	3.1	Setosa
6.5	4.6	1.9	1.2	Setosa
9.7	7.8	5.7	3.8	Setosa
8.7	7.3	6.3	4.3	Virginica
6.0	2.8	6.5	2.3	Versicolor
10.6	6.5	7.4	1.4	Versicolor
6.0	4.2	4.0	5.0	Versicolor
8.1	5.3	4.9	3.0	Virginica
9.2	5.2	7.4	4.4	Versicolor
6.8	4.0	4.9	1.3	Setosa
8.4	3.5	5.7	6.0	Versicolor
7.5	5.5	6.8	6.2	Virginica
7.6	5.7	3.0	3.9	Setosa
5.3	3.0	3.4	4.1	Setosa
9.1	7.4	5.9	2.3	Setosa
6.0	4.8	5.3	1.5	Versicolor
9.0	5.9	6.0	4.6	Versicolor
5.5	6.4	4.2	4.5	Versicolor
8.6	6.9	3.5	3.7	Setosa
5.4	4.4	4.2	2.9	Setosa
9.2	3.8	5.5	2.3	Versicolor
10.5	3.4	6.5	3.5	Versicolor
9.1	4.5	7.0	2.1	Versicolor
10.2	7.0	8.3	5.6	Virginica
5.4	5.9	2.4	1.2	Setosa
6.5	6.9	8.3	3.6	Versicolor
7.1	6.5	2.9	2.7	Setosa
11.4	6.3	8.1	3.4	Virginica
7.8	5.2	4.0	0.2	Setosa
8.0	6.1	7.4	1.2	Versicolor
5.1	5.6	5.0	3.2	Setosa
7.6	4.3	2.0	1.3	Setosa
7.7	2.6	10.4	5.8	Virginica
7.8	3.8	7.6	2.4	Virginica
8.4	7.1	6.9	4.5	Versicolor
9.0	5.0	7.0	5.3	Versicolor
8.5	8.7	1.9	1.2	Setosa
6.5	8.0	2.3	0.2	Setosa
11.7	2.8	7.2	2.0	Virginica
7.7	4.2	8.0	1.5	Versicolor
5.5	4.7	4.2	4.7	Setosa
8.5	5.7	9.0	1.5	Virginica
8.3	5.2	6.9	2.7	Versicolor
9.1	7.2	7.2	5.3	Versicolor
9.9	6.7	7.8	2.8	Versicolor
9.9	4.7	6.8	4.9	Virginica
6.9	3.7	3.0	1.2	Setosa
7.9	5.4	4.5	4.9	Setosa
6.9	6.4	3.8	4.5	Versicolor
9.3	6.6	3.6	1.7	Setosa
5.4	3.1	2.5	1.7	Setosa
8.4	4.1	8.4	2.1	Virginica
6.9	4.2	9.3	3.8	Virginica
7.7	6.0	4.0	1.2	Setosa
8.8	4.7	5.4	5.3	Virginica
7.7	4.4	8.2	1.3	Versicolor
10.4	3.7	10.2	2.8	Virginica
7.7	3.3	7.7	4.0	Virginica
10.3	6.7	7.1	1.5	Versicolor
12.4	5.3	7.9	3.5	Virginica
9.7	3.0	9.0	5.0	Virginica
9.9	6.3	6.1	2.6	Virginica
6.7	5.6	6.7	3.0	Versicolor
11.2	3.0	9.8	3.8	Virginica
9.0	5.0	8.7	4.0	Virginica
7.2	7.5	6.0	2.2	Versicolor
7.6	3.9	7.1	2.3	Versicolor
7.7	5.9	3.4	0.7	Setosa
7.7	4.6	4.9	5.9	Versicolor
9.6	7.0	8.6	5.8	Versicolor
10.2	7.3	8.2	6.6	Virginica
7.5	4.0	5.3	2.3	Setosa
10.3	8.5	4.7	0.7	Setosa
7.3	2.7	8.1	5.4	Virginica
9.8	4.8	8.0	6.0	Virginica
8.3	2.8	4.4	4.8	Versicolor
9.7	6.0	5.2	5.7	Versicolor
8.8	3.6	8.5	5.2	Versicolor
8.9	4.0	1.8	3.7	Setosa
9.1	6.0	8.4	3.6	Versicolor
9.7	4.1	7.5	1.0	Versicolor
6.0	4.5	6.1	5.1	Setosa
9.7	7.1	9.6	3.9	Virginica
7.2	6.6	10.1	2.5	Virginica
8.4	3.5	2.9	0.2	Setosa
