petal.width	variety
1.2	Setosa
0.9	Setosa
2.9	Setosa
5.2	Versicolor
4.7	Virginica
4.0	Versicolor
4.5	Setosa
4.4	Virginica
1.8	Versicolor
3.8	Versicolor
3.9	Virginica
1.0	Versicolor
6.3	Virginica
4.2	Setosa
5.2	Virginica
1.9	Setosa
4.8	Versicolor
1.9	Setosa
0.8	Setosa
2.7	Setosa
3.7	Setosa
2.2	Setosa
2.0	Versicolor
3.0	Versicolor
4.8	Virginica
3.8	Virginica
4.2	Versicolor
1.2	Setosa
4.7	Setosa
3.1	Versicolor
5.5	Virginica
3.5	Versicolor
0.2	Setosa
0.4	Setosa
4.3	Setosa
5.0	Virginica
1.6	Versicolor
2.7	Setosa
4.8	Virginica
3.8	Virginica
4.8	Versicolor
1.1	Versicolor
4.9	Setosa
4.8	Virginica
4.8	Versicolor
0.8	Setosa
4.3	Virginica
4.7	Setosa
4.8	Virginica
6.3	Virginica
5.0	Versicolor
4.1	Versicolor
2.5	Virginica
3.6	Virginica
2.1	Setosa
0.1	Setosa
3.7	Setosa
1.2	Setosa
5.9	Virginica
0.7	Setosa
6.0	Versicolor
3.3	Virginica
4.5	Virginica
2.7	Setosa
4.7	Setosa
3.9	Virginica
3.2	Setosa
1.0	Versicolor
4.2	Versicolor
5.8	Virginica
2.9	Setosa
5.2	Versicolor
5.8	Virginica
4.0	Virginica
3.8	Setosa
3.1	Virginica
4.3	Virginica
1.3	Versicolor
4.8	Virginica
3.2	Setosa
1.7	Setosa
6.5	Virginica
1.4	Versicolor
1.6	Setosa
2.0	Versicolor
4.3	Setosa
3.9	Virginica
2.3	Setosa
5.3	Virginica
4.4	Virginica
3.4	Versicolor
4.7	Versicolor
2.7	Setosa
0.3	Setosa
3.1	Versicolor
6.4	Virginica
3.0	Versicolor
2.7	Versicolor
4.2	Setosa
1.8	Versicolor
5.5	Versicolor
5.1	Virginica
2.2	Setosa
3.0	Versicolor
4.7	Virginica
